id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
177956,10.63.67.207,SHD.Baruunsalaa_BumbatiinAm_ULN,37,2026-03-08T19:00:02,2026-03-08T19:34:47,Scheduled test,Low capacity,Test normal,47.1,-25.8,14.9,6.0,VRLA12v_LeadAcid
13451,10.63.67.207,SHD.Baruunsalaa_BumbatiinAm_ULN,1,2026-02-19T19:00:02,2026-02-19T19:37:13,Scheduled test,Low capacity,Test normal,47.2,-25.5,15.8,6.0,VRLA12v_LeadAcid
13452,10.63.67.207,SHD.Baruunsalaa_BumbatiinAm_ULN,2,2026-02-13T19:00:03,2026-02-13T19:03:19,Scheduled test,Low temperature,Abnormal end,49.4,-22.5,1.2,5.0,VRLA12v_LeadAcid
13453,10.63.67.207,SHD.Baruunsalaa_BumbatiinAm_ULN,3,2025-11-29T19:00:02,2025-11-29T19:11:12,Scheduled test,Fault alarm,Abnormal end,49.7,-28.0,5.2,5.0,VRLA12v_LeadAcid
13454,10.63.67.207,SHD.Baruunsalaa_BumbatiinAm_ULN,4,2025-11-13T19:00:03,2025-11-13T19:33:44,Scheduled test,Fault alarm,Abnormal end,48.7,-26.0,14.6,9.0,VRLA12v_LeadAcid
13455,10.63.67.207,SHD.Baruunsalaa_BumbatiinAm_ULN,5,2025-11-10T19:00:03,2025-11-10T19:33:06,Scheduled test,Low voltage,Battery alm,45.2,-25.6,14.1,9.0,VRLA12v_LeadAcid
13456,10.63.67.207,SHD.Baruunsalaa_BumbatiinAm_ULN,6,2025-11-07T19:00:52,2025-11-07T19:03:26,Scheduled test,Fault alarm,Abnormal end,49.2,-28.1,1.2,13.0,VRLA12v_LeadAcid
13457,10.63.67.207,SHD.Baruunsalaa_BumbatiinAm_ULN,7,2025-11-02T19:00:03,2025-11-02T19:30:01,Scheduled test,Fault alarm,Abnormal end,45.8,-30.3,15.1,12.0,VRLA12v_LeadAcid
13458,10.63.67.207,SHD.Baruunsalaa_BumbatiinAm_ULN,8,2025-10-29T19:00:02,2025-10-29T19:03:22,Scheduled test,Fault alarm,Abnormal end,49.4,-27.1,1.5,10.0,VRLA12v_LeadAcid
13459,10.63.67.207,SHD.Baruunsalaa_BumbatiinAm_ULN,9,2025-10-24T19:00:03,2025-10-24T19:13:04,Scheduled test,Fault alarm,Abnormal end,49.8,-26.1,5.7,9.0,VRLA12v_LeadAcid
13460,10.63.67.207,SHD.Baruunsalaa_BumbatiinAm_ULN,10,2025-10-21T19:00:03,2025-10-21T19:19:08,Scheduled test,Fault alarm,Abnormal end,49.7,-25.5,8.1,7.0,VRLA12v_LeadAcid
13461,10.63.67.207,SHD.Baruunsalaa_BumbatiinAm_ULN,11,2025-10-18T19:00:02,2025-10-18T19:04:06,Scheduled test,Fault alarm,Abnormal end,49.5,-24.6,1.7,6.0,VRLA12v_LeadAcid
