id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
219801,10.63.95.162,SBD._1hor_ElitHothon12_3Bair_ULN,38,2026-03-10T19:00:00,2026-03-10T22:00:06,Scheduled test,Exceeded time limit,Test normal,48.8,-35.8,107.5,20.0,ESMU_Lithium
163034,10.63.95.162,SBD._1hor_ElitHothon12_3Bair_ULN,37,2026-03-07T19:00:01,2026-03-07T22:00:09,Scheduled test,Exceeded time limit,Test normal,48.7,-35.9,107.8,18.0,ESMU_Lithium
17160,10.63.95.162,SBD._1hor_ElitHothon12_3Bair_ULN,1,2026-02-20T19:00:01,2026-02-20T22:00:07,Scheduled test,Exceeded time limit,Test normal,49.0,-25.7,77.2,18.0,ESMU_Lithium
17161,10.63.95.162,SBD._1hor_ElitHothon12_3Bair_ULN,2,2026-02-17T19:00:00,2026-02-17T22:00:07,Scheduled test,Exceeded time limit,Test normal,48.9,-25.6,76.9,16.0,ESMU_Lithium
17162,10.63.95.162,SBD._1hor_ElitHothon12_3Bair_ULN,3,2026-02-13T19:00:00,2026-02-13T22:00:07,Scheduled test,Exceeded time limit,Test normal,48.7,-32.7,98.2,15.0,ESMU_Lithium
17163,10.63.95.162,SBD._1hor_ElitHothon12_3Bair_ULN,4,2025-11-22T19:00:00,2025-11-22T22:00:07,Scheduled test,Exceeded time limit,Test normal,48.8,-29.0,87.1,17.0,ESMU_Lithium
17164,10.63.95.162,SBD._1hor_ElitHothon12_3Bair_ULN,5,2025-11-11T19:00:00,2025-11-11T22:00:07,Scheduled test,Exceeded time limit,Test normal,48.7,-32.5,97.6,17.0,ESMU_Lithium
17165,10.63.95.162,SBD._1hor_ElitHothon12_3Bair_ULN,6,2025-11-07T19:00:00,2025-11-07T22:00:06,Scheduled test,Exceeded time limit,Test normal,48.6,-35.0,105.0,17.0,ESMU_Lithium
17166,10.63.95.162,SBD._1hor_ElitHothon12_3Bair_ULN,7,2025-11-04T19:00:00,2025-11-04T22:00:07,Scheduled test,Exceeded time limit,Test normal,48.7,-36.0,108.1,21.0,ESMU_Lithium
17167,10.63.95.162,SBD._1hor_ElitHothon12_3Bair_ULN,8,2025-11-01T19:00:01,2025-11-01T22:00:09,Scheduled test,Exceeded time limit,Test normal,48.9,-31.2,93.7,21.0,ESMU_Lithium
17168,10.63.95.162,SBD._1hor_ElitHothon12_3Bair_ULN,9,2025-10-29T19:00:01,2025-10-29T22:00:07,Scheduled test,Exceeded time limit,Test normal,48.8,-33.4,100.3,19.0,ESMU_Lithium
17169,10.63.95.162,SBD._1hor_ElitHothon12_3Bair_ULN,10,2025-10-26T19:00:00,2025-10-26T22:00:06,Scheduled test,Exceeded time limit,Test normal,48.9,-29.0,87.0,18.0,ESMU_Lithium
17170,10.63.95.162,SBD._1hor_ElitHothon12_3Bair_ULN,11,2025-10-23T19:00:01,2025-10-23T22:00:08,Scheduled test,Exceeded time limit,Test normal,48.7,-32.1,96.4,17.0,ESMU_Lithium
17171,10.63.95.162,SBD._1hor_ElitHothon12_3Bair_ULN,12,2025-10-20T19:00:01,2025-10-20T22:00:09,Scheduled test,Exceeded time limit,Test normal,48.7,-33.1,99.3,16.0,ESMU_Lithium
17172,10.63.95.162,SBD._1hor_ElitHothon12_3Bair_ULN,13,2025-10-17T19:00:01,2025-10-17T22:00:08,Scheduled test,Exceeded time limit,Test normal,48.6,-33.6,100.7,16.0,ESMU_Lithium
17173,10.63.95.162,SBD._1hor_ElitHothon12_3Bair_ULN,14,2025-10-14T19:00:01,2025-10-14T22:00:08,Scheduled test,Exceeded time limit,Test normal,48.7,-33.1,99.2,17.0,ESMU_Lithium
17174,10.63.95.162,SBD._1hor_ElitHothon12_3Bair_ULN,15,2025-10-11T19:00:01,2025-10-11T22:00:07,Scheduled test,Exceeded time limit,Test normal,49.0,-30.1,90.2,22.0,ESMU_Lithium
17175,10.63.95.162,SBD._1hor_ElitHothon12_3Bair_ULN,16,2025-10-08T19:00:01,2025-10-08T22:00:08,Scheduled test,Exceeded time limit,Test normal,48.8,-35.5,106.4,23.0,ESMU_Lithium
