id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
187318,10.63.125.35,CHD._1hor_TuvMTCTower_NMD110_ULN,39,2026-03-09T19:00:02,2026-03-09T19:18:01,Scheduled test,Low voltage,Battery alm,45.7,-140.7,42.1,19.0,VRLA12v_LeadAcid
131343,10.63.125.35,CHD._1hor_TuvMTCTower_NMD110_ULN,38,2026-03-06T19:00:02,2026-03-06T19:18:53,Scheduled test,Low voltage,Battery alm,45.3,-137.7,43.2,17.0,VRLA12v_LeadAcid
4415,10.63.125.35,CHD._1hor_TuvMTCTower_NMD110_ULN,37,2026-03-03T19:00:03,2026-03-03T19:19:19,Scheduled test,Low voltage,Battery alm,45.2,-138.8,44.6,16.0,VRLA12v_LeadAcid
4379,10.63.125.35,CHD._1hor_TuvMTCTower_NMD110_ULN,1,2026-02-28T19:00:02,2026-02-28T19:23:45,Scheduled test,Low capacity,Test normal,45.8,-121.2,47.9,16.0,VRLA12v_LeadAcid
4380,10.63.125.35,CHD._1hor_TuvMTCTower_NMD110_ULN,2,2026-02-25T19:00:02,2026-02-25T19:22:59,Scheduled test,Low capacity,Test normal,45.7,-129.3,49.4,18.0,VRLA12v_LeadAcid
4381,10.63.125.35,CHD._1hor_TuvMTCTower_NMD110_ULN,3,2026-02-22T19:00:02,2026-02-22T19:34:59,Scheduled test,Low capacity,Test normal,45.9,-97.9,57.0,20.0,VRLA12v_LeadAcid
4382,10.63.125.35,CHD._1hor_TuvMTCTower_NMD110_ULN,4,2026-02-19T19:00:02,2026-02-19T19:31:19,Scheduled test,Low capacity,Test normal,46.1,-104.5,54.5,20.0,VRLA12v_LeadAcid
4383,10.63.125.35,CHD._1hor_TuvMTCTower_NMD110_ULN,5,2026-02-16T19:00:02,2026-02-16T19:22:13,Scheduled test,Low capacity,Test normal,45.9,-131.0,48.4,19.0,VRLA12v_LeadAcid
4384,10.63.125.35,CHD._1hor_TuvMTCTower_NMD110_ULN,6,2026-02-13T19:00:02,2026-02-13T19:21:45,Scheduled test,Low capacity,Test normal,45.8,-134.3,48.6,19.0,VRLA12v_LeadAcid
4385,10.63.125.35,CHD._1hor_TuvMTCTower_NMD110_ULN,7,2026-02-10T19:00:02,2026-02-10T19:18:15,Scheduled test,Low capacity,Test normal,45.6,-147.0,44.6,17.0,VRLA12v_LeadAcid
4386,10.63.125.35,CHD._1hor_TuvMTCTower_NMD110_ULN,8,2026-02-07T19:00:03,2026-02-07T19:23:55,Scheduled test,Low capacity,Test normal,45.3,-125.2,49.7,16.0,VRLA12v_LeadAcid
4387,10.63.125.35,CHD._1hor_TuvMTCTower_NMD110_ULN,9,2026-02-04T19:00:03,2026-02-04T19:22:00,Scheduled test,Low voltage,Battery alm,45.9,-140.4,51.3,17.0,VRLA12v_LeadAcid
4388,10.63.125.35,CHD._1hor_TuvMTCTower_NMD110_ULN,10,2026-02-01T19:00:03,2026-02-01T19:27:46,Scheduled test,Low capacity,Test normal,46.3,-113.5,52.4,15.0,VRLA12v_LeadAcid
4389,10.63.125.35,CHD._1hor_TuvMTCTower_NMD110_ULN,11,2026-01-29T19:00:03,2026-01-29T19:20:15,Scheduled test,Low capacity,Test normal,45.3,-138.1,46.5,13.0,VRLA12v_LeadAcid
4390,10.63.125.35,CHD._1hor_TuvMTCTower_NMD110_ULN,12,2026-01-26T19:00:03,2026-01-26T19:21:12,Scheduled test,Low capacity,Test normal,45.9,-132.9,46.8,12.0,VRLA12v_LeadAcid
4391,10.63.125.35,CHD._1hor_TuvMTCTower_NMD110_ULN,13,2026-01-23T19:00:02,2026-01-23T19:21:39,Scheduled test,Low capacity,Test normal,45.5,-133.5,48.0,10.0,VRLA12v_LeadAcid
4392,10.63.125.35,CHD._1hor_TuvMTCTower_NMD110_ULN,14,2026-01-20T19:00:03,2026-01-20T19:24:32,Scheduled test,Low capacity,Test normal,45.5,-129.8,52.9,14.0,VRLA12v_LeadAcid
4393,10.63.125.35,CHD._1hor_TuvMTCTower_NMD110_ULN,15,2026-01-17T19:00:03,2026-01-17T19:30:55,Scheduled test,Low capacity,Test normal,46.1,-110.4,56.7,17.0,VRLA12v_LeadAcid
