id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
180457,10.63.86.130,SBD._7hor_BusinessTower_Indoor_TPD_R1_ULN,38,2026-03-08T19:00:01,2026-03-08T19:00:35,Scheduled test,Low voltage,Battery alm,44.4,-17.9,0.2,24.0,VRLA12v_LeadAcid
124637,10.63.86.130,SBD._7hor_BusinessTower_Indoor_TPD_R1_ULN,37,2026-03-05T19:00:02,2026-03-05T19:00:32,Scheduled test,Low voltage,Battery alm,44.1,-18.3,0.2,21.0,VRLA12v_LeadAcid
15865,10.63.86.130,SBD._7hor_BusinessTower_Indoor_TPD_R1_ULN,1,2026-03-02T19:00:03,2026-03-02T19:00:29,Scheduled test,Low voltage,Battery alm,44.1,-16.1,0.1,20.0,VRLA12v_LeadAcid
15866,10.63.86.130,SBD._7hor_BusinessTower_Indoor_TPD_R1_ULN,2,2026-02-27T19:00:03,2026-02-27T19:00:29,Scheduled test,Low voltage,Battery alm,44.1,-15.8,0.1,19.0,VRLA12v_LeadAcid
15867,10.63.86.130,SBD._7hor_BusinessTower_Indoor_TPD_R1_ULN,3,2026-02-24T19:00:02,2026-02-24T19:00:30,Scheduled test,Low voltage,Battery alm,44.2,-14.2,0.1,19.0,VRLA12v_LeadAcid
15868,10.63.86.130,SBD._7hor_BusinessTower_Indoor_TPD_R1_ULN,4,2026-02-21T19:00:02,2026-02-21T19:00:26,Scheduled test,Low voltage,Battery alm,44.2,-15.6,0.1,21.0,VRLA12v_LeadAcid
15869,10.63.86.130,SBD._7hor_BusinessTower_Indoor_TPD_R1_ULN,5,2026-02-18T19:00:02,2026-02-18T19:00:24,Scheduled test,Low voltage,Battery alm,44.2,-15.4,0.1,22.0,VRLA12v_LeadAcid
15870,10.63.86.130,SBD._7hor_BusinessTower_Indoor_TPD_R1_ULN,6,2026-02-15T19:00:03,2026-02-15T19:00:31,Scheduled test,Low voltage,Battery alm,44.1,-14.7,0.1,17.0,VRLA12v_LeadAcid
15871,10.63.86.130,SBD._7hor_BusinessTower_Indoor_TPD_R1_ULN,7,2026-02-12T19:00:01,2026-02-12T19:00:35,Scheduled test,Low voltage,Battery alm,44.2,-18.9,0.2,20.0,VRLA12v_LeadAcid
15872,10.63.86.130,SBD._7hor_BusinessTower_Indoor_TPD_R1_ULN,8,2026-02-09T19:00:02,2026-02-09T19:00:43,Scheduled test,Low voltage,Battery alm,44.2,-18.0,0.2,19.0,VRLA12v_LeadAcid
15873,10.63.86.130,SBD._7hor_BusinessTower_Indoor_TPD_R1_ULN,9,2026-02-06T19:00:02,2026-02-06T19:00:47,Scheduled test,Low voltage,Battery alm,44.1,-17.6,0.2,18.0,VRLA12v_LeadAcid
