id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
186266,10.63.108.35,HUD._4xor_VivaCityM5Bair_ULN,38,2026-03-09T19:00:00,2026-03-09T22:00:06,Scheduled test,Exceeded time limit,Test normal,48.6,-31.0,93.1,25.0,ESMU_Lithium
130316,10.63.108.35,HUD._4xor_VivaCityM5Bair_ULN,37,2026-03-06T19:00:01,2026-03-06T22:00:07,Scheduled test,Exceeded time limit,Test normal,48.3,-30.9,92.7,20.0,ESMU_Lithium
3377,10.63.108.35,HUD._4xor_VivaCityM5Bair_ULN,1,2026-02-20T19:00:01,2026-02-20T22:00:07,Scheduled test,Exceeded time limit,Test normal,48.6,-28.6,85.8,24.0,ESMU_Lithium
3378,10.63.108.35,HUD._4xor_VivaCityM5Bair_ULN,2,2026-02-17T19:00:01,2026-02-17T22:00:07,Scheduled test,Exceeded time limit,Test normal,48.4,-28.1,84.2,20.0,ESMU_Lithium
3379,10.63.108.35,HUD._4xor_VivaCityM5Bair_ULN,3,2026-02-12T19:00:00,2026-02-12T22:00:06,Scheduled test,Exceeded time limit,Test normal,48.5,-30.0,90.1,21.0,ESMU_Lithium
3380,10.63.108.35,HUD._4xor_VivaCityM5Bair_ULN,4,2025-12-18T19:00:00,2025-12-18T22:00:07,Scheduled test,Exceeded time limit,Test normal,48.3,-32.5,97.4,20.0,ESMU_Lithium
3381,10.63.108.35,HUD._4xor_VivaCityM5Bair_ULN,5,2025-11-28T19:00:01,2025-11-28T22:00:07,Scheduled test,Exceeded time limit,Test normal,48.3,-32.8,98.3,21.0,ESMU_Lithium
3382,10.63.108.35,HUD._4xor_VivaCityM5Bair_ULN,6,2025-11-25T19:00:01,2025-11-25T22:00:07,Scheduled test,Exceeded time limit,Test normal,48.2,-33.7,101.1,20.0,ESMU_Lithium
3383,10.63.108.35,HUD._4xor_VivaCityM5Bair_ULN,7,2025-11-21T19:00:00,2025-11-21T22:00:06,Scheduled test,Exceeded time limit,Test normal,48.3,-33.2,99.6,21.0,ESMU_Lithium
3384,10.63.108.35,HUD._4xor_VivaCityM5Bair_ULN,8,2025-11-18T19:00:01,2025-11-18T22:00:07,Scheduled test,Exceeded time limit,Test normal,48.2,-32.9,98.8,20.0,ESMU_Lithium
3385,10.63.108.35,HUD._4xor_VivaCityM5Bair_ULN,9,2025-11-14T19:00:01,2025-11-14T22:00:08,Scheduled test,Exceeded time limit,Test normal,48.3,-32.7,98.0,22.0,ESMU_Lithium
3386,10.63.108.35,HUD._4xor_VivaCityM5Bair_ULN,10,2025-11-11T19:00:00,2025-11-11T22:00:06,Scheduled test,Exceeded time limit,Test normal,48.4,-33.2,99.7,23.0,ESMU_Lithium
3387,10.63.108.35,HUD._4xor_VivaCityM5Bair_ULN,11,2025-11-08T19:00:01,2025-11-08T22:00:08,Scheduled test,Exceeded time limit,Test normal,48.3,-34.3,102.9,22.0,ESMU_Lithium
3388,10.63.108.35,HUD._4xor_VivaCityM5Bair_ULN,12,2025-11-05T19:00:01,2025-11-05T22:00:07,Scheduled test,Exceeded time limit,Test normal,48.6,-33.8,101.5,27.0,ESMU_Lithium
3389,10.63.108.35,HUD._4xor_VivaCityM5Bair_ULN,13,2025-11-02T19:00:01,2025-11-02T22:00:07,Scheduled test,Exceeded time limit,Test normal,48.5,-36.0,107.9,29.0,ESMU_Lithium
3390,10.63.108.35,HUD._4xor_VivaCityM5Bair_ULN,14,2025-10-30T19:00:01,2025-10-30T22:00:07,Scheduled test,Exceeded time limit,Test normal,48.5,-32.7,98.2,26.0,ESMU_Lithium
3391,10.63.108.35,HUD._4xor_VivaCityM5Bair_ULN,15,2025-10-27T19:00:01,2025-10-27T22:00:06,Scheduled test,Exceeded time limit,Test normal,48.5,-34.3,102.8,25.0,ESMU_Lithium
3392,10.63.108.35,HUD._4xor_VivaCityM5Bair_ULN,16,2025-10-24T19:00:01,2025-10-24T22:00:08,Scheduled test,Exceeded time limit,Test normal,48.4,-33.6,100.9,24.0,ESMU_Lithium
