id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
181602,10.63.93.42,UMG.Dalanzadgad_OyutBag_Unitel_TPD55,37,2026-03-08T19:00:01,2026-03-08T19:02:43,Scheduled test,Low voltage,Battery alm,45.9,-78.1,3.5,5.0,VRLA12v_LeadAcid
16976,10.63.93.42,UMG.Dalanzadgad_OyutBag_Unitel_TPD55,1,2026-02-23T19:00:01,2026-02-23T19:37:49,Scheduled test,Low voltage,Battery alm,45.9,-74.1,46.6,45.0,VRLA12v_LeadAcid
16977,10.63.93.42,UMG.Dalanzadgad_OyutBag_Unitel_TPD55,2,2026-02-20T19:00:00,2026-02-20T19:48:20,Scheduled test,Low voltage,Battery alm,45.7,-69.2,55.6,44.0,VRLA12v_LeadAcid
16978,10.63.93.42,UMG.Dalanzadgad_OyutBag_Unitel_TPD55,3,2026-02-17T19:00:00,2026-02-17T19:45:40,Scheduled test,Low voltage,Battery alm,45.9,-69.6,52.8,35.0,VRLA12v_LeadAcid
16979,10.63.93.42,UMG.Dalanzadgad_OyutBag_Unitel_TPD55,4,2026-02-14T19:00:01,2026-02-14T20:26:47,Scheduled test,Low capacity,Test normal,47.5,-70.5,101.7,34.0,VRLA12v_LeadAcid
16980,10.63.93.42,UMG.Dalanzadgad_OyutBag_Unitel_TPD55,5,2026-02-11T19:00:01,2026-02-11T20:24:53,Scheduled test,Low capacity,Test normal,46.8,-72.8,102.9,44.0,VRLA12v_LeadAcid
16981,10.63.93.42,UMG.Dalanzadgad_OyutBag_Unitel_TPD55,6,2026-02-08T19:00:00,2026-02-08T20:02:17,Scheduled test,Low voltage,Battery alm,45.8,-79.9,82.8,34.0,VRLA12v_LeadAcid
16982,10.63.93.42,UMG.Dalanzadgad_OyutBag_Unitel_TPD55,7,2026-02-04T19:00:01,2026-02-04T20:13:55,Scheduled test,Low voltage,Battery alm,45.9,-76.1,93.5,30.0,VRLA12v_LeadAcid
16983,10.63.93.42,UMG.Dalanzadgad_OyutBag_Unitel_TPD55,8,2026-02-01T19:00:00,2026-02-01T20:06:44,Scheduled test,Low voltage,Battery alm,45.7,-73.3,81.4,30.0,VRLA12v_LeadAcid
16984,10.63.93.42,UMG.Dalanzadgad_OyutBag_Unitel_TPD55,9,2026-01-29T19:00:00,2026-01-29T20:00:39,Scheduled test,Low voltage,Battery alm,45.8,-74.9,75.6,30.0,VRLA12v_LeadAcid
16985,10.63.93.42,UMG.Dalanzadgad_OyutBag_Unitel_TPD55,10,2026-01-26T19:00:00,2026-01-26T20:11:39,Scheduled test,Low voltage,Battery alm,45.8,-71.0,84.7,15.0,VRLA12v_LeadAcid
16986,10.63.93.42,UMG.Dalanzadgad_OyutBag_Unitel_TPD55,11,2026-01-23T19:00:00,2026-01-23T20:02:29,Scheduled test,Low voltage,Battery alm,45.8,-75.6,78.5,11.0,VRLA12v_LeadAcid
16987,10.63.93.42,UMG.Dalanzadgad_OyutBag_Unitel_TPD55,12,2026-01-20T19:00:00,2026-01-20T20:08:34,Scheduled test,Low voltage,Battery alm,45.8,-72.0,82.1,8.0,VRLA12v_LeadAcid
16988,10.63.93.42,UMG.Dalanzadgad_OyutBag_Unitel_TPD55,13,2026-01-17T19:00:00,2026-01-17T20:18:20,Scheduled test,Low capacity,Test normal,46.5,-72.9,95.0,17.0,VRLA12v_LeadAcid
16989,10.63.93.42,UMG.Dalanzadgad_OyutBag_Unitel_TPD55,14,2026-01-14T19:00:02,2026-01-14T20:28:45,Scheduled test,Low capacity,Test normal,46.9,-67.2,99.2,40.0,VRLA12v_LeadAcid
16990,10.63.93.42,UMG.Dalanzadgad_OyutBag_Unitel_TPD55,15,2026-01-11T19:00:01,2026-01-11T20:23:13,Scheduled test,Low capacity,Test normal,46.4,-72.5,100.3,23.0,VRLA12v_LeadAcid
16991,10.63.93.42,UMG.Dalanzadgad_OyutBag_Unitel_TPD55,16,2025-12-17T19:00:01,2025-12-17T20:30:32,Scheduled test,Low capacity,Test normal,46.8,-71.3,107.4,34.0,VRLA12v_LeadAcid
16992,10.63.93.42,UMG.Dalanzadgad_OyutBag_Unitel_TPD55,17,2025-12-14T19:00:00,2025-12-14T20:21:56,Scheduled test,Low capacity,Test normal,46.7,-70.7,96.3,32.0,VRLA12v_LeadAcid
