id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
164861,10.60.37.188,SHD._1hor_Tolgoit_38_525toot_TPD55_ULN,38,2026-03-08T19:00:02,2026-03-08T19:15:10,Scheduled test,Low capacity,Test normal,46.5,-33.7,8.5,17.0,VRLA12v_LeadAcid
109426,10.60.37.188,SHD._1hor_Tolgoit_38_525toot_TPD55_ULN,37,2026-03-05T19:00:02,2026-03-05T19:15:21,Scheduled test,Low capacity,Test normal,47.2,-33.3,8.5,17.0,VRLA12v_LeadAcid
866,10.60.37.188,SHD._1hor_Tolgoit_38_525toot_TPD55_ULN,1,2026-03-02T19:00:02,2026-03-02T19:15:15,Scheduled test,Low capacity,Test normal,46.8,-32.9,8.3,16.0,VRLA12v_LeadAcid
867,10.60.37.188,SHD._1hor_Tolgoit_38_525toot_TPD55_ULN,2,2026-02-27T19:00:03,2026-02-27T19:15:52,Scheduled test,Low capacity,Test normal,47.0,-31.7,8.4,16.0,VRLA12v_LeadAcid
868,10.60.37.188,SHD._1hor_Tolgoit_38_525toot_TPD55_ULN,3,2026-02-24T19:00:03,2026-02-24T19:14:56,Scheduled test,Low capacity,Test normal,47.0,-33.5,8.3,16.0,VRLA12v_LeadAcid
869,10.60.37.188,SHD._1hor_Tolgoit_38_525toot_TPD55_ULN,4,2026-02-21T19:00:02,2026-02-21T19:14:24,Scheduled test,Low capacity,Test normal,46.8,-34.9,8.4,17.0,VRLA12v_LeadAcid
870,10.60.37.188,SHD._1hor_Tolgoit_38_525toot_TPD55_ULN,5,2026-02-18T19:00:03,2026-02-18T19:14:26,Scheduled test,Low capacity,Test normal,46.8,-34.2,8.2,17.0,VRLA12v_LeadAcid
871,10.60.37.188,SHD._1hor_Tolgoit_38_525toot_TPD55_ULN,6,2026-02-15T19:00:03,2026-02-15T19:16:20,Scheduled test,Low capacity,Test normal,47.0,-30.5,8.3,16.0,VRLA12v_LeadAcid
872,10.60.37.188,SHD._1hor_Tolgoit_38_525toot_TPD55_ULN,7,2026-02-11T19:00:02,2026-02-11T19:16:53,Scheduled test,Low capacity,Test normal,46.7,-30.0,8.4,17.0,VRLA12v_LeadAcid
873,10.60.37.188,SHD._1hor_Tolgoit_38_525toot_TPD55_ULN,8,2026-02-08T19:00:02,2026-02-08T19:10:02,Scheduled test,Fault alarm,Abnormal end,49.8,-34.5,5.7,17.0,VRLA12v_LeadAcid
874,10.60.37.188,SHD._1hor_Tolgoit_38_525toot_TPD55_ULN,9,2026-02-05T19:00:03,2026-02-05T19:17:46,Scheduled test,Low capacity,Test normal,47.0,-29.3,8.6,15.0,VRLA12v_LeadAcid
875,10.60.37.188,SHD._1hor_Tolgoit_38_525toot_TPD55_ULN,10,2026-02-02T19:00:02,2026-02-02T19:17:15,Scheduled test,Low capacity,Test normal,46.8,-29.9,8.6,16.0,VRLA12v_LeadAcid
876,10.60.37.188,SHD._1hor_Tolgoit_38_525toot_TPD55_ULN,11,2026-01-30T19:00:02,2026-01-30T19:17:50,Scheduled test,Low capacity,Test normal,47.1,-29.5,8.7,17.0,VRLA12v_LeadAcid
877,10.60.37.188,SHD._1hor_Tolgoit_38_525toot_TPD55_ULN,12,2026-01-27T19:00:03,2026-01-27T19:03:42,Scheduled test,Fault alarm,Abnormal end,50.0,-28.0,1.7,15.0,VRLA12v_LeadAcid
878,10.60.37.188,SHD._1hor_Tolgoit_38_525toot_TPD55_ULN,13,2026-01-24T19:00:03,2026-01-24T19:17:44,Scheduled test,Low capacity,Test normal,46.8,-28.7,8.5,15.0,VRLA12v_LeadAcid
879,10.60.37.188,SHD._1hor_Tolgoit_38_525toot_TPD55_ULN,14,2026-01-21T19:00:03,2026-01-21T19:10:17,Scheduled test,Fault alarm,Abnormal end,49.8,-30.6,5.2,11.0,VRLA12v_LeadAcid
880,10.60.37.188,SHD._1hor_Tolgoit_38_525toot_TPD55_ULN,15,2026-01-18T19:00:02,2026-01-18T19:17:08,Scheduled test,Low capacity,Test normal,46.9,-29.9,8.5,7.0,VRLA12v_LeadAcid
881,10.60.37.188,SHD._1hor_Tolgoit_38_525toot_TPD55_ULN,16,2026-01-15T19:00:03,2026-01-15T19:15:03,Scheduled test,Low capacity,Test normal,47.2,-34.4,8.6,15.0,VRLA12v_LeadAcid
882,10.60.37.188,SHD._1hor_Tolgoit_38_525toot_TPD55_ULN,17,2026-01-12T19:00:02,2026-01-12T19:17:38,Scheduled test,Low capacity,Test normal,46.9,-29.6,8.7,16.0,VRLA12v_LeadAcid
883,10.60.37.188,SHD._1hor_Tolgoit_38_525toot_TPD55_ULN,18,2026-01-09T19:00:03,2026-01-09T19:17:26,Scheduled test,Low capacity,Test normal,46.9,-31.0,9.0,17.0,VRLA12v_LeadAcid
884,10.60.37.188,SHD._1hor_Tolgoit_38_525toot_TPD55_ULN,19,2026-01-06T19:00:03,2026-01-06T19:02:41,Scheduled test,Fault alarm,Abnormal end,49.9,-29.5,1.3,16.0,VRLA12v_LeadAcid
