id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
216816,10.63.73.98,BZD._14hor_87aBair_MP22_ULN,39,2026-03-10T19:00:03,2026-03-10T19:25:14,Scheduled test,Low capacity,Test normal,48.8,-70.7,29.7,,VRLA12v_LeadAcid
160122,10.63.73.98,BZD._14hor_87aBair_MP22_ULN,38,2026-03-07T19:00:02,2026-03-07T19:42:12,Scheduled test,Low capacity,Test normal,47.5,-77.5,54.5,,VRLA12v_LeadAcid
104788,10.63.73.98,BZD._14hor_87aBair_MP22_ULN,37,2026-03-04T19:00:02,2026-03-04T19:50:30,Scheduled test,Low capacity,Test normal,47.2,-66.8,56.2,,VRLA12v_LeadAcid
14327,10.63.73.98,BZD._14hor_87aBair_MP22_ULN,1,2026-03-01T19:00:03,2026-03-01T19:49:09,Scheduled test,Low capacity,Test normal,46.3,-76.1,62.2,,VRLA12v_LeadAcid
14328,10.63.73.98,BZD._14hor_87aBair_MP22_ULN,2,2026-02-24T19:00:02,2026-02-24T19:52:10,Scheduled test,Low capacity,Test normal,47.1,-66.8,58.0,,VRLA12v_LeadAcid
14329,10.63.73.98,BZD._14hor_87aBair_MP22_ULN,3,2026-02-21T19:00:02,2026-02-21T19:14:40,Scheduled test,Low capacity,Test normal,49.9,-52.3,12.7,,VRLA12v_LeadAcid
14330,10.63.73.98,BZD._14hor_87aBair_MP22_ULN,4,2026-02-18T19:00:03,2026-02-18T19:28:53,Scheduled test,Low capacity,Test normal,49.8,-59.6,28.6,,VRLA12v_LeadAcid
14331,10.63.73.98,BZD._14hor_87aBair_MP22_ULN,5,2026-02-15T19:00:02,2026-02-15T19:47:30,Scheduled test,Low capacity,Test normal,47.3,-66.4,52.5,,VRLA12v_LeadAcid
14332,10.63.73.98,BZD._14hor_87aBair_MP22_ULN,6,2026-02-12T19:00:02,2026-02-12T19:44:52,Scheduled test,Low capacity,Test normal,46.8,-77.6,58.0,,VRLA12v_LeadAcid
14333,10.63.73.98,BZD._14hor_87aBair_MP22_ULN,7,2026-02-09T19:00:02,2026-02-09T19:46:44,Scheduled test,Low capacity,Test normal,46.7,-76.7,59.7,,VRLA12v_LeadAcid
14334,10.63.73.98,BZD._14hor_87aBair_MP22_ULN,8,2026-02-06T19:00:03,2026-02-06T19:41:49,Scheduled test,Low capacity,Test normal,46.3,-77.6,54.0,,VRLA12v_LeadAcid
14335,10.63.73.98,BZD._14hor_87aBair_MP22_ULN,9,2026-02-03T19:00:02,2026-02-03T19:50:18,Scheduled test,Low capacity,Test normal,47.2,-69.1,57.8,,VRLA12v_LeadAcid
14336,10.63.73.98,BZD._14hor_87aBair_MP22_ULN,10,2026-01-31T19:00:03,2026-01-31T19:47:54,Scheduled test,Low capacity,Test normal,46.4,-79.8,63.6,,VRLA12v_LeadAcid
14337,10.63.73.98,BZD._14hor_87aBair_MP22_ULN,11,2026-01-28T19:00:02,2026-01-28T19:52:16,Scheduled test,Low capacity,Test normal,46.5,-76.4,66.5,,VRLA12v_LeadAcid
14338,10.63.73.98,BZD._14hor_87aBair_MP22_ULN,12,2026-01-25T19:00:03,2026-01-25T19:57:51,Scheduled test,Low capacity,Test normal,46.3,-75.9,73.1,,VRLA12v_LeadAcid
14339,10.63.73.98,BZD._14hor_87aBair_MP22_ULN,13,2026-01-19T19:00:02,2026-01-19T19:39:53,Scheduled test,Low capacity,Test normal,46.4,-68.7,45.6,,VRLA12v_LeadAcid
14340,10.63.73.98,BZD._14hor_87aBair_MP22_ULN,14,2026-01-16T19:00:02,2026-01-16T19:42:52,Scheduled test,Low capacity,Test normal,46.2,-71.6,51.1,,VRLA12v_LeadAcid
