id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp
3879,10.63.171.131,SHD._11hor_TahiltAm_NMD_ULN,437,2026-02-24 20:00:01,2026-02-24 20:00:23,0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,53.0,52.9,0.0,0.0,46.4,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,
3880,10.63.171.131,SHD._11hor_TahiltAm_NMD_ULN,436,2026-02-22 20:00:01,2026-02-22 20:00:17,0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,53.2,53.0,0.0,0.0,46.4,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,
3881,10.63.171.131,SHD._11hor_TahiltAm_NMD_ULN,435,2026-02-20 20:00:01,2026-02-20 20:00:16,0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,52.9,52.7,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
3882,10.63.171.131,SHD._11hor_TahiltAm_NMD_ULN,434,2026-02-18 20:00:01,2026-02-18 20:00:13,0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,53.6,53.5,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
3883,10.63.171.131,SHD._11hor_TahiltAm_NMD_ULN,433,2026-02-16 20:00:01,2026-02-16 20:00:15,0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,52.3,52.2,0.0,0.0,46.4,46.2,0.0,0.0,,,,,,,,,LEAD_ACID,
3884,10.63.171.131,SHD._11hor_TahiltAm_NMD_ULN,432,2026-02-14 20:00:01,2026-02-14 20:00:23,0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,53.2,53.1,0.0,0.0,46.2,46.2,0.0,0.0,,,,,,,,,LEAD_ACID,
3885,10.63.171.131,SHD._11hor_TahiltAm_NMD_ULN,431,2026-02-12 20:00:01,2026-02-12 20:00:23,0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,53.1,53.0,0.0,0.0,46.3,46.2,0.0,0.0,,,,,,,,,LEAD_ACID,
3886,10.63.171.131,SHD._11hor_TahiltAm_NMD_ULN,430,2026-02-10 20:00:01,2026-02-10 20:00:33,0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,53.1,52.9,0.0,0.0,46.4,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,
3887,10.63.171.131,SHD._11hor_TahiltAm_NMD_ULN,429,2026-02-08 20:00:01,2026-02-08 20:00:37,0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,53.7,53.5,0.0,0.0,46.3,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,
3888,10.63.171.131,SHD._11hor_TahiltAm_NMD_ULN,428,2026-02-06 20:00:01,2026-02-06 20:00:47,0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,53.4,53.3,0.0,0.0,46.3,46.2,0.0,0.0,,,,,,,,,LEAD_ACID,
3889,10.63.171.131,SHD._11hor_TahiltAm_NMD_ULN,427,2026-02-04 20:00:01,2026-02-04 20:00:58,0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,53.3,53.1,0.0,0.0,46.4,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,
3890,10.63.171.131,SHD._11hor_TahiltAm_NMD_ULN,426,2026-02-02 20:00:01,2026-02-02 20:01:15,1,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,53.1,52.9,0.0,0.0,46.4,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,
3891,10.63.171.131,SHD._11hor_TahiltAm_NMD_ULN,425,2026-01-31 20:00:01,2026-01-31 20:01:32,1,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,52.5,52.4,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
