id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
195114,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,37,2026-03-09T19:00:01,2026-03-09T19:58:03,Scheduled test,Low capacity,Test normal,47.4,-10.0,9.7,6.0,VRLA12v_LeadAcid
11791,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,1,2026-02-19T19:00:03,2026-02-19T19:22:54,Scheduled test,Low temperature,Abnormal end,48.3,-10.2,3.9,5.0,VRLA12v_LeadAcid
11792,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,2,2026-02-13T19:00:03,2026-02-13T20:00:21,Scheduled test,Low capacity,Test normal,47.5,-10.2,10.2,6.0,VRLA12v_LeadAcid
11793,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,3,2026-02-03T19:00:03,2026-02-03T19:00:05,Scheduled test,Low temperature,Abnormal end,53.7,0.0,0.0,5.0,VRLA12v_LeadAcid
11794,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,4,2025-11-13T19:00:02,2025-11-13T19:54:42,Scheduled test,Low capacity,Test normal,46.8,-10.2,9.3,6.0,VRLA12v_LeadAcid
11795,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,5,2025-11-10T19:00:02,2025-11-10T19:52:42,Scheduled test,Low capacity,Test normal,46.7,-10.4,9.1,5.0,VRLA12v_LeadAcid
11796,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,6,2025-11-06T19:00:02,2025-11-06T19:53:39,Scheduled test,Low capacity,Test normal,46.8,-10.1,9.1,10.0,VRLA12v_LeadAcid
11797,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,7,2025-11-03T19:00:02,2025-11-03T19:53:04,Scheduled test,Low capacity,Test normal,46.8,-10.2,9.0,11.0,VRLA12v_LeadAcid
11798,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,8,2025-10-31T19:00:03,2025-10-31T19:19:38,Scheduled test,Fault alarm,Abnormal end,48.4,-9.9,3.2,10.0,VRLA12v_LeadAcid
11799,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,9,2025-10-28T19:00:02,2025-10-28T19:49:11,Scheduled test,Low capacity,Test normal,46.8,-10.3,8.4,10.0,VRLA12v_LeadAcid
11800,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,10,2025-10-25T19:00:02,2025-10-25T19:50:05,Scheduled test,Low capacity,Test normal,46.9,-10.0,8.3,6.0,VRLA12v_LeadAcid
11801,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,11,2025-10-22T19:00:02,2025-10-22T19:49:04,Scheduled test,Low capacity,Test normal,46.8,-10.1,8.3,5.0,VRLA12v_LeadAcid
11802,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,12,2025-10-17T19:00:02,2025-10-17T19:45:52,Scheduled test,Low capacity,Test normal,46.8,-10.7,8.2,8.0,VRLA12v_LeadAcid
11803,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,13,2025-10-14T19:00:03,2025-10-14T19:46:41,Scheduled test,Low capacity,Test normal,46.7,-10.7,8.3,18.0,VRLA12v_LeadAcid
11804,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,14,2025-10-11T19:00:03,2025-10-11T19:45:30,Scheduled test,Low capacity,Test normal,46.6,-10.9,8.2,18.0,VRLA12v_LeadAcid
11805,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,15,2025-10-08T19:00:02,2025-10-08T19:46:06,Scheduled test,Low capacity,Test normal,46.4,-10.7,8.2,16.0,VRLA12v_LeadAcid
11806,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,16,2025-10-05T19:00:03,2025-10-05T19:45:48,Scheduled test,Low capacity,Test normal,46.4,-10.7,8.2,19.0,VRLA12v_LeadAcid
11807,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,17,2025-10-02T19:00:03,2025-10-02T19:41:29,Scheduled test,Low capacity,Test normal,46.4,-11.9,8.2,18.0,VRLA12v_LeadAcid
11808,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,18,2025-09-29T19:00:02,2025-09-29T19:41:19,Scheduled test,Low capacity,Test normal,46.8,-11.9,8.2,18.0,VRLA12v_LeadAcid
11809,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,19,2025-09-26T19:00:02,2025-09-26T20:04:03,Scheduled test,Low capacity,Test normal,46.8,-8.5,9.1,18.0,VRLA12v_LeadAcid
11810,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,20,2025-09-23T19:00:02,2025-09-23T19:45:57,Scheduled test,Low capacity,Test normal,46.8,-10.6,8.1,19.0,VRLA12v_LeadAcid
11811,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,21,2025-09-20T19:00:02,2025-09-20T19:44:03,Scheduled test,Low capacity,Test normal,46.8,-10.8,7.9,19.0,VRLA12v_LeadAcid
11812,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,22,2025-09-17T19:00:03,2025-09-17T19:43:28,Scheduled test,Low capacity,Test normal,46.8,-10.7,7.7,19.0,VRLA12v_LeadAcid
11813,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,23,2025-09-14T19:00:03,2025-09-14T19:42:42,Scheduled test,Low capacity,Test normal,46.8,-10.8,7.6,19.0,VRLA12v_LeadAcid
11814,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,24,2025-09-11T19:00:03,2025-09-11T19:35:17,Scheduled test,Low capacity,Test normal,46.6,-13.0,7.6,17.0,VRLA12v_LeadAcid
11815,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,25,2025-09-08T19:00:03,2025-09-08T19:42:02,Scheduled test,Low capacity,Test normal,46.8,-10.8,7.5,19.0,VRLA12v_LeadAcid
11816,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,26,2025-09-05T19:00:02,2025-09-05T19:37:29,Scheduled test,Low capacity,Test normal,46.8,-11.8,7.4,18.0,VRLA12v_LeadAcid
11817,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,27,2025-09-02T19:00:02,2025-09-02T19:36:06,Scheduled test,Low capacity,Test normal,46.8,-12.0,7.2,18.0,VRLA12v_LeadAcid
11818,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,28,2025-08-30T19:00:02,2025-08-30T19:32:21,Scheduled test,Low capacity,Test normal,46.6,-12.5,6.7,18.0,VRLA12v_LeadAcid
11819,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,29,2025-08-27T19:00:03,2025-08-27T19:34:37,Scheduled test,Low capacity,Test normal,46.9,-11.9,6.8,19.0,VRLA12v_LeadAcid
11820,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,30,2025-08-24T19:00:02,2025-08-24T19:33:47,Scheduled test,Low capacity,Test normal,46.8,-11.9,6.7,18.0,VRLA12v_LeadAcid
11821,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,31,2025-08-21T19:00:03,2025-08-21T19:27:36,Scheduled test,Low capacity,Test normal,46.6,-13.1,6.0,18.0,VRLA12v_LeadAcid
11822,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,32,2025-08-18T19:00:03,2025-08-18T19:24:34,Scheduled test,Low capacity,Test normal,46.6,-14.2,5.8,17.0,VRLA12v_LeadAcid
11823,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,33,2025-08-15T19:00:02,2025-08-15T19:27:09,Scheduled test,Low capacity,Test normal,46.6,-12.9,5.8,18.0,VRLA12v_LeadAcid
11824,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,34,2025-08-12T19:00:03,2025-08-12T19:27:35,Scheduled test,Low capacity,Test normal,46.6,-12.4,5.7,18.0,VRLA12v_LeadAcid
11825,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,35,2025-08-09T19:00:02,2025-08-09T19:22:13,Scheduled test,Low capacity,Test normal,46.7,-14.9,5.5,17.0,VRLA12v_LeadAcid
11826,10.63.52.243,DOG._ZamiinUud_SumangiinZoo_NMD30,36,2025-08-06T19:00:03,2025-08-06T19:22:34,Scheduled test,Low capacity,Test normal,46.6,-14.9,5.6,17.0,VRLA12v_LeadAcid
