id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp
18545,10.63.93.98,UMG.Gurvantes_Mak_NoitonUildver_MP23,100,2026-02-24 19:00:01,2026-02-24 19:25:53,26,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,93.0,94.0,,,53.63,53.63,,,46.04,45.92,,,819.12,764.07,,,819.62,764.48,,,LEAD_ACID,23.0
18546,10.63.93.98,UMG.Gurvantes_Mak_NoitonUildver_MP23,99,2026-02-22 19:00:01,2026-02-22 19:30:51,31,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,93.0,94.0,,,54.07,54.05,,,45.86,45.92,,,818.49,763.56,,,819.0,763.97,,,LEAD_ACID,17.0
18547,10.63.93.98,UMG.Gurvantes_Mak_NoitonUildver_MP23,98,2026-02-20 19:00:01,2026-02-20 19:33:00,33,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,93.0,95.0,,,53.45,53.48,,,45.86,46.11,,,817.86,763.08,,,818.4,763.47,,,LEAD_ACID,26.0
18548,10.63.93.98,UMG.Gurvantes_Mak_NoitonUildver_MP23,97,2026-02-18 19:00:01,2026-02-18 19:33:10,33,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,93.0,95.0,,,53.73,53.76,,,46.05,45.95,,,817.08,762.46,,,817.62,762.86,,,LEAD_ACID,22.0
18549,10.63.93.98,UMG.Gurvantes_Mak_NoitonUildver_MP23,96,2026-02-16 19:00:02,2026-02-16 19:36:01,36,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,92.0,94.0,,,53.95,53.95,,,45.98,46.11,,,816.28,761.8,,,816.84,762.23,,,LEAD_ACID,19.0
18550,10.63.93.98,UMG.Gurvantes_Mak_NoitonUildver_MP23,95,2026-02-14 19:00:02,2026-02-14 19:28:20,28,SCHEDULED,BATTERY_VOLTAGE,98.0,99.0,,,93.0,94.0,,,54.29,54.34,,,45.93,45.98,,,815.68,761.33,,,816.12,761.64,,,LEAD_ACID,14.0
18551,10.63.93.98,UMG.Gurvantes_Mak_NoitonUildver_MP23,94,2026-02-12 19:00:02,2026-02-12 19:29:31,29,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,93.0,95.0,,,53.6,53.64,,,45.92,45.86,,,814.93,760.7,,,815.45,761.1,,,LEAD_ACID,24.0
18552,10.63.93.98,UMG.Gurvantes_Mak_NoitonUildver_MP23,93,2026-02-10 19:00:01,2026-02-10 19:28:55,29,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,93.0,95.0,,,53.93,53.95,,,46.01,46.01,,,814.32,760.2,,,814.82,760.6,,,LEAD_ACID,20.0
18553,10.63.93.98,UMG.Gurvantes_Mak_NoitonUildver_MP23,92,2026-02-08 19:00:01,2026-02-08 19:25:23,25,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,93.0,95.0,,,53.88,53.89,,,45.9,45.95,,,813.7,759.69,,,814.19,760.08,,,LEAD_ACID,21.0
18554,10.63.93.98,UMG.Gurvantes_Mak_NoitonUildver_MP23,91,2026-02-06 19:00:01,2026-02-06 19:21:33,22,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,94.0,95.0,,,54.39,54.42,,,46.14,45.98,,,813.09,759.18,,,813.54,759.55,,,LEAD_ACID,13.0
