id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp
18080,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,100,2026-02-24 19:00:02,2026-02-24 22:00:04,180,SCHEDULED,MAX_TIME,100.0,100.0,,,65.0,65.0,,,54.14,54.14,,,47.18,47.14,,,468.61,440.45,,,471.22,443.06,,,LEAD_ACID,
18081,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,99,2026-02-22 19:00:01,2026-02-22 22:00:02,180,SCHEDULED,MAX_TIME,100.0,100.0,,,66.0,66.0,,,53.93,53.93,,,47.36,47.38,,,465.75,437.59,,,468.27,440.1,,,LEAD_ACID,
18082,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,98,2026-02-20 19:00:01,2026-02-20 22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,68.0,68.0,,,53.47,53.49,,,47.9,48.0,,,463.02,434.86,,,465.4,437.23,,,LEAD_ACID,
18083,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,97,2026-02-18 19:00:01,2026-02-18 22:00:02,180,SCHEDULED,MAX_TIME,100.0,100.0,,,70.0,70.0,,,54.26,54.26,,,48.06,48.09,,,460.19,432.03,,,462.46,434.3,,,LEAD_ACID,
18084,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,96,2026-02-16 19:00:01,2026-02-16 22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,66.0,66.0,,,54.24,54.24,,,47.56,47.56,,,457.33,429.16,,,459.83,431.66,,,LEAD_ACID,
18085,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,95,2026-02-14 19:00:01,2026-02-14 22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,66.0,66.0,,,54.07,54.02,,,47.38,47.56,,,454.38,426.21,,,456.94,428.77,,,LEAD_ACID,
18086,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,94,2026-02-12 19:00:01,2026-02-12 22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,68.0,68.0,,,53.89,53.9,,,48.12,48.19,,,451.67,423.5,,,454.06,425.89,,,LEAD_ACID,
18087,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,93,2026-02-10 19:00:01,2026-02-10 22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,67.0,67.0,,,54.45,54.45,,,47.59,47.72,,,448.96,420.79,,,451.39,423.22,,,LEAD_ACID,
18088,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,92,2026-02-08 19:00:01,2026-02-08 22:00:02,180,SCHEDULED,MAX_TIME,100.0,100.0,,,67.0,67.0,,,54.42,54.4,,,47.72,47.74,,,446.14,417.97,,,448.6,420.43,,,LEAD_ACID,
18089,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,91,2026-02-06 19:00:02,2026-02-06 22:00:04,180,SCHEDULED,MAX_TIME,100.0,100.0,,,66.0,66.0,,,54.39,54.43,,,47.09,47.12,,,443.26,415.09,,,445.74,417.57,,,LEAD_ACID,
18090,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,90,2026-02-04 19:00:02,2026-02-04 22:00:04,180,SCHEDULED,MAX_TIME,100.0,100.0,,,65.0,65.0,,,54.21,54.23,,,47.5,47.56,,,440.32,412.15,,,442.9,414.73,,,LEAD_ACID,
18091,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,89,2026-02-02 19:00:01,2026-02-02 22:00:02,180,SCHEDULED,MAX_TIME,100.0,100.0,,,66.0,66.0,,,54.1,54.11,,,47.25,47.38,,,437.5,409.33,,,440.02,411.85,,,LEAD_ACID,
18092,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,88,2026-01-31 19:00:01,2026-01-31 22:00:02,180,SCHEDULED,MAX_TIME,100.0,100.0,,,67.0,67.0,,,54.21,54.23,,,47.88,47.69,,,434.75,406.57,,,437.17,408.99,,,LEAD_ACID,
18093,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,87,2026-01-29 19:00:01,2026-01-29 22:00:02,180,SCHEDULED,MAX_TIME,100.0,100.0,,,67.0,67.0,,,54.21,54.23,,,47.75,47.72,,,431.94,403.77,,,434.43,406.25,,,LEAD_ACID,
18094,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,86,2026-01-27 19:00:01,2026-01-27 22:00:02,180,SCHEDULED,MAX_TIME,100.0,100.0,,,69.0,69.0,,,54.39,54.37,,,47.99,48.22,,,429.19,401.01,,,431.51,403.33,,,LEAD_ACID,
18095,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,85,2026-01-25 19:00:01,2026-01-25 22:00:02,180,SCHEDULED,MAX_TIME,100.0,100.0,,,67.0,67.0,,,54.58,54.52,,,47.9,47.84,,,426.39,398.21,,,428.86,400.69,,,LEAD_ACID,
