id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
215785,10.63.67.168,SHD._11hor_Mandaliin3_61toot_MP22_ULN,39,2026-03-10T19:00:03,2026-03-10T19:10:18,Scheduled test,Low voltage,Battery alm,45.1,-46.8,8.0,23.0,VRLA12v_LeadAcid
159114,10.63.67.168,SHD._11hor_Mandaliin3_61toot_MP22_ULN,38,2026-03-07T19:00:03,2026-03-07T19:11:11,Scheduled test,Low voltage,Battery alm,45.1,-44.4,8.2,18.0,VRLA12v_LeadAcid
103799,10.63.67.168,SHD._11hor_Mandaliin3_61toot_MP22_ULN,37,2026-03-04T19:00:02,2026-03-04T19:14:05,Scheduled test,Low capacity,Test normal,45.5,-36.7,8.6,13.0,VRLA12v_LeadAcid
13343,10.63.67.168,SHD._11hor_Mandaliin3_61toot_MP22_ULN,1,2026-03-01T19:00:02,2026-03-01T19:13:50,Scheduled test,Low voltage,Battery alm,45.1,-39.5,9.1,14.0,VRLA12v_LeadAcid
13344,10.63.67.168,SHD._11hor_Mandaliin3_61toot_MP22_ULN,2,2026-02-26T19:00:03,2026-02-26T19:14:12,Scheduled test,Low voltage,Battery alm,45.4,-38.5,9.1,9.0,VRLA12v_LeadAcid
13345,10.63.67.168,SHD._11hor_Mandaliin3_61toot_MP22_ULN,3,2026-02-23T19:00:03,2026-02-23T19:13:31,Scheduled test,Low capacity,Test normal,46.3,-40.0,9.0,11.0,VRLA12v_LeadAcid
13346,10.63.67.168,SHD._11hor_Mandaliin3_61toot_MP22_ULN,4,2026-02-20T19:00:03,2026-02-20T19:12:37,Scheduled test,Low capacity,Test normal,46.8,-43.6,9.1,22.0,VRLA12v_LeadAcid
13347,10.63.67.168,SHD._11hor_Mandaliin3_61toot_MP22_ULN,5,2026-02-17T19:00:03,2026-02-17T19:15:07,Scheduled test,Low capacity,Test normal,45.9,-38.2,9.6,17.0,VRLA12v_LeadAcid
13348,10.63.67.168,SHD._11hor_Mandaliin3_61toot_MP22_ULN,6,2026-02-14T19:00:03,2026-02-14T19:15:16,Scheduled test,Low capacity,Test normal,46.1,-39.3,9.9,10.0,VRLA12v_LeadAcid
13349,10.63.67.168,SHD._11hor_Mandaliin3_61toot_MP22_ULN,7,2026-02-11T19:00:03,2026-02-11T19:17:24,Scheduled test,Low capacity,Test normal,45.6,-35.8,10.3,10.0,VRLA12v_LeadAcid
13350,10.63.67.168,SHD._11hor_Mandaliin3_61toot_MP22_ULN,8,2026-02-08T19:00:03,2026-02-08T19:18:22,Scheduled test,Low capacity,Test normal,46.5,-36.6,11.2,12.0,VRLA12v_LeadAcid
13351,10.63.67.168,SHD._11hor_Mandaliin3_61toot_MP22_ULN,9,2026-02-05T19:00:03,2026-02-05T19:21:14,Scheduled test,Low capacity,Test normal,46.3,-33.1,11.7,11.0,VRLA12v_LeadAcid
13352,10.63.67.168,SHD._11hor_Mandaliin3_61toot_MP22_ULN,10,2026-02-02T19:00:02,2026-02-02T19:25:55,Scheduled test,Low capacity,Test normal,46.5,-29.1,12.6,13.0,VRLA12v_LeadAcid
13353,10.63.67.168,SHD._11hor_Mandaliin3_61toot_MP22_ULN,11,2026-01-30T19:00:02,2026-01-30T19:26:26,Scheduled test,Low capacity,Test normal,46.0,-30.9,13.6,9.0,VRLA12v_LeadAcid
13354,10.63.67.168,SHD._11hor_Mandaliin3_61toot_MP22_ULN,12,2026-01-27T19:00:02,2026-01-27T19:22:56,Scheduled test,Low capacity,Test normal,46.5,-34.8,13.3,8.0,VRLA12v_LeadAcid
13355,10.63.67.168,SHD._11hor_Mandaliin3_61toot_MP22_ULN,13,2026-01-24T19:00:03,2026-01-24T19:27:46,Scheduled test,Low capacity,Test normal,46.3,-30.7,14.2,10.0,VRLA12v_LeadAcid
13356,10.63.67.168,SHD._11hor_Mandaliin3_61toot_MP22_ULN,14,2026-01-20T19:00:02,2026-01-20T19:32:27,Scheduled test,Low capacity,Test normal,46.4,-28.0,15.1,10.0,VRLA12v_LeadAcid
13357,10.63.67.168,SHD._11hor_Mandaliin3_61toot_MP22_ULN,15,2026-01-17T19:00:03,2026-01-17T19:22:49,Scheduled test,Low capacity,Test normal,46.0,-28.2,10.7,9.0,VRLA12v_LeadAcid
13358,10.63.67.168,SHD._11hor_Mandaliin3_61toot_MP22_ULN,16,2026-01-14T19:00:02,2026-01-14T19:21:37,Scheduled test,Low capacity,Test normal,46.9,-30.1,10.8,11.0,VRLA12v_LeadAcid
13359,10.63.67.168,SHD._11hor_Mandaliin3_61toot_MP22_ULN,17,2026-01-11T19:00:03,2026-01-11T19:13:34,Scheduled test,Low capacity,Test normal,45.4,-44.7,10.1,11.0,VRLA12v_LeadAcid
13360,10.63.67.168,SHD._11hor_Mandaliin3_61toot_MP22_ULN,18,2026-01-08T19:00:02,2026-01-08T19:14:08,Scheduled test,Low capacity,Test normal,46.7,-43.1,10.1,11.0,VRLA12v_LeadAcid
