id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp
17678,10.63.135.18,ORH.BayanUndur_10bag_Naran37_2Toot_MP23,101,2026-02-25 19:00:01,2026-02-25 19:32:58,33,SCHEDULED,BATTERY_VOLTAGE,99.0,99.0,,,91.0,91.0,,,54.55,54.52,,,45.27,45.77,,,408.57,408.46,,,409.16,409.05,,,LEAD_ACID,12.0
17679,10.63.135.18,ORH.BayanUndur_10bag_Naran37_2Toot_MP23,100,2026-02-23 19:00:01,2026-02-23 19:32:26,32,SCHEDULED,BATTERY_VOLTAGE,99.0,99.0,,,92.0,92.0,,,54.56,54.52,,,45.95,46.07,,,407.45,407.35,,,408.02,407.92,,,LEAD_ACID,12.0
17680,10.63.135.18,ORH.BayanUndur_10bag_Naran37_2Toot_MP23,99,2026-02-21 19:00:01,2026-02-21 19:34:51,35,SCHEDULED,BATTERY_VOLTAGE,99.0,99.0,,,92.0,92.0,,,54.42,54.45,,,45.7,45.88,,,406.28,406.18,,,406.86,406.75,,,LEAD_ACID,13.0
17681,10.63.135.18,ORH.BayanUndur_10bag_Naran37_2Toot_MP23,98,2026-02-19 19:00:02,2026-02-19 19:38:08,38,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,91.0,91.0,,,53.52,53.55,,,45.92,45.92,,,405.06,404.96,,,405.67,405.56,,,LEAD_ACID,25.0
17682,10.63.135.18,ORH.BayanUndur_10bag_Naran37_2Toot_MP23,97,2026-02-17 19:00:02,2026-02-17 19:31:37,32,SCHEDULED,BATTERY_VOLTAGE,99.0,99.0,,,91.0,91.0,,,53.89,53.89,,,45.44,45.96,,,403.83,403.72,,,404.4,404.29,,,LEAD_ACID,20.0
17683,10.63.135.18,ORH.BayanUndur_10bag_Naran37_2Toot_MP23,96,2026-02-15 19:00:01,2026-02-15 19:33:54,34,SCHEDULED,BATTERY_VOLTAGE,97.0,97.0,,,90.0,90.0,,,54.55,54.52,,,45.61,45.8,,,402.61,402.5,,,403.16,403.05,,,LEAD_ACID,12.0
17684,10.63.135.18,ORH.BayanUndur_10bag_Naran37_2Toot_MP23,95,2026-02-13 19:00:01,2026-02-13 19:29:27,29,SCHEDULED,BATTERY_FAULT,99.0,99.0,,,92.0,92.0,,,54.12,54.11,,,47.85,48.01,,,401.44,401.33,,,401.96,401.85,,,LEAD_ACID,
17685,10.63.135.18,ORH.BayanUndur_10bag_Naran37_2Toot_MP23,94,2026-02-11 19:00:01,2026-02-11 19:37:15,37,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,91.0,91.0,,,53.85,53.88,,,45.61,45.86,,,400.21,400.1,,,400.84,400.73,,,LEAD_ACID,21.0
17686,10.63.135.18,ORH.BayanUndur_10bag_Naran37_2Toot_MP23,93,2026-02-09 19:00:02,2026-02-09 19:37:35,38,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,91.0,91.0,,,54.12,54.1,,,45.77,45.95,,,399.04,398.93,,,399.67,399.57,,,LEAD_ACID,17.0
17687,10.63.135.18,ORH.BayanUndur_10bag_Naran37_2Toot_MP23,92,2026-02-07 19:00:01,2026-02-07 19:35:00,35,SCHEDULED,BATTERY_VOLTAGE,99.0,99.0,,,91.0,91.0,,,54.23,54.27,,,46.04,45.83,,,397.85,397.74,,,398.47,398.36,,,LEAD_ACID,16.0
17688,10.63.135.18,ORH.BayanUndur_10bag_Naran37_2Toot_MP23,91,2026-02-05 19:00:02,2026-02-05 19:36:44,37,SCHEDULED,BATTERY_VOLTAGE,99.0,99.0,,,91.0,91.0,,,54.95,54.87,,,45.89,45.71,,,396.64,396.53,,,397.26,397.15,,,LEAD_ACID,8.0
17689,10.63.135.18,ORH.BayanUndur_10bag_Naran37_2Toot_MP23,90,2026-02-03 19:00:01,2026-02-03 19:35:45,36,SCHEDULED,BATTERY_VOLTAGE,99.0,99.0,,,91.0,91.0,,,54.53,54.53,,,46.12,46.15,,,395.41,395.29,,,396.02,395.91,,,LEAD_ACID,11.0
17690,10.63.135.18,ORH.BayanUndur_10bag_Naran37_2Toot_MP23,89,2026-02-01 19:00:01,2026-02-01 19:35:43,36,SCHEDULED,BATTERY_VOLTAGE,99.0,99.0,,,91.0,91.0,,,54.17,54.15,,,45.85,46.14,,,394.21,394.1,,,394.83,394.72,,,LEAD_ACID,17.0
17691,10.63.135.18,ORH.BayanUndur_10bag_Naran37_2Toot_MP23,88,2026-01-30 02:31:45,2026-01-30 03:44:29,73,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,91.0,91.0,,,57.67,57.67,,,46.1,46.1,,,392.76,392.65,,,393.42,393.31,,,LEAD_ACID,5.0
