id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
212737,10.63.45.202,UVS.Ulaangom_Airport_MP24,38,2026-03-10T19:00:00,2026-03-10T19:35:06,Scheduled test,Fault alarm,Abnormal end,49.3,-16.7,9.7,9.0,ESMU_Lithium
156135,10.63.45.202,UVS.Ulaangom_Airport_MP24,37,2026-03-07T19:00:01,2026-03-07T19:28:05,Scheduled test,Fault alarm,Abnormal end,49.2,-17.6,8.2,10.0,ESMU_Lithium
10438,10.63.45.202,UVS.Ulaangom_Airport_MP24,1,2026-03-02T19:00:00,2026-03-02T22:00:07,Scheduled test,Exceeded time limit,Test normal,49.1,-17.0,50.9,12.0,ESMU_Lithium
10439,10.63.45.202,UVS.Ulaangom_Airport_MP24,2,2026-02-27T19:00:01,2026-02-27T22:00:07,Scheduled test,Exceeded time limit,Test normal,49.2,-14.1,42.2,12.0,ESMU_Lithium
10440,10.63.45.202,UVS.Ulaangom_Airport_MP24,3,2026-02-24T19:00:01,2026-02-24T22:00:07,Scheduled test,Exceeded time limit,Test normal,49.2,-16.5,49.5,13.0,ESMU_Lithium
10441,10.63.45.202,UVS.Ulaangom_Airport_MP24,4,2026-02-21T19:00:01,2026-02-21T21:55:15,Scheduled test,Fault alarm,Abnormal end,49.1,-17.0,49.7,11.0,ESMU_Lithium
10442,10.63.45.202,UVS.Ulaangom_Airport_MP24,5,2026-02-18T19:00:01,2026-02-18T22:00:07,Scheduled test,Exceeded time limit,Test normal,49.4,-13.6,40.8,14.0,ESMU_Lithium
10443,10.63.45.202,UVS.Ulaangom_Airport_MP24,6,2026-02-15T19:00:00,2026-02-15T22:00:07,Scheduled test,Exceeded time limit,Test normal,49.2,-17.4,52.1,14.0,ESMU_Lithium
10444,10.63.45.202,UVS.Ulaangom_Airport_MP24,7,2026-02-12T19:00:01,2026-02-12T22:00:07,Scheduled test,Exceeded time limit,Test normal,49.2,-15.9,47.7,13.0,ESMU_Lithium
10445,10.63.45.202,UVS.Ulaangom_Airport_MP24,8,2026-02-09T19:00:01,2026-02-09T22:00:07,Scheduled test,Exceeded time limit,Test normal,49.2,-15.1,45.3,14.0,ESMU_Lithium
10446,10.63.45.202,UVS.Ulaangom_Airport_MP24,9,2026-02-06T19:00:00,2026-02-06T21:04:20,Scheduled test,Fault alarm,Abnormal end,49.3,-17.2,35.7,12.0,ESMU_Lithium
10447,10.63.45.202,UVS.Ulaangom_Airport_MP24,10,2026-02-03T19:00:01,2026-02-03T22:00:08,Scheduled test,Exceeded time limit,Test normal,49.3,-14.2,42.6,14.0,ESMU_Lithium
10448,10.63.45.202,UVS.Ulaangom_Airport_MP24,11,2026-01-31T19:00:00,2026-01-31T22:00:06,Scheduled test,Exceeded time limit,Test normal,49.3,-16.8,50.3,14.0,ESMU_Lithium
10449,10.63.45.202,UVS.Ulaangom_Airport_MP24,12,2026-01-28T19:00:00,2026-01-28T22:00:06,Scheduled test,Exceeded time limit,Test normal,49.2,-17.0,51.0,13.0,ESMU_Lithium
10450,10.63.45.202,UVS.Ulaangom_Airport_MP24,13,2026-01-25T19:00:01,2026-01-25T19:50:20,Scheduled test,Fault alarm,Abnormal end,49.3,-16.8,14.1,12.0,ESMU_Lithium
10451,10.63.45.202,UVS.Ulaangom_Airport_MP24,14,2026-01-21T19:00:00,2026-01-21T21:05:34,Scheduled test,Fault alarm,Abnormal end,49.3,-16.8,35.1,12.0,ESMU_Lithium
10452,10.63.45.202,UVS.Ulaangom_Airport_MP24,15,2026-01-14T19:00:00,2026-01-14T19:13:10,Scheduled test,Fault alarm,Abnormal end,49.3,-17.1,3.8,11.0,ESMU_Lithium
10453,10.63.45.202,UVS.Ulaangom_Airport_MP24,16,2026-01-09T19:00:01,2026-01-09T22:00:08,Scheduled test,Exceeded time limit,Test normal,49.2,-17.0,50.9,12.0,ESMU_Lithium
10454,10.63.45.202,UVS.Ulaangom_Airport_MP24,17,2026-01-06T19:00:02,2026-01-06T22:00:08,Scheduled test,Exceeded time limit,Test normal,49.3,-12.5,37.6,14.0,ESMU_Lithium
10455,10.63.45.202,UVS.Ulaangom_Airport_MP24,18,2026-01-03T19:00:00,2026-01-03T22:00:07,Scheduled test,Exceeded time limit,Test normal,49.2,-15.7,47.0,14.0,ESMU_Lithium
10456,10.63.45.202,UVS.Ulaangom_Airport_MP24,19,2025-12-31T19:00:01,2025-12-31T22:00:07,Scheduled test,Exceeded time limit,Test normal,49.2,-16.7,50.2,13.0,ESMU_Lithium
10457,10.63.45.202,UVS.Ulaangom_Airport_MP24,20,2025-12-27T19:00:01,2025-12-27T20:06:43,Scheduled test,Fault alarm,Abnormal end,49.3,-17.0,18.9,11.0,ESMU_Lithium
10458,10.63.45.202,UVS.Ulaangom_Airport_MP24,21,2025-12-23T19:00:00,2025-12-23T22:00:07,Scheduled test,Exceeded time limit,Test normal,49.3,-12.8,38.3,14.0,ESMU_Lithium
10459,10.63.45.202,UVS.Ulaangom_Airport_MP24,22,2025-12-18T19:00:01,2025-12-18T22:00:07,Scheduled test,Exceeded time limit,Test normal,49.4,-15.4,46.2,14.0,ESMU_Lithium
10460,10.63.45.202,UVS.Ulaangom_Airport_MP24,23,2025-12-11T19:00:00,2025-12-11T19:39:50,Scheduled test,Fault alarm,Abnormal end,49.2,-15.7,10.4,10.0,ESMU_Lithium
10461,10.63.45.202,UVS.Ulaangom_Airport_MP24,24,2025-12-07T19:00:00,2025-12-07T21:40:22,Scheduled test,Fault alarm,Abnormal end,49.3,-14.4,38.5,12.0,ESMU_Lithium
10462,10.63.45.202,UVS.Ulaangom_Airport_MP24,25,2025-11-18T19:00:01,2025-11-18T22:00:07,Scheduled test,Exceeded time limit,Test normal,49.1,-17.0,51.1,11.0,ESMU_Lithium
10463,10.63.45.202,UVS.Ulaangom_Airport_MP24,26,2025-11-14T19:00:01,2025-11-14T22:00:08,Scheduled test,Exceeded time limit,Test normal,49.1,-16.6,49.9,11.0,ESMU_Lithium
