id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp
18444,10.63.78.232,HUD.KhanHills533bair_MP24_ULN,101,2026-02-25 19:00:01,2026-02-25 19:37:13,37,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,92.0,92.0,,,53.58,53.58,,,45.83,45.42,,,245.8,245.79,,,246.37,246.37,,,LEAD_ACID,
18445,10.63.78.232,HUD.KhanHills533bair_MP24_ULN,100,2026-02-23 19:00:01,2026-02-23 19:34:43,35,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,92.0,92.0,,,53.58,53.52,,,45.54,45.55,,,244.82,244.82,,,245.39,245.39,,,LEAD_ACID,
18446,10.63.78.232,HUD.KhanHills533bair_MP24_ULN,99,2026-02-21 19:00:01,2026-02-21 19:40:42,41,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,92.0,92.0,,,53.58,53.6,,,45.76,45.68,,,243.84,243.84,,,244.43,244.42,,,LEAD_ACID,
18447,10.63.78.232,HUD.KhanHills533bair_MP24_ULN,98,2026-02-19 05:00:00,2026-02-19 05:59:01,59,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,92.0,92.0,,,56.4,56.41,,,46.18,46.15,,,242.65,242.65,,,243.25,243.25,,,LEAD_ACID,
18448,10.63.78.232,HUD.KhanHills533bair_MP24_ULN,97,2026-02-16 19:00:01,2026-02-16 19:43:25,43,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,92.0,92.0,,,53.57,53.55,,,46.05,46.04,,,240.78,240.78,,,241.4,241.4,,,LEAD_ACID,
18449,10.63.78.232,HUD.KhanHills533bair_MP24_ULN,96,2026-02-14 19:00:01,2026-02-14 19:41:06,41,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,92.0,92.0,,,53.57,53.57,,,45.44,45.95,,,239.82,239.82,,,240.42,240.42,,,LEAD_ACID,
18450,10.63.78.232,HUD.KhanHills533bair_MP24_ULN,95,2026-02-12 19:00:01,2026-02-12 19:37:14,37,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,92.0,92.0,,,53.54,53.58,,,45.66,45.54,,,238.84,238.84,,,239.45,239.44,,,LEAD_ACID,
18451,10.63.78.232,HUD.KhanHills533bair_MP24_ULN,94,2026-02-10 19:00:01,2026-02-10 19:38:27,38,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,92.0,92.0,,,53.57,53.55,,,45.89,45.98,,,237.85,237.85,,,238.46,238.45,,,LEAD_ACID,
18452,10.63.78.232,HUD.KhanHills533bair_MP24_ULN,93,2026-02-08 19:00:01,2026-02-08 19:37:27,37,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,92.0,92.0,,,53.6,53.61,,,45.71,45.57,,,236.86,236.85,,,237.45,237.45,,,LEAD_ACID,
18453,10.63.78.232,HUD.KhanHills533bair_MP24_ULN,92,2026-02-06 19:00:01,2026-02-06 19:36:55,37,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,92.0,92.0,,,53.58,53.6,,,45.98,45.89,,,235.88,235.88,,,236.48,236.47,,,LEAD_ACID,
18454,10.63.78.232,HUD.KhanHills533bair_MP24_ULN,91,2026-02-04 19:00:01,2026-02-04 19:37:42,38,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,92.0,92.0,,,53.54,53.54,,,45.66,45.49,,,234.92,234.91,,,235.51,235.5,,,LEAD_ACID,
18455,10.63.78.232,HUD.KhanHills533bair_MP24_ULN,90,2026-02-02 19:00:02,2026-02-02 19:34:54,35,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,92.0,92.0,,,53.55,53.58,,,45.8,45.76,,,233.93,233.93,,,234.53,234.52,,,LEAD_ACID,
18456,10.63.78.232,HUD.KhanHills533bair_MP24_ULN,89,2026-01-31 19:00:02,2026-01-31 19:38:08,38,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,92.0,92.0,,,53.58,53.58,,,45.71,45.88,,,232.97,232.97,,,233.56,233.55,,,LEAD_ACID,
18457,10.63.78.232,HUD.KhanHills533bair_MP24_ULN,88,2026-01-29 05:10:24,2026-01-29 06:08:22,58,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,91.0,91.0,,,56.41,56.41,,,45.89,45.99,,,231.34,231.33,,,231.97,231.97,,,LEAD_ACID,
18458,10.63.78.232,HUD.KhanHills533bair_MP24_ULN,87,2026-01-26 19:00:01,2026-01-26 19:39:59,40,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,92.0,92.0,,,53.57,53.54,,,45.89,45.82,,,229.36,229.37,,,229.95,229.95,,,LEAD_ACID,
18459,10.63.78.232,HUD.KhanHills533bair_MP24_ULN,86,2026-01-24 19:00:01,2026-01-24 19:39:01,39,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,92.0,92.0,,,53.6,53.57,,,45.95,45.86,,,228.43,228.43,,,229.02,229.02,,,LEAD_ACID,
