id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp
16150,10.63.36.34,SEL.Eruu_Mobi,1,2023-09-26 18:12:20,2023-09-26 19:49:33,97,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.56,53.45,0.0,0.0,47.97,47.89,0.0,0.0,,,,,,,,,LEAD_ACID,
16151,10.63.36.34,SEL.Eruu_Mobi,2,2023-09-28 20:00:01,2023-09-28 21:31:47,92,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.46,53.39,0.0,0.0,47.88,47.83,0.0,0.0,,,,,,,,,LEAD_ACID,
16152,10.63.36.34,SEL.Eruu_Mobi,3,2023-09-30 20:00:01,2023-09-30 21:34:22,94,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.49,53.43,0.0,0.0,47.87,47.8,0.0,0.0,,,,,,,,,LEAD_ACID,
16153,10.63.36.34,SEL.Eruu_Mobi,4,2023-10-02 20:00:01,2023-10-02 21:31:24,91,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.14,53.02,0.0,0.0,47.7,47.62,0.0,0.0,,,,,,,,,LEAD_ACID,
16154,10.63.36.34,SEL.Eruu_Mobi,5,2023-10-04 20:00:01,2023-10-04 20:28:40,29,SCHEDULED,POWER_OFF,100.0,100.0,0.0,0.0,90.0,89.0,0.0,0.0,53.54,53.46,0.0,0.0,49.45,49.39,0.0,0.0,,,,,,,,,LEAD_ACID,
16155,10.63.36.34,SEL.Eruu_Mobi,6,2023-10-06 20:00:01,2023-10-06 21:29:00,89,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,52.82,52.73,0.0,0.0,47.57,47.47,0.0,0.0,,,,,,,,,LEAD_ACID,
16156,10.63.36.34,SEL.Eruu_Mobi,7,2023-10-08 20:00:02,2023-10-08 21:32:54,93,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.5,53.4,0.0,0.0,47.66,47.62,0.0,0.0,,,,,,,,,LEAD_ACID,
16157,10.63.36.34,SEL.Eruu_Mobi,8,2023-10-10 20:00:01,2023-10-10 21:33:38,94,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.52,53.43,0.0,0.0,47.67,47.67,0.0,0.0,,,,,,,,,LEAD_ACID,
16158,10.63.36.34,SEL.Eruu_Mobi,9,2023-10-12 20:00:01,2023-10-12 21:32:31,93,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.23,53.14,0.0,0.0,47.67,47.61,0.0,0.0,,,,,,,,,LEAD_ACID,
16159,10.63.36.34,SEL.Eruu_Mobi,10,2023-10-14 20:00:01,2023-10-14 21:31:08,91,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.55,53.48,0.0,0.0,47.55,47.52,0.0,0.0,,,,,,,,,LEAD_ACID,
16160,10.63.36.34,SEL.Eruu_Mobi,11,2023-10-16 20:00:01,2023-10-16 21:32:38,93,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.08,52.93,0.0,0.0,47.71,47.66,0.0,0.0,,,,,,,,,LEAD_ACID,
16161,10.63.36.34,SEL.Eruu_Mobi,12,2023-10-18 20:00:01,2023-10-18 21:34:46,95,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.46,53.35,0.0,0.0,47.69,47.64,0.0,0.0,,,,,,,,,LEAD_ACID,
16162,10.63.36.34,SEL.Eruu_Mobi,13,2023-10-20 20:00:01,2023-10-20 21:31:52,92,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.41,53.29,0.0,0.0,47.62,47.55,0.0,0.0,,,,,,,,,LEAD_ACID,
16163,10.63.36.34,SEL.Eruu_Mobi,14,2023-10-22 20:00:01,2023-10-22 21:35:39,96,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.49,53.43,0.0,0.0,47.58,47.57,0.0,0.0,,,,,,,,,LEAD_ACID,
16164,10.63.36.34,SEL.Eruu_Mobi,15,2023-10-24 20:00:01,2023-10-24 21:34:27,94,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.2,53.11,0.0,0.0,47.59,47.5,0.0,0.0,,,,,,,,,LEAD_ACID,
16165,10.63.36.34,SEL.Eruu_Mobi,16,2023-10-26 20:00:01,2023-10-26 21:35:51,96,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.06,52.98,0.0,0.0,47.72,47.65,0.0,0.0,,,,,,,,,LEAD_ACID,
16166,10.63.36.34,SEL.Eruu_Mobi,17,2023-10-28 20:00:00,2023-10-28 21:32:57,93,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.48,53.43,0.0,0.0,47.54,47.49,0.0,0.0,,,,,,,,,LEAD_ACID,
16167,10.63.36.34,SEL.Eruu_Mobi,18,2023-10-30 20:00:01,2023-10-30 21:38:10,98,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.07,52.97,0.0,0.0,47.71,47.6,0.0,0.0,,,,,,,,,LEAD_ACID,
16168,10.63.36.34,SEL.Eruu_Mobi,19,2023-11-01 20:00:00,2023-11-01 21:31:53,92,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.41,53.27,0.0,0.0,47.57,47.44,0.0,0.0,,,,,,,,,LEAD_ACID,
16169,10.63.36.34,SEL.Eruu_Mobi,20,2023-11-03 20:00:02,2023-11-03 21:31:34,92,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,65.0,0.0,0.0,53.68,53.61,0.0,0.0,47.22,47.11,0.0,0.0,,,,,,,,,LEAD_ACID,
16170,10.63.36.34,SEL.Eruu_Mobi,21,2023-11-05 20:00:01,2023-11-05 21:33:31,93,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,65.0,0.0,0.0,53.68,53.65,0.0,0.0,47.31,47.21,0.0,0.0,,,,,,,,,LEAD_ACID,
