id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
181080,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,38,2026-03-08T19:00:02,2026-03-08T22:00:11,Scheduled test,Exceeded time limit,Test normal,49.2,-27.7,83.2,15.0,VRLA12v_LeadAcid
125249,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,37,2026-03-05T19:00:03,2026-03-05T22:00:11,Scheduled test,Exceeded time limit,Test normal,49.2,-28.0,84.0,17.0,VRLA12v_LeadAcid
16469,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,1,2026-03-02T19:00:03,2026-03-02T22:00:11,Scheduled test,Exceeded time limit,Test normal,49.3,-27.1,81.3,14.0,VRLA12v_LeadAcid
16470,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,2,2026-02-27T19:00:02,2026-02-27T22:00:10,Scheduled test,Exceeded time limit,Test normal,49.3,-27.0,81.1,13.0,VRLA12v_LeadAcid
16471,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,3,2026-02-24T19:00:02,2026-02-24T22:00:10,Scheduled test,Exceeded time limit,Test normal,49.3,-27.1,81.4,16.0,VRLA12v_LeadAcid
16472,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,4,2026-02-21T19:00:02,2026-02-21T22:00:11,Scheduled test,Exceeded time limit,Test normal,49.4,-26.7,80.0,15.0,VRLA12v_LeadAcid
16473,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,5,2026-02-18T19:00:02,2026-02-18T22:00:10,Scheduled test,Exceeded time limit,Test normal,49.7,-26.3,79.0,15.0,VRLA12v_LeadAcid
16474,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,6,2026-02-15T19:00:03,2026-02-15T22:00:11,Scheduled test,Exceeded time limit,Test normal,48.9,-31.7,95.1,15.0,VRLA12v_LeadAcid
16475,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,7,2026-02-12T19:00:03,2026-02-12T22:00:11,Scheduled test,Exceeded time limit,Test normal,49.0,-29.2,87.8,14.0,VRLA12v_LeadAcid
16476,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,8,2026-02-09T19:00:03,2026-02-09T22:00:11,Scheduled test,Exceeded time limit,Test normal,49.3,-24.9,74.9,12.0,VRLA12v_LeadAcid
16477,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,9,2026-02-06T19:00:01,2026-02-06T22:00:10,Scheduled test,Exceeded time limit,Test normal,49.4,-24.7,74.2,12.0,VRLA12v_LeadAcid
16478,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,10,2026-02-03T19:00:01,2026-02-03T22:00:09,Scheduled test,Exceeded time limit,Test normal,49.7,-23.1,69.2,12.0,VRLA12v_LeadAcid
16479,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,11,2026-01-31T19:00:03,2026-01-31T22:00:12,Scheduled test,Exceeded time limit,Test normal,49.9,-22.8,68.3,11.0,VRLA12v_LeadAcid
16480,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,12,2026-01-28T19:00:02,2026-01-28T22:00:10,Scheduled test,Exceeded time limit,Test normal,49.9,-23.4,70.2,11.0,VRLA12v_LeadAcid
16481,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,13,2026-01-24T19:00:02,2026-01-24T22:00:11,Scheduled test,Exceeded time limit,Test normal,49.2,-24.5,73.5,10.0,VRLA12v_LeadAcid
16482,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,14,2026-01-21T19:00:01,2026-01-21T20:12:34,Scheduled test,Fault alarm,Abnormal end,50.6,-23.4,28.3,10.0,VRLA12v_LeadAcid
16483,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,15,2026-01-18T19:00:02,2026-01-18T22:00:10,Scheduled test,Exceeded time limit,Test normal,49.3,-24.2,72.6,12.0,VRLA12v_LeadAcid
16484,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,16,2026-01-15T19:00:03,2026-01-15T22:00:12,Scheduled test,Exceeded time limit,Test normal,49.3,-24.3,73.0,13.0,VRLA12v_LeadAcid
16485,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,17,2026-01-12T19:00:02,2026-01-12T22:00:11,Scheduled test,Exceeded time limit,Test normal,49.5,-23.2,69.6,12.0,VRLA12v_LeadAcid
16486,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,18,2026-01-09T19:00:03,2026-01-09T22:00:12,Scheduled test,Exceeded time limit,Test normal,49.4,-24.4,73.3,12.0,VRLA12v_LeadAcid
16487,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,19,2026-01-06T19:00:03,2026-01-06T22:00:11,Scheduled test,Exceeded time limit,Test normal,49.5,-23.6,71.0,11.0,VRLA12v_LeadAcid
16488,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,20,2026-01-03T19:00:02,2026-01-03T22:00:10,Scheduled test,Exceeded time limit,Test normal,49.5,-22.7,68.1,11.0,VRLA12v_LeadAcid
16489,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,21,2025-12-31T19:00:02,2025-12-31T22:00:10,Scheduled test,Exceeded time limit,Test normal,49.7,-22.6,67.7,12.0,VRLA12v_LeadAcid
16490,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,22,2025-12-28T19:00:02,2025-12-28T22:00:10,Scheduled test,Exceeded time limit,Test normal,49.7,-23.1,69.4,13.0,VRLA12v_LeadAcid
16491,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,23,2025-12-25T19:00:02,2025-12-25T22:00:10,Scheduled test,Exceeded time limit,Test normal,49.3,-26.5,79.4,13.0,VRLA12v_LeadAcid
16492,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,24,2025-12-22T19:00:02,2025-12-22T22:00:10,Scheduled test,Exceeded time limit,Test normal,49.2,-26.4,79.3,12.0,VRLA12v_LeadAcid
16493,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,25,2025-12-19T19:00:01,2025-12-19T22:00:10,Scheduled test,Exceeded time limit,Test normal,49.4,-26.2,78.6,14.0,VRLA12v_LeadAcid
16494,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,26,2025-12-16T19:00:02,2025-12-16T22:00:10,Scheduled test,Exceeded time limit,Test normal,49.3,-27.2,81.7,13.0,VRLA12v_LeadAcid
16495,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,27,2025-12-13T19:00:01,2025-12-13T22:00:10,Scheduled test,Exceeded time limit,Test normal,49.2,-26.8,80.4,13.0,VRLA12v_LeadAcid
16496,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,28,2025-12-10T19:00:03,2025-12-10T22:00:10,Scheduled test,Exceeded time limit,Test normal,49.5,-24.6,73.8,14.0,VRLA12v_LeadAcid
16497,10.63.91.130,BGD._20hor_HarHorinTuv_MA73_ULN,29,2025-12-07T19:00:02,2025-12-07T22:00:11,Scheduled test,Exceeded time limit,Test normal,49.5,-24.7,74.1,14.0,VRLA12v_LeadAcid
