id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp
9724,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,441,2026-02-24 20:00:01,2026-02-24 21:32:14,92,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,78.0,0.0,0.0,53.9,53.9,0.0,0.0,46.6,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
9725,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,440,2026-02-22 20:00:01,2026-02-22 21:40:15,100,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,81.0,77.0,0.0,0.0,53.8,53.8,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
9726,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,439,2026-02-20 20:00:01,2026-02-20 21:42:28,102,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,78.0,0.0,0.0,53.5,53.5,0.0,0.0,46.6,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
9727,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,438,2026-02-18 20:00:01,2026-02-18 21:43:08,103,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,81.0,77.0,0.0,0.0,53.4,53.2,0.0,0.0,46.5,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
9728,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,437,2026-02-16 20:00:01,2026-02-16 21:26:15,86,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,84.0,79.0,0.0,0.0,53.5,53.5,0.0,0.0,46.5,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
9729,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,436,2026-02-14 20:00:01,2026-02-14 21:28:06,88,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,84.0,79.0,0.0,0.0,53.8,53.8,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
9730,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,435,2026-02-12 20:00:01,2026-02-12 21:21:26,81,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,84.0,80.0,0.0,0.0,54.1,54.1,0.0,0.0,46.6,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
9731,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,434,2026-02-10 20:00:01,2026-02-10 21:18:05,78,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,84.0,80.0,0.0,0.0,53.8,53.8,0.0,0.0,46.8,46.8,0.0,0.0,,,,,,,,,LEAD_ACID,
9732,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,433,2026-02-08 20:00:01,2026-02-08 21:24:18,84,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,84.0,79.0,0.0,0.0,54.0,53.9,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
9733,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,432,2026-02-06 20:00:01,2026-02-06 21:25:37,85,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,83.0,79.0,0.0,0.0,54.1,54.1,0.0,0.0,46.7,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
9734,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,431,2026-02-04 20:00:01,2026-02-04 21:28:58,88,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,83.0,79.0,0.0,0.0,53.4,53.5,0.0,0.0,46.7,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
9735,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,430,2026-02-02 20:00:01,2026-02-02 21:29:10,89,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,79.0,0.0,0.0,53.9,53.9,0.0,0.0,46.6,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
9736,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,429,2026-01-31 20:00:01,2026-01-31 21:32:09,92,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,78.0,0.0,0.0,53.9,53.9,0.0,0.0,46.7,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
9737,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,428,2026-01-29 20:00:01,2026-01-29 21:35:45,95,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,80.0,77.0,0.0,0.0,54.4,54.3,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
9738,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,427,2026-01-27 20:00:01,2026-01-27 21:40:08,100,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,80.0,77.0,0.0,0.0,54.0,54.0,0.0,0.0,46.5,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
9739,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,426,2026-01-25 20:00:01,2026-01-25 21:30:22,90,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,81.0,78.0,0.0,0.0,54.7,54.6,0.0,0.0,46.7,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
9740,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,425,2026-01-23 20:00:01,2026-01-23 21:21:24,81,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,80.0,0.0,0.0,53.8,53.8,0.0,0.0,46.7,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
9741,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,424,2026-01-21 20:00:01,2026-01-21 21:07:34,67,SCHEDULED,POWER_OFF,92.0,94.0,0.0,0.0,78.0,79.0,0.0,0.0,53.7,53.7,0.0,0.0,47.7,47.7,0.0,0.0,,,,,,,,,LEAD_ACID,
9742,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,423,2026-01-19 20:00:01,2026-01-19 21:09:51,69,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,87.0,82.0,0.0,0.0,54.1,54.1,0.0,0.0,46.5,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
9743,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,422,2026-01-17 20:00:01,2026-01-17 21:15:44,75,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,87.0,82.0,0.0,0.0,53.6,53.6,0.0,0.0,46.6,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
9744,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,421,2026-01-15 20:00:01,2026-01-15 21:08:04,68,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,87.0,83.0,0.0,0.0,53.8,53.8,0.0,0.0,46.8,46.8,0.0,0.0,,,,,,,,,LEAD_ACID,
9745,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,420,2026-01-13 20:00:01,2026-01-13 21:08:04,68,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,88.0,83.0,0.0,0.0,54.0,54.0,0.0,0.0,46.5,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
9746,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,419,2026-01-11 20:00:01,2026-01-11 21:01:46,61,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,88.0,83.0,0.0,0.0,54.9,54.9,0.0,0.0,46.4,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,
9747,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,418,2026-01-09 20:00:01,2026-01-09 21:07:51,67,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,87.0,82.0,0.0,0.0,54.2,54.3,0.0,0.0,46.5,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
9748,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,417,2026-01-07 20:00:00,2026-01-07 21:05:42,65,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,88.0,83.0,0.0,0.0,54.8,54.8,0.0,0.0,46.6,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
9749,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,416,2026-01-05 20:00:01,2026-01-05 21:09:14,69,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,86.0,82.0,0.0,0.0,53.9,54.0,0.0,0.0,46.6,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
9750,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,415,2026-01-03 20:00:01,2026-01-03 21:09:44,69,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,87.0,83.0,0.0,0.0,54.6,54.6,0.0,0.0,46.6,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
9751,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,414,2026-01-01 20:00:01,2026-01-01 21:11:51,71,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,87.0,82.0,0.0,0.0,54.1,54.1,0.0,0.0,46.5,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
9752,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,413,2025-12-30 20:00:01,2025-12-30 21:01:33,61,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,88.0,83.0,0.0,0.0,54.8,54.8,0.0,0.0,46.5,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
9753,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,412,2025-12-28 20:00:01,2025-12-28 21:04:06,64,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,88.0,83.0,0.0,0.0,54.8,54.9,0.0,0.0,46.6,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
9754,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,411,2025-12-26 20:00:01,2025-12-26 20:57:46,57,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,91.0,87.0,0.0,0.0,54.4,54.3,0.0,0.0,46.6,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
9755,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,410,2025-12-24 20:00:01,2025-12-24 21:02:06,62,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,88.0,83.0,0.0,0.0,54.7,54.6,0.0,0.0,46.6,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
9756,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,409,2025-12-22 20:00:01,2025-12-22 20:58:46,58,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,90.0,83.0,0.0,0.0,54.3,54.4,0.0,0.0,46.4,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
9757,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,408,2025-12-20 20:00:01,2025-12-20 21:00:10,60,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,90.0,86.0,0.0,0.0,54.7,54.7,0.0,0.0,46.5,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
9758,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,407,2025-12-18 20:00:01,2025-12-18 21:05:36,65,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,87.0,82.0,0.0,0.0,54.4,54.4,0.0,0.0,46.7,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
9759,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,406,2025-12-16 20:00:01,2025-12-16 21:02:56,62,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,90.0,86.0,0.0,0.0,54.8,54.7,0.0,0.0,46.6,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
9760,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,405,2025-12-14 20:00:01,2025-12-14 20:58:15,58,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,90.0,86.0,0.0,0.0,54.8,54.9,0.0,0.0,46.7,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
9761,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,404,2025-12-12 20:00:01,2025-12-12 20:58:50,58,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,89.0,85.0,0.0,0.0,54.9,54.9,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
9762,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,403,2025-12-10 20:00:01,2025-12-10 21:09:37,69,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,85.0,81.0,0.0,0.0,54.6,54.5,0.0,0.0,46.6,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
