id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
199925,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,39,2026-03-09T19:00:02,2026-03-09T19:55:31,Scheduled test,Low capacity,Test normal,46.6,-54.9,50.8,11.0,VRLA12v_LeadAcid
143623,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,38,2026-03-06T19:00:02,2026-03-06T20:00:03,Scheduled test,Low capacity,Test normal,47.3,-53.9,53.9,8.0,VRLA12v_LeadAcid
16432,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,37,2026-03-03T19:00:03,2026-03-03T19:56:39,Scheduled test,Low capacity,Test normal,47.3,-53.5,50.5,7.0,VRLA12v_LeadAcid
16396,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,1,2026-02-28T19:00:03,2026-02-28T20:00:17,Scheduled test,Low capacity,Test normal,47.0,-54.5,54.7,6.0,VRLA12v_LeadAcid
16397,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,2,2026-02-25T19:00:03,2026-02-25T20:15:20,Scheduled test,Low capacity,Test normal,46.7,-53.8,67.5,7.0,VRLA12v_LeadAcid
16398,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,3,2026-02-22T19:00:03,2026-02-22T20:26:58,Scheduled test,Low capacity,Test normal,47.3,-48.6,70.4,10.0,VRLA12v_LeadAcid
16399,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,4,2026-02-19T19:00:03,2026-02-19T20:06:11,Scheduled test,Low capacity,Test normal,46.8,-48.9,53.9,10.0,VRLA12v_LeadAcid
16400,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,5,2026-02-16T19:00:03,2026-02-16T20:03:50,Scheduled test,Low capacity,Test normal,47.1,-48.9,51.9,8.0,VRLA12v_LeadAcid
16401,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,6,2026-02-13T19:00:01,2026-02-13T20:03:49,Scheduled test,Low capacity,Test normal,46.6,-52.0,55.3,10.0,VRLA12v_LeadAcid
16402,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,7,2026-02-10T19:00:03,2026-02-10T19:56:14,Scheduled test,Low capacity,Test normal,46.8,-53.1,49.7,8.0,VRLA12v_LeadAcid
16403,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,8,2026-02-07T19:00:03,2026-02-07T19:55:05,Scheduled test,Low capacity,Test normal,46.9,-54.9,50.3,6.0,VRLA12v_LeadAcid
16404,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,9,2026-02-04T19:00:02,2026-02-04T19:57:30,Scheduled test,Low capacity,Test normal,46.9,-54.0,51.7,7.0,VRLA12v_LeadAcid
16405,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,10,2026-02-01T19:00:01,2026-02-01T19:53:00,Scheduled test,Low capacity,Test normal,46.9,-54.9,48.5,6.0,VRLA12v_LeadAcid
16406,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,11,2026-01-15T19:00:03,2026-01-15T19:52:07,Scheduled test,Low capacity,Test normal,47.2,-56.8,49.2,8.0,VRLA12v_LeadAcid
16407,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,12,2026-01-12T19:00:02,2026-01-12T19:59:30,Scheduled test,Low capacity,Test normal,47.1,-51.1,50.6,8.0,VRLA12v_LeadAcid
16408,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,13,2026-01-09T19:00:02,2026-01-09T20:04:08,Scheduled test,Low capacity,Test normal,46.9,-50.3,53.7,8.0,VRLA12v_LeadAcid
16409,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,14,2026-01-06T19:00:03,2026-01-06T20:02:06,Scheduled test,Low capacity,Test normal,46.4,-52.6,54.4,7.0,VRLA12v_LeadAcid
16410,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,15,2026-01-03T19:00:02,2026-01-03T19:55:40,Scheduled test,Low capacity,Test normal,47.1,-54.4,50.4,7.0,VRLA12v_LeadAcid
16411,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,16,2025-12-31T19:00:03,2025-12-31T20:06:43,Scheduled test,Low capacity,Test normal,46.0,-49.1,54.6,7.0,VRLA12v_LeadAcid
16412,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,17,2025-12-28T19:00:02,2025-12-28T20:05:28,Scheduled test,Low capacity,Test normal,46.6,-50.7,55.3,8.0,VRLA12v_LeadAcid
16413,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,18,2025-12-25T19:00:02,2025-12-25T20:05:03,Scheduled test,Low capacity,Test normal,46.9,-50.7,54.9,7.0,VRLA12v_LeadAcid
16414,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,19,2025-12-22T19:00:03,2025-12-22T20:05:44,Scheduled test,Low capacity,Test normal,47.3,-50.3,55.1,7.0,VRLA12v_LeadAcid
16415,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,20,2025-12-19T19:00:02,2025-12-19T20:02:23,Scheduled test,Low capacity,Test normal,46.5,-55.6,57.8,9.0,VRLA12v_LeadAcid
16416,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,21,2025-12-16T19:00:02,2025-12-16T20:02:02,Scheduled test,Low capacity,Test normal,47.0,-51.0,52.7,7.0,VRLA12v_LeadAcid
16417,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,22,2025-12-13T19:00:02,2025-12-13T19:59:53,Scheduled test,Low capacity,Test normal,46.9,-57.8,57.6,7.0,VRLA12v_LeadAcid
16418,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,23,2025-12-10T19:00:02,2025-12-10T20:02:42,Scheduled test,Low capacity,Test normal,46.9,-55.3,57.8,9.0,VRLA12v_LeadAcid
16419,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,24,2025-12-07T19:00:02,2025-12-07T20:03:07,Scheduled test,Low capacity,Test normal,46.8,-54.6,57.4,9.0,VRLA12v_LeadAcid
16420,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,25,2025-12-04T19:00:02,2025-12-04T20:05:46,Scheduled test,Low capacity,Test normal,46.6,-52.5,57.5,7.0,VRLA12v_LeadAcid
16421,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,26,2025-12-01T19:00:02,2025-12-01T20:02:10,Scheduled test,Low capacity,Test normal,47.0,-54.6,56.5,9.0,VRLA12v_LeadAcid
16422,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,27,2025-11-28T19:00:03,2025-11-28T20:06:58,Scheduled test,Low capacity,Test normal,46.3,-53.4,59.5,11.0,VRLA12v_LeadAcid
16423,10.63.90.2,BGD._15hor_30Bair_NMD110_ULN,28,2025-11-25T19:00:03,2025-11-25T20:06:16,Scheduled test,Low capacity,Test normal,46.6,-57.7,63.7,12.0,VRLA12v_LeadAcid
