id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
170584,10.63.171.34,TUV.Bornuur_NartBag_AglagButeeliinHiid_SMP22,38,2026-03-08T19:00:02,2026-03-08T22:00:10,Scheduled test,Exceeded time limit,Test normal,48.9,-8.8,26.4,11.0,VRLA12v_LeadAcid
6406,10.63.171.34,TUV.Bornuur_NartBag_AglagButeeliinHiid_SMP22,37,2026-03-03T19:00:03,2026-03-03T22:00:13,Scheduled test,Exceeded time limit,Test normal,48.8,-8.6,25.8,15.0,VRLA12v_LeadAcid
6370,10.63.171.34,TUV.Bornuur_NartBag_AglagButeeliinHiid_SMP22,1,2026-02-28T19:00:02,2026-02-28T22:00:11,Scheduled test,Exceeded time limit,Test normal,49.1,-8.6,25.9,10.0,VRLA12v_LeadAcid
6371,10.63.171.34,TUV.Bornuur_NartBag_AglagButeeliinHiid_SMP22,2,2026-02-25T19:00:03,2026-02-25T22:00:13,Scheduled test,Exceeded time limit,Test normal,49.2,-8.5,25.6,18.0,VRLA12v_LeadAcid
6372,10.63.171.34,TUV.Bornuur_NartBag_AglagButeeliinHiid_SMP22,3,2026-02-22T19:00:03,2026-02-22T22:00:13,Scheduled test,Exceeded time limit,Test normal,49.1,-8.7,26.2,13.0,VRLA12v_LeadAcid
6373,10.63.171.34,TUV.Bornuur_NartBag_AglagButeeliinHiid_SMP22,4,2026-02-19T19:00:03,2026-02-19T22:00:13,Scheduled test,Exceeded time limit,Test normal,49.1,-8.9,26.8,17.0,VRLA12v_LeadAcid
6374,10.63.171.34,TUV.Bornuur_NartBag_AglagButeeliinHiid_SMP22,5,2026-02-16T19:00:02,2026-02-16T22:00:10,Scheduled test,Exceeded time limit,Test normal,49.2,-8.6,25.9,10.0,VRLA12v_LeadAcid
6375,10.63.171.34,TUV.Bornuur_NartBag_AglagButeeliinHiid_SMP22,6,2026-02-13T19:00:03,2026-02-13T22:00:12,Scheduled test,Exceeded time limit,Test normal,49.1,-8.6,26.0,13.0,VRLA12v_LeadAcid
6376,10.63.171.34,TUV.Bornuur_NartBag_AglagButeeliinHiid_SMP22,7,2026-02-10T19:00:02,2026-02-10T22:00:12,Scheduled test,Exceeded time limit,Test normal,49.3,-8.7,26.2,11.0,VRLA12v_LeadAcid
6377,10.63.171.34,TUV.Bornuur_NartBag_AglagButeeliinHiid_SMP22,8,2026-02-06T19:00:02,2026-02-06T22:00:10,Scheduled test,Exceeded time limit,Test normal,49.2,-8.8,26.4,11.0,VRLA12v_LeadAcid
6378,10.63.171.34,TUV.Bornuur_NartBag_AglagButeeliinHiid_SMP22,9,2026-02-02T19:00:03,2026-02-02T22:00:12,Scheduled test,Exceeded time limit,Test normal,49.6,-8.6,25.9,11.0,VRLA12v_LeadAcid
6379,10.63.171.34,TUV.Bornuur_NartBag_AglagButeeliinHiid_SMP22,10,2026-01-30T19:00:03,2026-01-30T22:00:12,Scheduled test,Exceeded time limit,Test normal,48.8,-8.7,26.3,10.0,VRLA12v_LeadAcid
6380,10.63.171.34,TUV.Bornuur_NartBag_AglagButeeliinHiid_SMP22,11,2026-01-24T19:00:02,2026-01-24T22:00:11,Scheduled test,Exceeded time limit,Test normal,48.8,-8.7,26.1,16.0,VRLA12v_LeadAcid
6381,10.63.171.34,TUV.Bornuur_NartBag_AglagButeeliinHiid_SMP22,12,2026-01-17T19:00:02,2026-01-17T22:00:11,Scheduled test,Exceeded time limit,Test normal,48.9,-8.8,26.3,20.0,VRLA12v_LeadAcid
6382,10.63.171.34,TUV.Bornuur_NartBag_AglagButeeliinHiid_SMP22,13,2026-01-14T19:00:02,2026-01-14T22:00:11,Scheduled test,Exceeded time limit,Test normal,48.9,-8.7,26.1,12.0,VRLA12v_LeadAcid
6383,10.63.171.34,TUV.Bornuur_NartBag_AglagButeeliinHiid_SMP22,14,2026-01-11T19:00:02,2026-01-11T22:00:11,Scheduled test,Exceeded time limit,Test normal,49.0,-8.7,26.0,10.0,VRLA12v_LeadAcid
6384,10.63.171.34,TUV.Bornuur_NartBag_AglagButeeliinHiid_SMP22,15,2026-01-08T19:00:02,2026-01-08T22:00:11,Scheduled test,Exceeded time limit,Test normal,49.0,-8.7,26.0,12.0,VRLA12v_LeadAcid
6385,10.63.171.34,TUV.Bornuur_NartBag_AglagButeeliinHiid_SMP22,16,2026-01-05T19:00:03,2026-01-05T22:00:12,Scheduled test,Exceeded time limit,Test normal,49.0,-8.6,25.7,9.0,VRLA12v_LeadAcid
6386,10.63.171.34,TUV.Bornuur_NartBag_AglagButeeliinHiid_SMP22,17,2026-01-02T19:00:03,2026-01-02T22:00:10,Scheduled test,Exceeded time limit,Test normal,49.1,-8.7,26.0,11.0,VRLA12v_LeadAcid
6387,10.63.171.34,TUV.Bornuur_NartBag_AglagButeeliinHiid_SMP22,18,2025-12-30T19:00:02,2025-12-30T22:00:11,Scheduled test,Exceeded time limit,Test normal,49.0,-8.7,26.1,14.0,VRLA12v_LeadAcid
6388,10.63.171.34,TUV.Bornuur_NartBag_AglagButeeliinHiid_SMP22,19,2025-12-27T19:00:03,2025-12-27T22:00:11,Scheduled test,Exceeded time limit,Test normal,48.9,-8.9,26.6,16.0,VRLA12v_LeadAcid
6389,10.63.171.34,TUV.Bornuur_NartBag_AglagButeeliinHiid_SMP22,20,2025-12-24T19:00:02,2025-12-24T22:00:11,Scheduled test,Exceeded time limit,Test normal,49.1,-8.7,26.1,10.0,VRLA12v_LeadAcid
6390,10.63.171.34,TUV.Bornuur_NartBag_AglagButeeliinHiid_SMP22,21,2025-12-21T19:00:02,2025-12-21T22:00:10,Scheduled test,Exceeded time limit,Test normal,49.1,-8.7,26.1,11.0,VRLA12v_LeadAcid
