id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
167872,10.63.114.2,SBD._3hor_NomuunHothon_39bair_QOS_ULN,38,2026-03-08T19:00:02,2026-03-08T21:54:43,Scheduled test,Low capacity,Test normal,47.7,-53.3,155.0,19.0,VRLA12v_LeadAcid
112366,10.63.114.2,SBD._3hor_NomuunHothon_39bair_QOS_ULN,37,2026-03-05T19:00:03,2026-03-05T19:41:34,Scheduled test,Low capacity,Test normal,49.9,-53.3,36.8,16.0,VRLA12v_LeadAcid
3762,10.63.114.2,SBD._3hor_NomuunHothon_39bair_QOS_ULN,1,2026-03-02T19:00:32,2026-03-02T21:01:22,Scheduled test,Low capacity,Test normal,49.0,-53.8,108.3,17.0,VRLA12v_LeadAcid
3763,10.63.114.2,SBD._3hor_NomuunHothon_39bair_QOS_ULN,2,2026-02-27T19:00:03,2026-02-27T21:54:18,Scheduled test,Low capacity,Test normal,47.3,-54.7,158.8,16.0,VRLA12v_LeadAcid
3764,10.63.114.2,SBD._3hor_NomuunHothon_39bair_QOS_ULN,3,2026-02-24T19:00:01,2026-02-24T19:39:59,Scheduled test,Low capacity,Test normal,50.0,-55.4,36.9,18.0,VRLA12v_LeadAcid
3765,10.63.114.2,SBD._3hor_NomuunHothon_39bair_QOS_ULN,4,2026-02-19T19:00:03,2026-02-19T21:21:50,Scheduled test,Low capacity,Test normal,49.2,-44.1,104.0,20.0,VRLA12v_LeadAcid
3766,10.63.114.2,SBD._3hor_NomuunHothon_39bair_QOS_ULN,5,2026-02-16T19:00:03,2026-02-16T21:47:14,Scheduled test,Low capacity,Test normal,48.1,-49.1,136.7,18.0,VRLA12v_LeadAcid
3767,10.63.114.2,SBD._3hor_NomuunHothon_39bair_QOS_ULN,6,2026-02-13T19:00:02,2026-02-13T21:14:33,Scheduled test,Low capacity,Test normal,48.6,-54.7,122.5,18.0,VRLA12v_LeadAcid
3768,10.63.114.2,SBD._3hor_NomuunHothon_39bair_QOS_ULN,7,2026-02-10T19:00:02,2026-02-10T20:38:29,Scheduled test,Low capacity,Test normal,49.1,-53.6,87.9,15.0,VRLA12v_LeadAcid
3769,10.63.114.2,SBD._3hor_NomuunHothon_39bair_QOS_ULN,8,2026-02-07T19:00:02,2026-02-07T20:11:16,Scheduled test,Low capacity,Test normal,49.8,-50.1,59.5,14.0,VRLA12v_LeadAcid
3770,10.63.114.2,SBD._3hor_NomuunHothon_39bair_QOS_ULN,9,2026-02-04T19:00:02,2026-02-04T21:24:37,Scheduled test,Low capacity,Test normal,48.4,-54.4,131.1,15.0,VRLA12v_LeadAcid
3771,10.63.114.2,SBD._3hor_NomuunHothon_39bair_QOS_ULN,10,2026-02-01T19:00:02,2026-02-01T19:57:16,Scheduled test,Low capacity,Test normal,50.0,-44.5,42.4,13.0,VRLA12v_LeadAcid
3772,10.63.114.2,SBD._3hor_NomuunHothon_39bair_QOS_ULN,11,2026-01-29T19:00:03,2026-01-29T21:58:05,Scheduled test,Low capacity,Test normal,47.7,-51.2,151.8,12.0,VRLA12v_LeadAcid
3773,10.63.114.2,SBD._3hor_NomuunHothon_39bair_QOS_ULN,12,2026-01-24T19:00:03,2026-01-24T20:59:31,Scheduled test,Low capacity,Test normal,48.9,-50.3,100.0,10.0,VRLA12v_LeadAcid
3774,10.63.114.2,SBD._3hor_NomuunHothon_39bair_QOS_ULN,13,2026-01-18T19:00:03,2026-01-18T20:53:03,Scheduled test,Low capacity,Test normal,49.3,-43.7,82.2,12.0,VRLA12v_LeadAcid
3775,10.63.114.2,SBD._3hor_NomuunHothon_39bair_QOS_ULN,14,2026-01-15T19:00:02,2026-01-15T21:34:15,Scheduled test,Low capacity,Test normal,48.4,-47.7,122.6,15.0,VRLA12v_LeadAcid
3776,10.63.114.2,SBD._3hor_NomuunHothon_39bair_QOS_ULN,15,2026-01-12T19:00:03,2026-01-12T20:11:24,Scheduled test,Low capacity,Test normal,49.5,-51.6,61.3,15.0,VRLA12v_LeadAcid
3777,10.63.114.2,SBD._3hor_NomuunHothon_39bair_QOS_ULN,16,2026-01-09T19:00:02,2026-01-09T21:07:43,Scheduled test,Low capacity,Test normal,48.8,-50.5,107.3,15.0,VRLA12v_LeadAcid
3778,10.63.114.2,SBD._3hor_NomuunHothon_39bair_QOS_ULN,17,2026-01-06T19:00:02,2026-01-06T21:39:46,Scheduled test,Low capacity,Test normal,48.4,-48.2,128.2,13.0,VRLA12v_LeadAcid
3779,10.63.114.2,SBD._3hor_NomuunHothon_39bair_QOS_ULN,18,2026-01-03T19:00:02,2026-01-03T22:17:09,Scheduled test,Low capacity,Test normal,47.1,-49.0,160.8,13.0,VRLA12v_LeadAcid
3780,10.63.114.2,SBD._3hor_NomuunHothon_39bair_QOS_ULN,19,2025-12-31T19:00:03,2025-12-31T19:42:29,Scheduled test,Low capacity,Test normal,50.2,-42.6,30.1,14.0,VRLA12v_LeadAcid
3781,10.63.114.2,SBD._3hor_NomuunHothon_39bair_QOS_ULN,20,2025-12-28T19:00:02,2025-12-28T21:51:53,Scheduled test,Low capacity,Test normal,48.2,-46.5,133.1,14.0,VRLA12v_LeadAcid
3782,10.63.114.2,SBD._3hor_NomuunHothon_39bair_QOS_ULN,21,2025-12-25T19:00:03,2025-12-25T20:39:18,Scheduled test,Low capacity,Test normal,49.1,-51.5,85.2,12.0,VRLA12v_LeadAcid
