id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
195039,10.63.52.18,DOG.Sainshand_6bag_6surguuli_MP23,38,2026-03-09T19:00:00,2026-03-09T22:00:06,Scheduled test,Exceeded time limit,Test normal,48.2,-53.7,161.0,22.0,ESMU_Lithium
138851,10.63.52.18,DOG.Sainshand_6bag_6surguuli_MP23,37,2026-03-06T19:00:00,2026-03-06T22:00:06,Scheduled test,Exceeded time limit,Test normal,48.0,-53.5,160.4,20.0,ESMU_Lithium
11719,10.63.52.18,DOG.Sainshand_6bag_6surguuli_MP23,1,2026-02-28T19:00:01,2026-02-28T22:00:08,Scheduled test,Exceeded time limit,Test normal,48.0,-52.8,158.5,19.0,ESMU_Lithium
11720,10.63.52.18,DOG.Sainshand_6bag_6surguuli_MP23,2,2026-02-20T19:00:01,2026-02-20T22:00:08,Scheduled test,Exceeded time limit,Test normal,48.3,-53.6,160.7,24.0,ESMU_Lithium
11721,10.63.52.18,DOG.Sainshand_6bag_6surguuli_MP23,3,2026-02-17T19:00:00,2026-02-17T22:00:07,Scheduled test,Exceeded time limit,Test normal,48.1,-56.7,170.2,20.0,ESMU_Lithium
11722,10.63.52.18,DOG.Sainshand_6bag_6surguuli_MP23,4,2026-02-11T19:00:00,2026-02-11T22:00:07,Scheduled test,Exceeded time limit,Test normal,47.9,-58.0,174.0,20.0,ESMU_Lithium
11723,10.63.52.18,DOG.Sainshand_6bag_6surguuli_MP23,5,2026-02-03T19:00:01,2026-02-03T22:00:08,Scheduled test,Exceeded time limit,Test normal,47.8,-57.8,173.3,18.0,ESMU_Lithium
11724,10.63.52.18,DOG.Sainshand_6bag_6surguuli_MP23,6,2025-11-21T19:00:01,2025-11-21T22:00:09,Scheduled test,Exceeded time limit,Test normal,48.2,-52.5,157.6,20.0,ESMU_Lithium
11725,10.63.52.18,DOG.Sainshand_6bag_6surguuli_MP23,7,2025-11-18T19:00:01,2025-11-18T22:00:07,Scheduled test,Exceeded time limit,Test normal,48.1,-54.0,162.0,19.0,ESMU_Lithium
11726,10.63.52.18,DOG.Sainshand_6bag_6surguuli_MP23,8,2025-11-13T19:00:00,2025-11-13T22:00:07,Scheduled test,Exceeded time limit,Test normal,48.2,-53.7,161.0,21.0,ESMU_Lithium
