id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
201743,10.60.20.83,ZAV.Tosontsengel_DarhanUul,75,2026-03-10T19:00:01,2026-03-10T20:32:49,Scheduled test,Low voltage,Test abnormal,45.9,-72.4,111.9,14.0,VRLA12v_LeadAcid
145399,10.60.20.83,ZAV.Tosontsengel_DarhanUul,74,2026-03-07T19:00:01,2026-03-07T20:39:01,Scheduled test,Low voltage,Test abnormal,45.9,-68.9,113.7,13.0,VRLA12v_LeadAcid
90435,10.60.20.83,ZAV.Tosontsengel_DarhanUul,73,2026-03-04T19:00:01,2026-03-04T20:32:52,Scheduled test,Low voltage,Test abnormal,46.0,-71.7,110.9,12.0,VRLA12v_LeadAcid
74,10.60.20.83,ZAV.Tosontsengel_DarhanUul,1,2026-03-01T19:00:00,2026-03-01T20:36:27,Scheduled test,Low voltage,Test abnormal,45.9,-69.9,112.3,12.0,VRLA12v_LeadAcid
75,10.60.20.83,ZAV.Tosontsengel_DarhanUul,2,2026-02-26T19:00:02,2026-02-26T20:39:58,Scheduled test,Low voltage,Test abnormal,45.9,-68.7,114.3,12.0,VRLA12v_LeadAcid
76,10.60.20.83,ZAV.Tosontsengel_DarhanUul,3,2026-02-23T19:00:01,2026-02-23T20:37:15,Scheduled test,Low voltage,Test abnormal,45.8,-69.3,112.2,13.0,VRLA12v_LeadAcid
77,10.60.20.83,ZAV.Tosontsengel_DarhanUul,4,2026-02-20T19:00:01,2026-02-20T20:33:31,Scheduled test,Low voltage,Test abnormal,45.8,-71.1,110.8,13.0,VRLA12v_LeadAcid
78,10.60.20.83,ZAV.Tosontsengel_DarhanUul,5,2026-02-17T19:00:00,2026-02-17T20:37:51,Scheduled test,Low voltage,Test abnormal,45.9,-68.2,111.2,12.0,VRLA12v_LeadAcid
79,10.60.20.83,ZAV.Tosontsengel_DarhanUul,6,2026-02-14T19:00:00,2026-02-14T20:37:30,Scheduled test,Low voltage,Test abnormal,46.0,-68.7,111.6,12.0,VRLA12v_LeadAcid
80,10.60.20.83,ZAV.Tosontsengel_DarhanUul,7,2026-02-11T19:00:01,2026-02-11T20:19:10,Scheduled test,Low capacity,Test normal,47.2,-65.6,86.4,12.0,VRLA12v_LeadAcid
81,10.60.20.83,ZAV.Tosontsengel_DarhanUul,8,2026-02-08T19:00:01,2026-02-08T20:40:37,Scheduled test,Low voltage,Test abnormal,45.9,-68.6,114.9,11.0,VRLA12v_LeadAcid
82,10.60.20.83,ZAV.Tosontsengel_DarhanUul,9,2026-02-05T19:00:02,2026-02-05T20:42:24,Scheduled test,Low voltage,Test abnormal,45.7,-68.5,116.9,11.0,VRLA12v_LeadAcid
83,10.60.20.83,ZAV.Tosontsengel_DarhanUul,10,2026-02-02T19:00:01,2026-02-02T20:36:45,Scheduled test,Low voltage,Test abnormal,45.8,-69.4,111.8,11.0,VRLA12v_LeadAcid
84,10.60.20.83,ZAV.Tosontsengel_DarhanUul,11,2026-01-30T19:00:00,2026-01-30T20:09:19,Scheduled test,Low capacity,Test normal,46.9,-67.3,77.7,9.0,VRLA12v_LeadAcid
85,10.60.20.83,ZAV.Tosontsengel_DarhanUul,12,2026-01-27T19:00:01,2026-01-27T20:36:55,Scheduled test,Low voltage,Test abnormal,46.0,-67.9,109.6,8.0,VRLA12v_LeadAcid
86,10.60.20.83,ZAV.Tosontsengel_DarhanUul,13,2026-01-23T19:00:00,2026-01-23T20:23:41,Scheduled test,Low capacity,Test normal,46.4,-70.9,98.8,7.0,VRLA12v_LeadAcid
87,10.60.20.83,ZAV.Tosontsengel_DarhanUul,14,2026-01-20T19:00:01,2026-01-20T20:34:55,Scheduled test,Low voltage,Test abnormal,46.0,-71.3,112.8,7.0,VRLA12v_LeadAcid
88,10.60.20.83,ZAV.Tosontsengel_DarhanUul,15,2026-01-17T19:00:00,2026-01-17T20:43:20,Scheduled test,Low voltage,Test abnormal,45.9,-69.4,119.5,11.0,VRLA12v_LeadAcid
