id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp
13114,10.60.29.108,SEL.Saihan_Hutul_Holboo,1,2019-01-24 20:20:20,2019-01-24 20:20:27,0,MANUAL,MANUAL,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,52.43,53.55,0.0,0.0,51.94,53.07,0.0,0.0,,,,,,,,,LEAD_ACID,
13115,10.60.29.108,SEL.Saihan_Hutul_Holboo,2,2023-09-26 17:55:01,2023-09-26 21:55:04,240,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,87.0,89.0,0.0,0.0,53.49,53.56,0.0,0.0,50.68,50.74,0.0,0.0,,,,,,,,,LEAD_ACID,
13116,10.60.29.108,SEL.Saihan_Hutul_Holboo,3,2023-09-28 18:00:01,2023-09-28 22:00:02,240,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,88.0,89.0,0.0,0.0,53.32,53.38,0.0,0.0,50.74,50.8,0.0,0.0,,,,,,,,,LEAD_ACID,
13117,10.60.29.108,SEL.Saihan_Hutul_Holboo,4,2023-09-30 18:00:00,2023-09-30 22:00:02,240,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,88.0,88.0,0.0,0.0,53.43,53.46,0.0,0.0,50.74,50.85,0.0,0.0,,,,,,,,,LEAD_ACID,
13118,10.60.29.108,SEL.Saihan_Hutul_Holboo,5,2023-10-02 18:00:00,2023-10-02 22:00:02,240,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,88.0,88.0,0.0,0.0,53.42,53.45,0.0,0.0,50.74,50.86,0.0,0.0,,,,,,,,,LEAD_ACID,
13119,10.60.29.108,SEL.Saihan_Hutul_Holboo,6,2023-10-04 18:00:01,2023-10-04 22:00:02,240,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,88.0,88.0,0.0,0.0,53.4,53.46,0.0,0.0,50.74,50.85,0.0,0.0,,,,,,,,,LEAD_ACID,
13120,10.60.29.108,SEL.Saihan_Hutul_Holboo,7,2023-10-06 18:00:01,2023-10-06 22:00:03,240,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,88.0,88.0,0.0,0.0,53.49,53.54,0.0,0.0,50.74,50.85,0.0,0.0,,,,,,,,,LEAD_ACID,
13121,10.60.29.108,SEL.Saihan_Hutul_Holboo,8,2023-10-08 18:00:01,2023-10-08 22:00:03,240,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,88.0,88.0,0.0,0.0,53.43,53.47,0.0,0.0,50.74,50.8,0.0,0.0,,,,,,,,,LEAD_ACID,
13122,10.60.29.108,SEL.Saihan_Hutul_Holboo,9,2023-10-10 18:00:02,2023-10-10 22:00:02,240,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,88.0,88.0,0.0,0.0,53.26,53.32,0.0,0.0,50.74,50.8,0.0,0.0,,,,,,,,,LEAD_ACID,
13123,10.60.29.108,SEL.Saihan_Hutul_Holboo,10,2023-10-12 18:00:01,2023-10-12 22:00:03,240,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,88.0,88.0,0.0,0.0,53.31,53.37,0.0,0.0,50.74,50.8,0.0,0.0,,,,,,,,,LEAD_ACID,
