id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
6836,10.63.21.42,TUV.Mungunmorit_MTC_SMP23,1,2025-11-07T19:00:00,2025-11-07T22:00:07,Scheduled test,Exceeded time limit,Test normal,48.7,-28.7,86.2,13.0,ESMU_Lithium
6837,10.63.21.42,TUV.Mungunmorit_MTC_SMP23,2,2025-11-03T19:00:01,2025-11-03T22:00:08,Scheduled test,Exceeded time limit,Test normal,48.9,-30.0,89.9,18.0,ESMU_Lithium
6838,10.63.21.42,TUV.Mungunmorit_MTC_SMP23,3,2025-10-31T19:00:00,2025-10-31T22:00:08,Scheduled test,Exceeded time limit,Test normal,48.8,-26.0,78.1,15.0,ESMU_Lithium
6839,10.63.21.42,TUV.Mungunmorit_MTC_SMP23,4,2025-10-14T19:00:01,2025-10-14T22:00:08,Scheduled test,Exceeded time limit,Test normal,48.8,-26.0,77.9,13.0,ESMU_Lithium
6840,10.63.21.42,TUV.Mungunmorit_MTC_SMP23,5,2025-10-11T19:00:01,2025-10-11T22:00:08,Scheduled test,Exceeded time limit,Test normal,49.0,-26.7,80.1,17.0,ESMU_Lithium
6841,10.63.21.42,TUV.Mungunmorit_MTC_SMP23,6,2025-10-08T19:00:00,2025-10-08T21:01:17,Scheduled test,Fault alarm,Abnormal end,49.1,-25.7,52.0,14.0,ESMU_Lithium
6842,10.63.21.42,TUV.Mungunmorit_MTC_SMP23,7,2025-10-04T19:00:01,2025-10-04T22:00:08,Scheduled test,Exceeded time limit,Test normal,49.1,-27.8,83.4,23.0,ESMU_Lithium
6843,10.63.21.42,TUV.Mungunmorit_MTC_SMP23,8,2025-10-01T19:00:00,2025-10-01T22:00:08,Scheduled test,Exceeded time limit,Test normal,49.3,-25.0,74.9,27.0,ESMU_Lithium
6844,10.63.21.42,TUV.Mungunmorit_MTC_SMP23,9,2025-09-28T19:00:01,2025-09-28T22:00:08,Scheduled test,Exceeded time limit,Test normal,49.4,-24.5,73.4,29.0,ESMU_Lithium
6845,10.63.21.42,TUV.Mungunmorit_MTC_SMP23,10,2025-09-25T19:00:01,2025-09-25T22:00:08,Scheduled test,Exceeded time limit,Test normal,49.2,-27.3,81.8,27.0,ESMU_Lithium
6846,10.63.21.42,TUV.Mungunmorit_MTC_SMP23,11,2025-09-22T19:00:01,2025-09-22T22:00:07,Scheduled test,Exceeded time limit,Test normal,49.1,-27.0,81.0,23.0,ESMU_Lithium
6847,10.63.21.42,TUV.Mungunmorit_MTC_SMP23,12,2025-09-19T19:00:01,2025-09-19T19:16:09,Scheduled test,Fault alarm,Abnormal end,49.4,-24.3,6.5,20.0,ESMU_Lithium
