id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
191818,10.63.37.115,DAR.Hongor_ShiiriinBrigad,39,2026-03-09T19:00:02,2026-03-09T19:29:13,Scheduled test,Low capacity,Test normal,47.5,-8.3,4.0,25.0,VRLA12v_LeadAcid
135737,10.63.37.115,DAR.Hongor_ShiiriinBrigad,38,2026-03-06T19:00:03,2026-03-06T19:26:44,Scheduled test,Low capacity,Test normal,47.1,-9.3,4.1,18.0,VRLA12v_LeadAcid
8713,10.63.37.115,DAR.Hongor_ShiiriinBrigad,37,2026-03-03T19:00:03,2026-03-03T19:26:46,Scheduled test,Low capacity,Test normal,47.2,-8.3,3.7,11.0,VRLA12v_LeadAcid
8677,10.63.37.115,DAR.Hongor_ShiiriinBrigad,1,2026-02-28T19:00:02,2026-02-28T19:25:57,Scheduled test,Low capacity,Test normal,47.2,-8.6,3.7,7.0,VRLA12v_LeadAcid
8678,10.63.37.115,DAR.Hongor_ShiiriinBrigad,2,2026-02-25T19:00:02,2026-02-25T19:25:26,Scheduled test,Low capacity,Test normal,47.3,-8.9,3.8,8.0,VRLA12v_LeadAcid
8679,10.63.37.115,DAR.Hongor_ShiiriinBrigad,3,2026-02-22T19:00:03,2026-02-22T19:26:40,Scheduled test,Low capacity,Test normal,47.6,-8.6,3.8,11.0,VRLA12v_LeadAcid
8680,10.63.37.115,DAR.Hongor_ShiiriinBrigad,4,2026-02-18T19:00:03,2026-02-18T19:23:32,Scheduled test,Low capacity,Test normal,47.4,-10.2,4.0,13.0,VRLA12v_LeadAcid
8681,10.63.37.115,DAR.Hongor_ShiiriinBrigad,5,2026-02-15T19:00:03,2026-02-15T19:23:58,Scheduled test,Low capacity,Test normal,47.1,-9.3,3.7,6.0,VRLA12v_LeadAcid
8682,10.63.37.115,DAR.Hongor_ShiiriinBrigad,6,2026-02-12T19:00:02,2026-02-12T19:25:27,Scheduled test,Low capacity,Test normal,47.6,-8.9,3.8,20.0,VRLA12v_LeadAcid
8683,10.63.37.115,DAR.Hongor_ShiiriinBrigad,7,2026-02-09T19:00:02,2026-02-09T19:25:35,Scheduled test,Low capacity,Test normal,47.5,-9.4,4.0,14.0,VRLA12v_LeadAcid
8684,10.63.37.115,DAR.Hongor_ShiiriinBrigad,8,2026-02-06T19:00:02,2026-02-06T19:29:16,Scheduled test,Low capacity,Test normal,47.6,-8.1,3.9,7.0,VRLA12v_LeadAcid
8685,10.63.37.115,DAR.Hongor_ShiiriinBrigad,9,2026-02-03T19:00:03,2026-02-03T19:25:57,Scheduled test,Low capacity,Test normal,47.2,-9.1,3.9,7.0,VRLA12v_LeadAcid
8686,10.63.37.115,DAR.Hongor_ShiiriinBrigad,10,2026-01-31T19:00:02,2026-01-31T19:24:37,Scheduled test,Low capacity,Test normal,47.1,-9.4,3.8,9.0,VRLA12v_LeadAcid
8687,10.63.37.115,DAR.Hongor_ShiiriinBrigad,11,2026-01-28T19:00:03,2026-01-28T19:28:22,Scheduled test,Low capacity,Test normal,47.6,-8.4,4.0,6.0,VRLA12v_LeadAcid
8688,10.63.37.115,DAR.Hongor_ShiiriinBrigad,12,2026-01-22T19:00:03,2026-01-22T19:08:45,Scheduled test,Low temperature,Abnormal end,50.5,-9.2,1.3,5.0,VRLA12v_LeadAcid
8689,10.63.37.115,DAR.Hongor_ShiiriinBrigad,13,2026-01-19T19:00:02,2026-01-19T19:27:08,Scheduled test,Low capacity,Test normal,47.0,-8.9,4.0,12.0,VRLA12v_LeadAcid
8690,10.63.37.115,DAR.Hongor_ShiiriinBrigad,14,2026-01-16T19:00:02,2026-01-16T19:23:16,Scheduled test,Low capacity,Test normal,47.3,-10.3,4.0,10.0,VRLA12v_LeadAcid
8691,10.63.37.115,DAR.Hongor_ShiiriinBrigad,15,2026-01-13T19:00:01,2026-01-13T19:26:01,Scheduled test,Low capacity,Test normal,47.5,-9.3,4.0,9.0,VRLA12v_LeadAcid
8692,10.63.37.115,DAR.Hongor_ShiiriinBrigad,16,2026-01-10T19:00:03,2026-01-10T19:24:21,Scheduled test,Low capacity,Test normal,47.0,-10.0,4.1,8.0,VRLA12v_LeadAcid
8693,10.63.37.115,DAR.Hongor_ShiiriinBrigad,17,2026-01-07T19:00:02,2026-01-07T19:23:22,Scheduled test,Low capacity,Test normal,47.1,-10.5,4.1,6.0,VRLA12v_LeadAcid
8694,10.63.37.115,DAR.Hongor_ShiiriinBrigad,18,2026-01-04T19:00:03,2026-01-04T19:24:17,Scheduled test,Low capacity,Test normal,47.1,-10.0,4.1,9.0,VRLA12v_LeadAcid
8695,10.63.37.115,DAR.Hongor_ShiiriinBrigad,19,2025-12-31T19:00:02,2025-12-31T19:24:25,Scheduled test,Low capacity,Test normal,46.9,-10.2,4.1,7.0,VRLA12v_LeadAcid
8696,10.63.37.115,DAR.Hongor_ShiiriinBrigad,20,2025-12-28T19:00:02,2025-12-28T19:24:23,Scheduled test,Low capacity,Test normal,47.1,-9.9,4.0,8.0,VRLA12v_LeadAcid
8697,10.63.37.115,DAR.Hongor_ShiiriinBrigad,21,2025-12-25T19:00:02,2025-12-25T19:26:33,Scheduled test,Low capacity,Test normal,46.9,-9.1,4.0,7.0,VRLA12v_LeadAcid
8698,10.63.37.115,DAR.Hongor_ShiiriinBrigad,22,2025-12-22T19:00:02,2025-12-22T19:22:52,Scheduled test,Low capacity,Test normal,46.9,-10.4,4.0,6.0,VRLA12v_LeadAcid
8699,10.63.37.115,DAR.Hongor_ShiiriinBrigad,23,2025-12-19T19:00:03,2025-12-19T19:23:34,Scheduled test,Low capacity,Test normal,46.9,-10.2,4.0,6.0,VRLA12v_LeadAcid
8700,10.63.37.115,DAR.Hongor_ShiiriinBrigad,24,2025-12-16T19:00:02,2025-12-16T19:22:48,Scheduled test,Low capacity,Test normal,47.2,-10.6,4.0,11.0,VRLA12v_LeadAcid
8701,10.63.37.115,DAR.Hongor_ShiiriinBrigad,25,2025-12-13T19:00:02,2025-12-13T19:25:03,Scheduled test,Low capacity,Test normal,47.0,-10.0,4.2,7.0,VRLA12v_LeadAcid
8702,10.63.37.115,DAR.Hongor_ShiiriinBrigad,26,2025-12-10T19:00:03,2025-12-10T19:26:40,Scheduled test,Low capacity,Test normal,47.2,-9.3,4.1,9.0,VRLA12v_LeadAcid
8703,10.63.37.115,DAR.Hongor_ShiiriinBrigad,27,2025-12-06T19:00:02,2025-12-06T19:26:29,Scheduled test,Low capacity,Test normal,47.4,-9.3,4.1,14.0,VRLA12v_LeadAcid
8704,10.63.37.115,DAR.Hongor_ShiiriinBrigad,28,2025-12-03T19:00:03,2025-12-03T19:25:23,Scheduled test,Low capacity,Test normal,47.3,-9.3,3.9,9.0,VRLA12v_LeadAcid
8705,10.63.37.115,DAR.Hongor_ShiiriinBrigad,29,2025-11-30T19:00:02,2025-11-30T19:24:42,Scheduled test,Low capacity,Test normal,47.1,-9.8,4.0,6.0,VRLA12v_LeadAcid
8706,10.63.37.115,DAR.Hongor_ShiiriinBrigad,30,2025-11-27T19:00:03,2025-11-27T19:27:33,Scheduled test,Low capacity,Test normal,47.2,-8.7,4.0,17.0,VRLA12v_LeadAcid
8707,10.63.37.115,DAR.Hongor_ShiiriinBrigad,31,2025-11-24T19:00:03,2025-11-24T19:29:59,Scheduled test,Low capacity,Test normal,45.4,-8.7,4.3,10.0,VRLA12v_LeadAcid
8708,10.63.37.115,DAR.Hongor_ShiiriinBrigad,32,2025-11-21T19:00:03,2025-11-21T19:26:04,Scheduled test,Low capacity,Test normal,45.6,-9.7,4.2,8.0,VRLA12v_LeadAcid
8709,10.63.37.115,DAR.Hongor_ShiiriinBrigad,33,2025-11-18T19:00:03,2025-11-18T19:28:44,Scheduled test,Low voltage,Battery alm,45.7,-8.9,4.3,15.0,VRLA12v_LeadAcid
8710,10.63.37.115,DAR.Hongor_ShiiriinBrigad,34,2025-11-15T19:00:02,2025-11-15T19:26:16,Scheduled test,Low voltage,Battery alm,45.2,-9.5,4.1,8.0,VRLA12v_LeadAcid
8711,10.63.37.115,DAR.Hongor_ShiiriinBrigad,35,2025-11-12T19:00:03,2025-11-12T19:27:06,Scheduled test,Low capacity,Test normal,45.4,-8.9,4.0,17.0,VRLA12v_LeadAcid
8712,10.63.37.115,DAR.Hongor_ShiiriinBrigad,36,2025-11-09T19:00:03,2025-11-09T19:26:02,Scheduled test,Low capacity,Test normal,45.2,-9.3,4.0,11.0,VRLA12v_LeadAcid
