id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
192256,10.63.38.194,HUV.Tarialan_Holboo,38,2026-03-09T19:00:02,2026-03-09T19:33:08,Scheduled test,Fault alarm,Abnormal end,50.1,-6.8,3.8,15.0,VRLA12v_LeadAcid
136166,10.63.38.194,HUV.Tarialan_Holboo,37,2026-03-06T19:00:03,2026-03-06T19:13:50,Scheduled test,Fault alarm,Abnormal end,50.3,-6.7,1.5,15.0,VRLA12v_LeadAcid
9097,10.63.38.194,HUV.Tarialan_Holboo,1,2026-03-02T19:00:03,2026-03-02T19:12:16,Scheduled test,Fault alarm,Abnormal end,50.5,-6.7,1.4,17.0,VRLA12v_LeadAcid
9098,10.63.38.194,HUV.Tarialan_Holboo,2,2026-02-26T19:00:02,2026-02-26T19:59:11,Scheduled test,Fault alarm,Abnormal end,50.2,-6.8,6.7,17.0,VRLA12v_LeadAcid
9099,10.63.38.194,HUV.Tarialan_Holboo,3,2026-02-21T19:00:03,2026-02-21T21:59:42,Scheduled test,Low capacity,Test normal,45.3,-7.1,21.1,16.0,VRLA12v_LeadAcid
9100,10.63.38.194,HUV.Tarialan_Holboo,4,2026-02-18T19:00:03,2026-02-18T21:19:37,Scheduled test,Fault alarm,Abnormal end,45.5,-7.0,16.3,15.0,VRLA12v_LeadAcid
9101,10.63.38.194,HUV.Tarialan_Holboo,5,2026-02-15T19:00:02,2026-02-15T19:52:52,Scheduled test,Fault alarm,Abnormal end,50.0,-6.8,6.0,15.0,VRLA12v_LeadAcid
9102,10.63.38.194,HUV.Tarialan_Holboo,6,2026-02-12T19:00:02,2026-02-12T19:12:06,Scheduled test,Fault alarm,Abnormal end,50.3,-6.7,1.3,15.0,VRLA12v_LeadAcid
9103,10.63.38.194,HUV.Tarialan_Holboo,7,2026-02-08T19:00:02,2026-02-08T19:03:33,Scheduled test,Fault alarm,Abnormal end,50.4,-6.6,0.4,15.0,VRLA12v_LeadAcid
9104,10.63.38.194,HUV.Tarialan_Holboo,8,2026-02-05T19:00:02,2026-02-05T19:11:37,Scheduled test,Fault alarm,Abnormal end,50.7,-6.6,1.3,17.0,VRLA12v_LeadAcid
9105,10.63.38.194,HUV.Tarialan_Holboo,9,2026-02-02T19:00:03,2026-02-02T19:04:48,Scheduled test,Fault alarm,Abnormal end,50.1,-6.6,0.5,15.0,VRLA12v_LeadAcid
9106,10.63.38.194,HUV.Tarialan_Holboo,10,2026-01-24T19:00:03,2026-01-24T21:43:00,Scheduled test,Low capacity,Test normal,45.2,-7.8,21.1,17.0,VRLA12v_LeadAcid
9107,10.63.38.194,HUV.Tarialan_Holboo,11,2026-01-19T19:00:03,2026-01-19T19:52:23,Scheduled test,Fault alarm,Abnormal end,49.9,-7.4,6.5,16.0,VRLA12v_LeadAcid
