id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
692738,10.63.51.122,DOR.Matad_DachinTamsag_19Havtgai_IOMD150,44,2026-04-01T19:00:01,2026-04-01T19:32:20,Scheduled test,Low voltage,Battery alm,45.6,-21.3,11.4,9.0,VRLA12v_LeadAcid
625250,10.63.51.122,DOR.Matad_DachinTamsag_19Havtgai_IOMD150,43,2026-03-29T19:00:00,2026-03-29T19:33:19,Scheduled test,Low voltage,Battery alm,45.8,-21.5,11.9,9.0,VRLA12v_LeadAcid
559244,10.63.51.122,DOR.Matad_DachinTamsag_19Havtgai_IOMD150,42,2026-03-26T19:00:00,2026-03-26T19:34:08,Scheduled test,Low voltage,Battery alm,45.3,-21.7,12.3,9.0,VRLA12v_LeadAcid
494725,10.63.51.122,DOR.Matad_DachinTamsag_19Havtgai_IOMD150,41,2026-03-23T19:00:01,2026-03-23T19:36:50,Scheduled test,Low voltage,Battery alm,45.6,-21.5,13.2,12.0,VRLA12v_LeadAcid
432340,10.63.51.122,DOR.Matad_DachinTamsag_19Havtgai_IOMD150,40,2026-03-20T19:00:00,2026-03-20T19:33:38,Scheduled test,Low voltage,Battery alm,46.0,-23.4,13.1,8.0,VRLA12v_LeadAcid
310945,10.63.51.122,DOR.Matad_DachinTamsag_19Havtgai_IOMD150,39,2026-03-15T19:00:01,2026-03-15T19:06:32,Scheduled test,Low temperature,Abnormal end,49.8,-21.8,2.4,5.0,VRLA12v_LeadAcid
252097,10.63.51.122,DOR.Matad_DachinTamsag_19Havtgai_IOMD150,38,2026-03-12T19:00:01,2026-03-12T19:34:07,Scheduled test,Low voltage,Battery alm,46.0,-23.5,13.3,9.0,VRLA12v_LeadAcid
194551,10.63.51.122,DOR.Matad_DachinTamsag_19Havtgai_IOMD150,37,2026-03-09T19:00:01,2026-03-09T19:00:24,Scheduled test,Low temperature,Abnormal end,52.5,-17.8,0.1,5.0,VRLA12v_LeadAcid
11250,10.63.51.122,DOR.Matad_DachinTamsag_19Havtgai_IOMD150,1,2026-02-20T19:00:00,2026-02-20T19:38:25,Scheduled test,Low voltage,Battery alm,45.7,-21.8,13.9,6.0,VRLA12v_LeadAcid
11251,10.63.51.122,DOR.Matad_DachinTamsag_19Havtgai_IOMD150,2,2025-11-11T19:00:01,2025-11-11T19:33:31,Scheduled test,Low voltage,Battery alm,46.0,-24.7,13.7,5.0,VRLA12v_LeadAcid
11252,10.63.51.122,DOR.Matad_DachinTamsag_19Havtgai_IOMD150,3,2025-11-06T19:00:00,2025-11-06T19:35:25,Scheduled test,Low voltage,Battery alm,45.8,-24.2,14.3,7.0,VRLA12v_LeadAcid
11253,10.63.51.122,DOR.Matad_DachinTamsag_19Havtgai_IOMD150,4,2025-11-03T19:00:00,2025-11-03T19:36:53,Scheduled test,Low voltage,Battery alm,45.9,-24.5,15.0,9.0,VRLA12v_LeadAcid
11254,10.63.51.122,DOR.Matad_DachinTamsag_19Havtgai_IOMD150,5,2025-10-31T19:00:00,2025-10-31T19:33:07,Scheduled test,Low voltage,Battery alm,45.6,-26.4,14.6,7.0,VRLA12v_LeadAcid
11255,10.63.51.122,DOR.Matad_DachinTamsag_19Havtgai_IOMD150,6,2025-10-28T19:00:00,2025-10-28T19:35:53,Scheduled test,Low voltage,Battery alm,45.4,-24.9,14.9,6.0,VRLA12v_LeadAcid
11256,10.63.51.122,DOR.Matad_DachinTamsag_19Havtgai_IOMD150,7,2025-10-24T19:00:01,2025-10-24T19:03:02,Scheduled test,Low temperature,Abnormal end,49.5,-21.3,1.1,5.0,VRLA12v_LeadAcid
11257,10.63.51.122,DOR.Matad_DachinTamsag_19Havtgai_IOMD150,8,2025-10-16T19:00:00,2025-10-16T19:35:24,Scheduled test,Low voltage,Battery alm,45.4,-25.0,14.7,5.0,VRLA12v_LeadAcid
11258,10.63.51.122,DOR.Matad_DachinTamsag_19Havtgai_IOMD150,9,2025-10-13T19:00:02,2025-10-13T19:38:05,Scheduled test,Low voltage,Battery alm,45.9,-23.3,14.7,8.0,VRLA12v_LeadAcid
11259,10.63.51.122,DOR.Matad_DachinTamsag_19Havtgai_IOMD150,10,2025-10-10T19:00:00,2025-10-10T19:37:02,Scheduled test,Low voltage,Battery alm,45.5,-23.8,14.7,16.0,VRLA12v_LeadAcid
11260,10.63.51.122,DOR.Matad_DachinTamsag_19Havtgai_IOMD150,11,2025-10-07T19:00:01,2025-10-07T19:39:11,Scheduled test,Low voltage,Battery alm,45.5,-23.2,15.1,11.0,VRLA12v_LeadAcid
