id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
646063,10.63.43.66,HOV.Uyench_Unitel_TPD55,44,2026-03-30T19:00:01,2026-03-30T19:39:29,Scheduled test,Low voltage,Battery alm,45.8,-31.3,20.6,29.0,VRLA12v_LeadAcid
579579,10.63.43.66,HOV.Uyench_Unitel_TPD55,43,2026-03-27T19:00:00,2026-03-27T19:32:44,Scheduled test,Low voltage,Battery alm,45.4,-32.3,17.6,24.0,VRLA12v_LeadAcid
514586,10.63.43.66,HOV.Uyench_Unitel_TPD55,42,2026-03-24T19:00:01,2026-03-24T19:31:19,Scheduled test,Low voltage,Battery alm,45.6,-33.5,17.4,26.0,VRLA12v_LeadAcid
451553,10.63.43.66,HOV.Uyench_Unitel_TPD55,41,2026-03-21T19:00:01,2026-03-21T19:28:08,Scheduled test,Low voltage,Battery alm,45.6,-32.4,15.2,11.0,VRLA12v_LeadAcid
369712,10.63.43.66,HOV.Uyench_Unitel_TPD55,40,2026-03-18T19:00:00,2026-03-18T19:14:16,Scheduled test,Low voltage,Battery alm,45.7,-31.7,7.5,9.0,VRLA12v_LeadAcid
309582,10.63.43.66,HOV.Uyench_Unitel_TPD55,39,2026-03-15T19:00:01,2026-03-15T19:12:36,Scheduled test,Low voltage,Battery alm,45.6,-32.5,6.8,6.0,VRLA12v_LeadAcid
231446,10.63.43.66,HOV.Uyench_Unitel_TPD55,38,2026-03-11T19:00:01,2026-03-11T19:10:24,Scheduled test,Low voltage,Battery alm,45.8,-32.9,5.7,13.0,VRLA12v_LeadAcid
174397,10.63.43.66,HOV.Uyench_Unitel_TPD55,37,2026-03-08T19:00:01,2026-03-08T19:14:41,Scheduled test,Low voltage,Battery alm,45.8,-32.6,8.0,6.0,VRLA12v_LeadAcid
10003,10.63.43.66,HOV.Uyench_Unitel_TPD55,1,2026-02-20T19:00:00,2026-02-20T19:15:30,Scheduled test,Low voltage,Battery alm,45.8,-35.1,9.1,6.0,VRLA12v_LeadAcid
10004,10.63.43.66,HOV.Uyench_Unitel_TPD55,2,2025-11-21T19:00:02,2025-11-21T19:27:06,Scheduled test,Low voltage,Battery alm,46.0,-32.5,14.6,6.0,VRLA12v_LeadAcid
10005,10.63.43.66,HOV.Uyench_Unitel_TPD55,3,2025-11-14T19:00:00,2025-11-14T19:33:30,Scheduled test,Low voltage,Battery alm,45.6,-29.5,16.4,6.0,VRLA12v_LeadAcid
10006,10.63.43.66,HOV.Uyench_Unitel_TPD55,4,2025-11-11T19:00:00,2025-11-11T19:31:06,Scheduled test,Low voltage,Battery alm,45.7,-32.2,16.7,9.0,VRLA12v_LeadAcid
10007,10.63.43.66,HOV.Uyench_Unitel_TPD55,5,2025-11-08T19:00:01,2025-11-08T19:30:56,Scheduled test,Low voltage,Battery alm,45.5,-33.6,17.3,9.0,VRLA12v_LeadAcid
10008,10.63.43.66,HOV.Uyench_Unitel_TPD55,6,2025-11-05T19:00:01,2025-11-05T19:30:54,Scheduled test,Low voltage,Battery alm,45.2,-32.2,16.5,27.0,VRLA12v_LeadAcid
10009,10.63.43.66,HOV.Uyench_Unitel_TPD55,7,2025-11-02T19:00:00,2025-11-02T19:33:58,Scheduled test,Low voltage,Battery alm,45.1,-32.4,18.3,28.0,VRLA12v_LeadAcid
10010,10.63.43.66,HOV.Uyench_Unitel_TPD55,8,2025-10-30T19:00:00,2025-10-30T19:40:45,Scheduled test,Low voltage,Battery alm,46.0,-33.0,22.4,28.0,VRLA12v_LeadAcid
10011,10.63.43.66,HOV.Uyench_Unitel_TPD55,9,2025-10-27T19:00:01,2025-10-27T19:14:13,Scheduled test,Low voltage,Battery alm,45.6,-32.3,7.6,29.0,VRLA12v_LeadAcid
10012,10.63.43.66,HOV.Uyench_Unitel_TPD55,10,2025-10-24T19:00:01,2025-10-24T19:18:03,Scheduled test,Low voltage,Battery alm,45.6,-31.7,9.5,27.0,VRLA12v_LeadAcid
