id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
657251,10.61.145.68,UVS.Sagil_Holboo_NMD110,46,2026-03-31T19:00:00,2026-03-31T19:57:56,Scheduled test,Fault alarm,Abnormal end,50.1,-29.0,28.0,17.0,VRLA12v_LeadAcid
590536,10.61.145.68,UVS.Sagil_Holboo_NMD110,45,2026-03-28T19:00:00,2026-03-28T22:00:24,Scheduled test,Exceeded time limit,Test normal,48.4,-32.1,96.3,14.0,VRLA12v_LeadAcid
525309,10.61.145.68,UVS.Sagil_Holboo_NMD110,44,2026-03-25T19:00:01,2026-03-25T22:00:22,Scheduled test,Exceeded time limit,Test normal,48.5,-31.3,94.0,12.0,VRLA12v_LeadAcid
462000,10.61.145.68,UVS.Sagil_Holboo_NMD110,43,2026-03-22T19:00:00,2026-03-22T22:00:24,Scheduled test,Exceeded time limit,Test normal,48.4,-31.2,93.7,10.0,VRLA12v_LeadAcid
379933,10.61.145.68,UVS.Sagil_Holboo_NMD110,42,2026-03-19T19:00:01,2026-03-19T22:00:23,Scheduled test,Exceeded time limit,Test normal,48.3,-30.8,92.5,9.0,VRLA12v_LeadAcid
319593,10.61.145.68,UVS.Sagil_Holboo_NMD110,41,2026-03-16T19:00:00,2026-03-16T22:00:23,Scheduled test,Exceeded time limit,Test normal,48.4,-30.0,90.1,10.0,VRLA12v_LeadAcid
260557,10.61.145.68,UVS.Sagil_Holboo_NMD110,40,2026-03-13T19:00:01,2026-03-13T22:00:23,Scheduled test,Exceeded time limit,Test normal,48.5,-29.9,89.8,8.0,VRLA12v_LeadAcid
202812,10.61.145.68,UVS.Sagil_Holboo_NMD110,39,2026-03-10T19:00:01,2026-03-10T22:00:23,Scheduled test,Exceeded time limit,Test normal,48.2,-31.2,93.7,7.0,VRLA12v_LeadAcid
146447,10.61.145.68,UVS.Sagil_Holboo_NMD110,38,2026-03-07T19:00:01,2026-03-07T22:00:26,Scheduled test,Exceeded time limit,Test normal,48.2,-32.0,96.1,10.0,VRLA12v_LeadAcid
91456,10.61.145.68,UVS.Sagil_Holboo_NMD110,37,2026-03-04T19:00:01,2026-03-04T22:00:24,Scheduled test,Exceeded time limit,Test normal,48.4,-30.5,91.6,8.0,VRLA12v_LeadAcid
