id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
695741,10.63.68.194,BZD._26hor_Mandala360_MP22_ULN,46,2026-04-01T19:00:02,2026-04-01T22:00:11,Scheduled test,Exceeded time limit,Test normal,49.6,-13.1,39.4,34.0,VRLA12v_LeadAcid
628191,10.63.68.194,BZD._26hor_Mandala360_MP22_ULN,45,2026-03-29T19:00:03,2026-03-29T22:00:12,Scheduled test,Exceeded time limit,Test normal,49.6,-13.1,39.4,31.0,VRLA12v_LeadAcid
562122,10.63.68.194,BZD._26hor_Mandala360_MP22_ULN,44,2026-03-26T19:00:03,2026-03-26T22:00:11,Scheduled test,Exceeded time limit,Test normal,49.5,-13.0,39.1,25.0,VRLA12v_LeadAcid
497504,10.63.68.194,BZD._26hor_Mandala360_MP22_ULN,43,2026-03-23T19:00:03,2026-03-23T22:00:11,Scheduled test,Exceeded time limit,Test normal,49.9,-13.1,39.4,33.0,VRLA12v_LeadAcid
394150,10.63.68.194,BZD._26hor_Mandala360_MP22_ULN,42,2026-03-19T19:00:04,2026-03-19T22:00:12,Scheduled test,Exceeded time limit,Test normal,49.5,-13.1,39.3,34.0,VRLA12v_LeadAcid
333512,10.63.68.194,BZD._26hor_Mandala360_MP22_ULN,41,2026-03-16T19:00:03,2026-03-16T22:00:11,Scheduled test,Exceeded time limit,Test normal,49.5,-13.2,39.6,35.0,VRLA12v_LeadAcid
274172,10.63.68.194,BZD._26hor_Mandala360_MP22_ULN,40,2026-03-13T19:00:02,2026-03-13T22:00:11,Scheduled test,Exceeded time limit,Test normal,49.5,-13.2,39.7,35.0,VRLA12v_LeadAcid
216123,10.63.68.194,BZD._26hor_Mandala360_MP22_ULN,39,2026-03-10T19:00:01,2026-03-10T22:00:09,Scheduled test,Exceeded time limit,Test normal,49.6,-13.2,39.5,35.0,VRLA12v_LeadAcid
159445,10.63.68.194,BZD._26hor_Mandala360_MP22_ULN,38,2026-03-07T19:00:03,2026-03-07T22:00:11,Scheduled test,Exceeded time limit,Test normal,49.6,-13.1,39.4,35.0,VRLA12v_LeadAcid
104124,10.63.68.194,BZD._26hor_Mandala360_MP22_ULN,37,2026-03-04T19:00:02,2026-03-04T22:00:11,Scheduled test,Exceeded time limit,Test normal,49.6,-13.2,39.5,34.0,VRLA12v_LeadAcid
13667,10.63.68.194,BZD._26hor_Mandala360_MP22_ULN,1,2026-03-01T19:00:02,2026-03-01T22:00:11,Scheduled test,Exceeded time limit,Test normal,49.5,-13.1,39.4,34.0,VRLA12v_LeadAcid
13668,10.63.68.194,BZD._26hor_Mandala360_MP22_ULN,2,2026-02-26T19:00:02,2026-02-26T22:00:10,Scheduled test,Exceeded time limit,Test normal,49.6,-13.1,39.4,33.0,VRLA12v_LeadAcid
13669,10.63.68.194,BZD._26hor_Mandala360_MP22_ULN,3,2026-02-23T19:00:02,2026-02-23T22:00:12,Scheduled test,Exceeded time limit,Test normal,49.6,-13.1,39.3,33.0,VRLA12v_LeadAcid
13670,10.63.68.194,BZD._26hor_Mandala360_MP22_ULN,4,2026-02-20T19:00:01,2026-02-20T22:00:10,Scheduled test,Exceeded time limit,Test normal,50.1,-13.0,38.9,34.0,VRLA12v_LeadAcid
13671,10.63.68.194,BZD._26hor_Mandala360_MP22_ULN,5,2026-02-17T19:00:02,2026-02-17T22:00:10,Scheduled test,Exceeded time limit,Test normal,49.5,-13.0,38.9,34.0,VRLA12v_LeadAcid
