id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
636649,10.63.101.226,SBD._ShargaMoritZuslan_ULN,46,2026-03-30T19:00:00,2026-03-30T20:51:32,Scheduled test,Low voltage,Battery alm,44.8,-43.3,80.3,19.0,VRLA12v_LeadAcid
570368,10.63.101.226,SBD._ShargaMoritZuslan_ULN,45,2026-03-27T19:00:01,2026-03-27T20:53:39,Scheduled test,Low voltage,Battery alm,44.9,-43.5,82.1,19.0,VRLA12v_LeadAcid
505578,10.63.101.226,SBD._ShargaMoritZuslan_ULN,44,2026-03-24T19:00:01,2026-03-24T21:06:15,Scheduled test,Low voltage,Battery alm,44.8,-42.8,89.7,19.0,VRLA12v_LeadAcid
442844,10.63.101.226,SBD._ShargaMoritZuslan_ULN,43,2026-03-21T19:00:01,2026-03-21T21:02:00,Scheduled test,Low capacity,Test normal,46.0,-45.6,92.3,14.0,VRLA12v_LeadAcid
361194,10.63.101.226,SBD._ShargaMoritZuslan_ULN,42,2026-03-18T19:00:01,2026-03-18T21:19:59,Scheduled test,Low capacity,Test normal,46.1,-41.2,95.9,10.0,VRLA12v_LeadAcid
301247,10.63.101.226,SBD._ShargaMoritZuslan_ULN,41,2026-03-15T19:00:01,2026-03-15T21:11:49,Scheduled test,Low capacity,Test normal,45.9,-43.4,95.0,12.0,VRLA12v_LeadAcid
242602,10.63.101.226,SBD._ShargaMoritZuslan_ULN,40,2026-03-12T19:00:02,2026-03-12T21:13:32,Scheduled test,Low capacity,Test normal,45.5,-42.6,94.6,14.0,VRLA12v_LeadAcid
185277,10.63.101.226,SBD._ShargaMoritZuslan_ULN,39,2026-03-09T19:00:01,2026-03-09T21:21:06,Scheduled test,Low capacity,Test normal,45.9,-41.8,98.0,12.0,VRLA12v_LeadAcid
129351,10.63.101.226,SBD._ShargaMoritZuslan_ULN,38,2026-03-06T19:00:00,2026-03-06T21:12:43,Scheduled test,Low capacity,Test normal,46.4,-43.0,94.8,9.0,VRLA12v_LeadAcid
2465,10.63.101.226,SBD._ShargaMoritZuslan_ULN,37,2026-03-03T19:00:01,2026-03-03T21:21:24,Scheduled test,Low capacity,Test normal,45.9,-41.7,98.0,11.0,VRLA12v_LeadAcid
2429,10.63.101.226,SBD._ShargaMoritZuslan_ULN,1,2026-02-28T19:00:01,2026-02-28T21:02:16,Scheduled test,Low capacity,Test normal,46.2,-45.9,93.2,10.0,VRLA12v_LeadAcid
2430,10.63.101.226,SBD._ShargaMoritZuslan_ULN,2,2026-02-25T19:00:00,2026-02-25T21:25:44,Scheduled test,Low capacity,Test normal,45.8,-40.9,99.0,11.0,VRLA12v_LeadAcid
2431,10.63.101.226,SBD._ShargaMoritZuslan_ULN,3,2026-02-22T19:00:00,2026-02-22T21:07:02,Scheduled test,Low capacity,Test normal,46.0,-45.1,95.1,11.0,VRLA12v_LeadAcid
2432,10.63.101.226,SBD._ShargaMoritZuslan_ULN,4,2026-02-19T19:00:00,2026-02-19T20:59:01,Scheduled test,Low capacity,Test normal,46.1,-47.3,93.6,13.0,VRLA12v_LeadAcid
2433,10.63.101.226,SBD._ShargaMoritZuslan_ULN,5,2026-02-16T19:00:01,2026-02-16T21:01:33,Scheduled test,Low capacity,Test normal,46.0,-46.6,94.2,10.0,VRLA12v_LeadAcid
2434,10.63.101.226,SBD._ShargaMoritZuslan_ULN,6,2026-02-13T19:00:01,2026-02-13T21:05:42,Scheduled test,Low capacity,Test normal,46.2,-45.2,94.5,11.0,VRLA12v_LeadAcid
2435,10.63.101.226,SBD._ShargaMoritZuslan_ULN,7,2026-02-10T19:00:00,2026-02-10T21:05:41,Scheduled test,Low capacity,Test normal,45.5,-45.6,95.2,10.0,VRLA12v_LeadAcid
2436,10.63.101.226,SBD._ShargaMoritZuslan_ULN,8,2026-02-07T19:00:00,2026-02-07T20:57:34,Scheduled test,Low capacity,Test normal,45.2,-48.0,93.8,9.0,VRLA12v_LeadAcid
2437,10.63.101.226,SBD._ShargaMoritZuslan_ULN,9,2026-02-04T19:00:01,2026-02-04T19:14:07,Scheduled test,Low temperature,Abnormal end,50.0,-43.9,10.3,5.0,VRLA12v_LeadAcid
2438,10.63.101.226,SBD._ShargaMoritZuslan_ULN,10,2026-02-01T19:00:01,2026-02-01T21:05:26,Scheduled test,Low capacity,Test normal,45.3,-46.1,96.0,9.0,VRLA12v_LeadAcid
