id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
666547,10.63.36.178,SEL.Suhbaatar_BorGuvee_TOMD,45,2026-03-31T19:00:02,2026-03-31T19:20:06,Scheduled test,Low capacity,Test normal,46.0,-51.9,17.4,15.0,VRLA12v_LeadAcid
599603,10.63.36.178,SEL.Suhbaatar_BorGuvee_TOMD,44,2026-03-28T19:00:02,2026-03-28T19:21:13,Scheduled test,Low capacity,Test normal,45.6,-55.6,19.6,14.0,VRLA12v_LeadAcid
534176,10.63.36.178,SEL.Suhbaatar_BorGuvee_TOMD,43,2026-03-25T19:00:03,2026-03-25T19:25:34,Scheduled test,Low capacity,Test normal,45.8,-53.3,22.7,15.0,VRLA12v_LeadAcid
470534,10.63.36.178,SEL.Suhbaatar_BorGuvee_TOMD,42,2026-03-22T19:00:02,2026-03-22T19:15:55,Scheduled test,Low capacity,Test normal,45.7,-52.3,13.8,14.0,VRLA12v_LeadAcid
388276,10.63.36.178,SEL.Suhbaatar_BorGuvee_TOMD,41,2026-03-19T19:00:01,2026-03-19T19:15:44,Scheduled test,Low capacity,Test normal,45.4,-53.8,14.1,14.0,VRLA12v_LeadAcid
327754,10.63.36.178,SEL.Suhbaatar_BorGuvee_TOMD,40,2026-03-16T19:00:02,2026-03-16T19:16:30,Scheduled test,Low capacity,Test normal,45.6,-55.4,15.2,17.0,VRLA12v_LeadAcid
229769,10.63.36.178,SEL.Suhbaatar_BorGuvee_TOMD,39,2026-03-11T19:00:02,2026-03-11T19:16:00,Scheduled test,Low capacity,Test normal,45.6,-57.9,15.4,13.0,VRLA12v_LeadAcid
172755,10.63.36.178,SEL.Suhbaatar_BorGuvee_TOMD,38,2026-03-08T19:00:02,2026-03-08T19:18:29,Scheduled test,Low capacity,Test normal,45.6,-56.4,17.3,13.0,VRLA12v_LeadAcid
117133,10.63.36.178,SEL.Suhbaatar_BorGuvee_TOMD,37,2026-03-05T19:00:01,2026-03-05T19:18:00,Scheduled test,Low capacity,Test normal,46.0,-54.5,16.3,13.0,VRLA12v_LeadAcid
8460,10.63.36.178,SEL.Suhbaatar_BorGuvee_TOMD,1,2026-03-02T19:00:41,2026-03-02T19:06:29,Scheduled test,Fault alarm,Abnormal end,49.7,-54.9,5.3,11.0,VRLA12v_LeadAcid
8461,10.63.36.178,SEL.Suhbaatar_BorGuvee_TOMD,2,2026-02-27T19:00:02,2026-02-27T19:19:57,Scheduled test,Low capacity,Test normal,45.7,-55.7,18.5,13.0,VRLA12v_LeadAcid
8462,10.63.36.178,SEL.Suhbaatar_BorGuvee_TOMD,3,2026-02-24T19:00:03,2026-02-24T19:05:07,Scheduled test,Fault alarm,Abnormal end,49.7,-54.4,4.6,11.0,VRLA12v_LeadAcid
8463,10.63.36.178,SEL.Suhbaatar_BorGuvee_TOMD,4,2026-02-21T19:00:03,2026-02-21T19:19:55,Scheduled test,Low capacity,Test normal,46.9,-58.2,19.3,15.0,VRLA12v_LeadAcid
8464,10.63.36.178,SEL.Suhbaatar_BorGuvee_TOMD,5,2026-02-18T19:00:02,2026-02-18T19:24:52,Scheduled test,Low capacity,Test normal,47.2,-55.6,23.0,16.0,VRLA12v_LeadAcid
8465,10.63.36.178,SEL.Suhbaatar_BorGuvee_TOMD,6,2026-02-15T19:00:50,2026-02-15T19:23:25,Scheduled test,Low capacity,Test normal,48.1,-55.1,20.7,13.0,VRLA12v_LeadAcid
8466,10.63.36.178,SEL.Suhbaatar_BorGuvee_TOMD,7,2026-02-10T19:00:02,2026-02-10T19:24:56,Scheduled test,Fault alarm,Abnormal end,48.2,-54.8,22.7,13.0,VRLA12v_LeadAcid
8467,10.63.36.178,SEL.Suhbaatar_BorGuvee_TOMD,8,2026-02-05T19:00:02,2026-02-05T19:14:30,Scheduled test,Fault alarm,Abnormal end,49.5,-54.3,13.1,7.0,VRLA12v_LeadAcid
8468,10.63.36.178,SEL.Suhbaatar_BorGuvee_TOMD,9,2026-01-29T19:00:02,2026-01-29T19:34:00,Scheduled test,Fault alarm,Abnormal end,48.0,-58.1,32.9,6.0,VRLA12v_LeadAcid
8469,10.63.36.178,SEL.Suhbaatar_BorGuvee_TOMD,10,2026-01-26T19:00:02,2026-01-26T19:48:26,Scheduled test,Low capacity,Test normal,47.6,-57.4,46.3,7.0,VRLA12v_LeadAcid
8470,10.63.36.178,SEL.Suhbaatar_BorGuvee_TOMD,11,2026-01-10T19:00:03,2026-01-10T19:13:40,Scheduled test,Low capacity,Test normal,47.4,-57.5,13.0,8.0,VRLA12v_LeadAcid
8471,10.63.36.178,SEL.Suhbaatar_BorGuvee_TOMD,12,2026-01-07T19:00:02,2026-01-07T19:14:26,Scheduled test,Low capacity,Test normal,47.3,-56.2,13.5,9.0,VRLA12v_LeadAcid
8472,10.63.36.178,SEL.Suhbaatar_BorGuvee_TOMD,13,2026-01-04T19:00:01,2026-01-04T19:16:52,Scheduled test,Low capacity,Test normal,46.8,-55.8,15.7,7.0,VRLA12v_LeadAcid
8473,10.63.36.178,SEL.Suhbaatar_BorGuvee_TOMD,14,2026-01-01T19:00:03,2026-01-01T19:07:53,Scheduled test,Low temperature,Abnormal end,49.2,-59.6,7.8,5.0,VRLA12v_LeadAcid
