id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
669227,10.63.45.43,UVS.Malchin_Holboo_TPD,45,2026-03-31T19:00:00,2026-03-31T22:00:23,Scheduled test,Exceeded time limit,Test normal,48.2,-32.2,96.7,17.0,VRLA12v_LeadAcid
602225,10.63.45.43,UVS.Malchin_Holboo_TPD,44,2026-03-28T19:00:00,2026-03-28T22:00:25,Scheduled test,Exceeded time limit,Test normal,48.3,-31.5,94.6,15.0,VRLA12v_LeadAcid
536739,10.63.45.43,UVS.Malchin_Holboo_TPD,43,2026-03-25T19:00:01,2026-03-25T22:00:24,Scheduled test,Exceeded time limit,Test normal,47.9,-33.1,99.4,15.0,VRLA12v_LeadAcid
472972,10.63.45.43,UVS.Malchin_Holboo_TPD,42,2026-03-22T19:00:00,2026-03-22T22:00:25,Scheduled test,Exceeded time limit,Test normal,48.1,-32.2,96.6,13.0,VRLA12v_LeadAcid
390662,10.63.45.43,UVS.Malchin_Holboo_TPD,41,2026-03-19T19:00:00,2026-03-19T22:00:25,Scheduled test,Exceeded time limit,Test normal,47.9,-32.8,98.3,12.0,VRLA12v_LeadAcid
330092,10.63.45.43,UVS.Malchin_Holboo_TPD,40,2026-03-16T19:00:01,2026-03-16T22:00:26,Scheduled test,Exceeded time limit,Test normal,48.0,-31.9,95.8,10.0,VRLA12v_LeadAcid
270825,10.63.45.43,UVS.Malchin_Holboo_TPD,39,2026-03-13T19:00:01,2026-03-13T22:00:24,Scheduled test,Exceeded time limit,Test normal,47.9,-31.9,95.7,9.0,VRLA12v_LeadAcid
212853,10.63.45.43,UVS.Malchin_Holboo_TPD,38,2026-03-10T19:00:00,2026-03-10T22:00:22,Scheduled test,Exceeded time limit,Test normal,47.5,-33.1,99.2,7.0,VRLA12v_LeadAcid
156248,10.63.45.43,UVS.Malchin_Holboo_TPD,37,2026-03-07T19:00:00,2026-03-07T19:00:23,Scheduled test,Low temperature,Abnormal end,53.2,-23.1,0.1,5.0,VRLA12v_LeadAcid
10547,10.63.45.43,UVS.Malchin_Holboo_TPD,1,2026-02-24T19:00:01,2026-02-24T19:28:17,Scheduled test,Low temperature,Abnormal end,50.3,-31.5,14.8,5.0,VRLA12v_LeadAcid
10548,10.63.45.43,UVS.Malchin_Holboo_TPD,2,2026-02-20T19:00:01,2026-02-20T19:39:51,Scheduled test,Low temperature,Abnormal end,50.4,-31.6,21.0,5.0,VRLA12v_LeadAcid
10549,10.63.45.43,UVS.Malchin_Holboo_TPD,3,2026-02-16T19:00:01,2026-02-16T22:00:24,Scheduled test,Exceeded time limit,Test normal,47.3,-33.4,100.4,6.0,VRLA12v_LeadAcid
10550,10.63.45.43,UVS.Malchin_Holboo_TPD,4,2026-01-25T19:00:00,2026-01-25T20:21:36,Scheduled test,Low temperature,Abnormal end,49.8,-32.2,43.8,5.0,VRLA12v_LeadAcid
10551,10.63.45.43,UVS.Malchin_Holboo_TPD,5,2026-01-13T19:00:00,2026-01-13T19:26:36,Scheduled test,Low temperature,Abnormal end,50.4,-31.8,14.1,5.0,VRLA12v_LeadAcid
10552,10.63.45.43,UVS.Malchin_Holboo_TPD,6,2025-12-25T19:00:00,2025-12-25T22:00:23,Scheduled test,Exceeded time limit,Test normal,47.6,-33.1,99.4,6.0,VRLA12v_LeadAcid
10553,10.63.45.43,UVS.Malchin_Holboo_TPD,7,2025-12-22T19:00:00,2025-12-22T22:00:23,Scheduled test,Exceeded time limit,Test normal,47.3,-33.6,100.9,5.0,VRLA12v_LeadAcid
10554,10.63.45.43,UVS.Malchin_Holboo_TPD,8,2025-12-16T19:00:00,2025-12-16T22:00:23,Scheduled test,Exceeded time limit,Test normal,47.1,-33.9,101.8,6.0,VRLA12v_LeadAcid
10555,10.63.45.43,UVS.Malchin_Holboo_TPD,9,2025-12-13T19:00:01,2025-12-13T22:00:24,Scheduled test,Exceeded time limit,Test normal,47.5,-33.5,100.5,6.0,VRLA12v_LeadAcid
10556,10.63.45.43,UVS.Malchin_Holboo_TPD,10,2025-12-10T19:00:01,2025-12-10T22:00:25,Scheduled test,Exceeded time limit,Test normal,47.8,-32.5,97.6,8.0,VRLA12v_LeadAcid
10557,10.63.45.43,UVS.Malchin_Holboo_TPD,11,2025-12-07T19:00:00,2025-12-07T22:00:22,Scheduled test,Exceeded time limit,Test normal,47.8,-32.8,98.3,9.0,VRLA12v_LeadAcid
10558,10.63.45.43,UVS.Malchin_Holboo_TPD,12,2025-12-04T19:00:01,2025-12-04T22:00:24,Scheduled test,Exceeded time limit,Test normal,47.4,-33.8,101.3,7.0,VRLA12v_LeadAcid
