id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
14178,10.63.71.66,BZD._26hor_TrueL76Bair_NMD40_ULN,1,2026-02-04T19:00:02,2026-02-04T22:35:28,Scheduled test,Low capacity,Test normal,47.2,-50.3,180.7,28.0,VRLA12v_LeadAcid
14179,10.63.71.66,BZD._26hor_TrueL76Bair_NMD40_ULN,2,2026-02-01T19:00:02,2026-02-01T22:03:43,Scheduled test,Low capacity,Test normal,47.4,-52.1,159.4,26.0,VRLA12v_LeadAcid
14180,10.63.71.66,BZD._26hor_TrueL76Bair_NMD40_ULN,3,2026-01-29T19:00:02,2026-01-29T19:00:28,Scheduled test,Low voltage,Battery alm,44.2,-35.0,0.3,26.0,VRLA12v_LeadAcid
14181,10.63.71.66,BZD._26hor_TrueL76Bair_NMD40_ULN,4,2026-01-26T19:00:02,2026-01-26T19:00:28,Scheduled test,Low voltage,Battery alm,44.2,-32.9,0.2,26.0,VRLA12v_LeadAcid
14182,10.63.71.66,BZD._26hor_TrueL76Bair_NMD40_ULN,5,2026-01-23T19:00:02,2026-01-23T19:00:26,Scheduled test,Low voltage,Battery alm,44.1,-43.0,0.3,25.0,VRLA12v_LeadAcid
14183,10.63.71.66,BZD._26hor_TrueL76Bair_NMD40_ULN,6,2026-01-20T19:00:01,2026-01-20T19:00:25,Scheduled test,Low voltage,Battery alm,44.1,-37.9,0.3,26.0,VRLA12v_LeadAcid
14184,10.63.71.66,BZD._26hor_TrueL76Bair_NMD40_ULN,7,2026-01-17T19:00:02,2026-01-17T19:00:26,Scheduled test,Low voltage,Battery alm,44.2,-39.4,0.3,28.0,VRLA12v_LeadAcid
14185,10.63.71.66,BZD._26hor_TrueL76Bair_NMD40_ULN,8,2026-01-14T19:00:02,2026-01-14T19:00:28,Scheduled test,Low voltage,Battery alm,44.2,-32.1,0.2,30.0,VRLA12v_LeadAcid
14186,10.63.71.66,BZD._26hor_TrueL76Bair_NMD40_ULN,9,2026-01-11T19:00:02,2026-01-11T19:00:24,Scheduled test,Low voltage,Battery alm,44.1,-38.4,0.2,30.0,VRLA12v_LeadAcid
14187,10.63.71.66,BZD._26hor_TrueL76Bair_NMD40_ULN,10,2026-01-08T19:00:03,2026-01-08T19:00:29,Scheduled test,Low voltage,Battery alm,44.1,-34.3,0.2,31.0,VRLA12v_LeadAcid
14188,10.63.71.66,BZD._26hor_TrueL76Bair_NMD40_ULN,11,2026-01-05T19:00:02,2026-01-05T19:03:22,Scheduled test,Low voltage,Battery alm,45.2,-51.6,2.9,30.0,VRLA12v_LeadAcid
14189,10.63.71.66,BZD._26hor_TrueL76Bair_NMD40_ULN,12,2026-01-02T19:00:03,2026-01-02T19:03:29,Scheduled test,Low capacity,Test normal,45.1,-50.0,2.9,30.0,VRLA12v_LeadAcid
14190,10.63.71.66,BZD._26hor_TrueL76Bair_NMD40_ULN,13,2025-12-30T19:00:02,2025-12-30T19:02:50,Scheduled test,Low capacity,Test normal,45.4,-49.3,2.3,30.0,VRLA12v_LeadAcid
14191,10.63.71.66,BZD._26hor_TrueL76Bair_NMD40_ULN,14,2025-12-27T19:00:02,2025-12-27T19:04:27,Scheduled test,Low voltage,Battery alm,44.6,-52.5,3.9,30.0,VRLA12v_LeadAcid
14192,10.63.71.66,BZD._26hor_TrueL76Bair_NMD40_ULN,15,2025-12-24T19:00:03,2025-12-24T19:05:42,Scheduled test,Low voltage,Battery alm,44.9,-52.4,4.9,30.0,VRLA12v_LeadAcid
14193,10.63.71.66,BZD._26hor_TrueL76Bair_NMD40_ULN,16,2025-12-21T19:00:03,2025-12-21T19:02:05,Scheduled test,Low capacity,Test normal,44.7,-57.1,1.9,30.0,VRLA12v_LeadAcid
14194,10.63.71.66,BZD._26hor_TrueL76Bair_NMD40_ULN,17,2025-12-18T19:00:03,2025-12-18T19:03:51,Scheduled test,Low capacity,Test normal,44.2,-53.1,3.4,33.0,VRLA12v_LeadAcid
14195,10.63.71.66,BZD._26hor_TrueL76Bair_NMD40_ULN,18,2025-12-15T19:00:02,2025-12-15T19:06:13,Scheduled test,Low capacity,Test normal,45.4,-49.1,5.0,29.0,VRLA12v_LeadAcid
14196,10.63.71.66,BZD._26hor_TrueL76Bair_NMD40_ULN,19,2025-12-12T19:00:02,2025-12-12T19:03:06,Scheduled test,Low capacity,Test normal,45.2,-53.5,2.7,32.0,VRLA12v_LeadAcid
14197,10.63.71.66,BZD._26hor_TrueL76Bair_NMD40_ULN,20,2025-12-09T19:00:03,2025-12-09T19:05:39,Scheduled test,Low capacity,Test normal,45.3,-49.5,4.6,33.0,VRLA12v_LeadAcid
14198,10.63.71.66,BZD._26hor_TrueL76Bair_NMD40_ULN,21,2025-12-06T19:00:02,2025-12-06T19:03:46,Scheduled test,Low capacity,Test normal,45.3,-53.2,3.3,32.0,VRLA12v_LeadAcid
14199,10.63.71.66,BZD._26hor_TrueL76Bair_NMD40_ULN,22,2025-12-03T19:00:03,2025-12-03T19:04:59,Scheduled test,Low capacity,Test normal,45.6,-52.8,4.3,31.0,VRLA12v_LeadAcid
14200,10.63.71.66,BZD._26hor_TrueL76Bair_NMD40_ULN,23,2025-11-30T19:00:02,2025-11-30T19:05:38,Scheduled test,Low capacity,Test normal,45.2,-52.8,4.9,31.0,VRLA12v_LeadAcid
