id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
669622,10.63.47.82,UMG.Tsogttsetsii_NasaHothon,46,2026-03-31T19:00:01,2026-03-31T21:40:45,Scheduled test,Low capacity,Test normal,48.2,-108.9,291.6,33.0,ESMU_Lithium
602612,10.63.47.82,UMG.Tsogttsetsii_NasaHothon,45,2026-03-28T19:00:01,2026-03-28T21:33:55,Scheduled test,Low capacity,Test normal,48.1,-113.9,291.9,34.0,ESMU_Lithium
537119,10.63.47.82,UMG.Tsogttsetsii_NasaHothon,44,2026-03-25T19:00:00,2026-03-25T21:44:28,Scheduled test,Low capacity,Test normal,48.1,-106.6,291.9,33.0,ESMU_Lithium
473344,10.63.47.82,UMG.Tsogttsetsii_NasaHothon,43,2026-03-22T19:00:01,2026-03-22T21:34:45,Scheduled test,Low capacity,Test normal,48.0,-113.2,291.8,31.0,ESMU_Lithium
391026,10.63.47.82,UMG.Tsogttsetsii_NasaHothon,42,2026-03-19T19:00:01,2026-03-19T21:43:10,Scheduled test,Low capacity,Test normal,48.1,-107.4,291.9,30.0,ESMU_Lithium
330448,10.63.47.82,UMG.Tsogttsetsii_NasaHothon,41,2026-03-16T19:00:00,2026-03-16T21:41:52,Scheduled test,Low capacity,Test normal,48.0,-108.5,292.6,30.0,ESMU_Lithium
271173,10.63.47.82,UMG.Tsogttsetsii_NasaHothon,40,2026-03-13T19:00:01,2026-03-13T21:37:31,Scheduled test,Low capacity,Test normal,48.0,-111.2,291.6,31.0,ESMU_Lithium
213193,10.63.47.82,UMG.Tsogttsetsii_NasaHothon,39,2026-03-10T19:00:00,2026-03-10T21:46:59,Scheduled test,Low capacity,Test normal,48.0,-104.9,291.7,29.0,ESMU_Lithium
156580,10.63.47.82,UMG.Tsogttsetsii_NasaHothon,38,2026-03-07T19:00:01,2026-03-07T21:40:01,Scheduled test,Low capacity,Test normal,48.0,-109.6,292.2,28.0,ESMU_Lithium
101311,10.63.47.82,UMG.Tsogttsetsii_NasaHothon,37,2026-03-04T19:00:01,2026-03-04T21:45:04,Scheduled test,Low capacity,Test normal,47.9,-106.4,292.6,28.0,ESMU_Lithium
10870,10.63.47.82,UMG.Tsogttsetsii_NasaHothon,1,2026-03-01T19:00:00,2026-03-01T21:48:13,Scheduled test,Low capacity,Test normal,48.0,-104.0,291.4,28.0,ESMU_Lithium
10871,10.63.47.82,UMG.Tsogttsetsii_NasaHothon,2,2026-02-26T19:00:00,2026-02-26T21:56:41,Scheduled test,Low capacity,Test normal,48.1,-99.2,292.1,28.0,ESMU_Lithium
10872,10.63.47.82,UMG.Tsogttsetsii_NasaHothon,3,2026-02-23T19:00:00,2026-02-23T21:47:54,Scheduled test,Low capacity,Test normal,48.0,-104.4,291.9,29.0,ESMU_Lithium
10873,10.63.47.82,UMG.Tsogttsetsii_NasaHothon,4,2026-02-20T19:00:01,2026-02-20T21:59:21,Scheduled test,Low capacity,Test normal,48.1,-97.7,291.7,29.0,ESMU_Lithium
