id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
663253,10.63.15.50,CHD._19hor_Tahiltiin4_47_MP22_ULN,46,2026-03-31T19:00:02,2026-03-31T19:43:36,Scheduled test,Low capacity,Test normal,48.2,-24.8,18.0,22.0,VRLA12v_LeadAcid
596377,10.63.15.50,CHD._19hor_Tahiltiin4_47_MP22_ULN,45,2026-03-28T19:00:03,2026-03-28T19:45:59,Scheduled test,Low capacity,Test normal,48.0,-25.8,19.7,20.0,VRLA12v_LeadAcid
531021,10.63.15.50,CHD._19hor_Tahiltiin4_47_MP22_ULN,44,2026-03-25T19:00:03,2026-03-25T19:58:00,Scheduled test,Low capacity,Test normal,49.0,-24.7,23.9,22.0,VRLA12v_LeadAcid
467481,10.63.15.50,CHD._19hor_Tahiltiin4_47_MP22_ULN,43,2026-03-22T19:00:03,2026-03-22T19:33:48,Scheduled test,Low capacity,Test normal,47.6,-29.6,16.6,22.0,VRLA12v_LeadAcid
385291,10.63.15.50,CHD._19hor_Tahiltiin4_47_MP22_ULN,42,2026-03-19T19:00:02,2026-03-19T20:05:58,Scheduled test,Low capacity,Test normal,47.8,-27.5,30.3,20.0,VRLA12v_LeadAcid
304956,10.63.15.50,CHD._19hor_Tahiltiin4_47_MP22_ULN,41,2026-03-15T19:00:03,2026-03-15T19:28:04,Scheduled test,Low capacity,Test normal,47.8,-29.1,13.6,18.0,VRLA12v_LeadAcid
246231,10.63.15.50,CHD._19hor_Tahiltiin4_47_MP22_ULN,40,2026-03-12T19:00:02,2026-03-12T19:29:27,Scheduled test,Low capacity,Test normal,47.8,-28.9,14.2,17.0,VRLA12v_LeadAcid
188818,10.63.15.50,CHD._19hor_Tahiltiin4_47_MP22_ULN,39,2026-03-09T19:00:02,2026-03-09T19:32:04,Scheduled test,Low capacity,Test normal,48.7,-27.2,14.5,19.0,VRLA12v_LeadAcid
132805,10.63.15.50,CHD._19hor_Tahiltiin4_47_MP22_ULN,38,2026-03-06T19:00:02,2026-03-06T19:30:25,Scheduled test,Low capacity,Test normal,48.1,-28.8,14.6,14.0,VRLA12v_LeadAcid
5841,10.63.15.50,CHD._19hor_Tahiltiin4_47_MP22_ULN,37,2026-03-03T19:00:03,2026-03-03T19:33:33,Scheduled test,Low capacity,Test normal,47.9,-27.9,15.6,8.0,VRLA12v_LeadAcid
5805,10.63.15.50,CHD._19hor_Tahiltiin4_47_MP22_ULN,1,2026-02-28T19:00:03,2026-02-28T19:34:57,Scheduled test,Low capacity,Test normal,47.8,-26.0,15.1,11.0,VRLA12v_LeadAcid
5806,10.63.15.50,CHD._19hor_Tahiltiin4_47_MP22_ULN,2,2026-02-25T19:00:02,2026-02-25T19:33:40,Scheduled test,Low capacity,Test normal,47.4,-28.0,15.7,8.0,VRLA12v_LeadAcid
5807,10.63.15.50,CHD._19hor_Tahiltiin4_47_MP22_ULN,3,2026-02-22T19:00:02,2026-02-22T19:32:00,Scheduled test,Low capacity,Test normal,47.4,-29.5,15.7,9.0,VRLA12v_LeadAcid
5808,10.63.15.50,CHD._19hor_Tahiltiin4_47_MP22_ULN,4,2026-02-19T19:00:03,2026-02-19T19:33:59,Scheduled test,Low capacity,Test normal,48.1,-27.5,15.5,17.0,VRLA12v_LeadAcid
