id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
688490,10.63.34.83,BUL.Bulgan_TEDS_TPD,42,2026-04-01T19:00:02,2026-04-01T19:59:17,Scheduled test,Low voltage,Battery alm,44.8,-54.3,53.5,11.0,VRLA12v_LeadAcid
621088,10.63.34.83,BUL.Bulgan_TEDS_TPD,41,2026-03-29T19:00:03,2026-03-29T19:59:22,Scheduled test,Low voltage,Battery alm,44.8,-55.3,54.5,10.0,VRLA12v_LeadAcid
555168,10.63.34.83,BUL.Bulgan_TEDS_TPD,40,2026-03-26T19:00:03,2026-03-26T20:00:50,Scheduled test,Low voltage,Battery alm,44.8,-55.6,56.2,10.0,VRLA12v_LeadAcid
490813,10.63.34.83,BUL.Bulgan_TEDS_TPD,39,2026-03-23T19:00:02,2026-03-23T20:02:05,Scheduled test,Low voltage,Battery alm,44.7,-57.2,58.9,11.0,VRLA12v_LeadAcid
428511,10.63.34.83,BUL.Bulgan_TEDS_TPD,38,2026-03-20T19:00:03,2026-03-20T20:00:17,Scheduled test,Low voltage,Battery alm,44.9,-55.5,55.6,7.0,VRLA12v_LeadAcid
229184,10.63.34.83,BUL.Bulgan_TEDS_TPD,37,2026-03-11T19:00:03,2026-03-11T19:56:45,Scheduled test,Low voltage,Battery alm,45.0,-59.9,56.5,6.0,VRLA12v_LeadAcid
7913,10.63.34.83,BUL.Bulgan_TEDS_TPD,1,2025-11-06T19:00:02,2025-11-06T19:58:31,Scheduled test,Low voltage,Battery alm,45.9,-54.4,52.9,6.0,VRLA12v_LeadAcid
7914,10.63.34.83,BUL.Bulgan_TEDS_TPD,2,2025-11-03T19:00:02,2025-11-03T20:06:41,Scheduled test,Low voltage,Battery alm,45.8,-53.0,58.7,9.0,VRLA12v_LeadAcid
7915,10.63.34.83,BUL.Bulgan_TEDS_TPD,3,2025-10-31T19:00:04,2025-10-31T20:06:45,Scheduled test,Low voltage,Battery alm,45.9,-54.2,60.1,10.0,VRLA12v_LeadAcid
7916,10.63.34.83,BUL.Bulgan_TEDS_TPD,4,2025-10-29T05:19:30,2025-10-29T05:24:33,Short test,Exceeded time limit,Test normal,50.2,-22.7,1.9,6.0,VRLA12v_LeadAcid
7917,10.63.34.83,BUL.Bulgan_TEDS_TPD,5,2025-10-28T19:00:03,2025-10-28T20:01:39,Scheduled test,Low voltage,Battery alm,45.9,-55.2,56.5,6.0,VRLA12v_LeadAcid
7918,10.63.34.83,BUL.Bulgan_TEDS_TPD,6,2025-10-10T19:00:03,2025-10-10T20:10:07,Scheduled test,Low voltage,Battery alm,45.7,-53.6,62.4,10.0,VRLA12v_LeadAcid
7919,10.63.34.83,BUL.Bulgan_TEDS_TPD,7,2025-10-07T19:00:03,2025-10-07T20:10:59,Scheduled test,Low voltage,Battery alm,45.9,-54.7,64.5,8.0,VRLA12v_LeadAcid
7920,10.63.34.83,BUL.Bulgan_TEDS_TPD,8,2025-10-04T19:00:02,2025-10-04T20:09:03,Scheduled test,Low voltage,Battery alm,45.9,-55.3,63.5,14.0,VRLA12v_LeadAcid
7921,10.63.34.83,BUL.Bulgan_TEDS_TPD,9,2025-10-01T19:00:03,2025-10-01T20:14:02,Scheduled test,Low voltage,Battery alm,45.8,-56.0,68.9,23.0,VRLA12v_LeadAcid
7922,10.63.34.83,BUL.Bulgan_TEDS_TPD,10,2025-09-29T03:03:33,2025-09-29T03:08:36,Short test,Exceeded time limit,Test normal,50.6,-21.8,1.8,24.0,VRLA12v_LeadAcid
7923,10.63.34.83,BUL.Bulgan_TEDS_TPD,11,2025-09-28T19:00:01,2025-09-28T19:44:29,Scheduled test,Low voltage,Battery alm,45.8,-54.6,40.3,26.0,VRLA12v_LeadAcid
7924,10.63.34.83,BUL.Bulgan_TEDS_TPD,12,2025-09-25T19:00:00,2025-09-25T20:06:57,Scheduled test,Low voltage,Battery alm,46.0,-56.6,63.0,25.0,VRLA12v_LeadAcid
7925,10.63.34.83,BUL.Bulgan_TEDS_TPD,13,2025-09-22T19:00:02,2025-09-22T20:19:55,Scheduled test,Low voltage,Battery alm,46.0,-56.7,75.2,18.0,VRLA12v_LeadAcid
7926,10.63.34.83,BUL.Bulgan_TEDS_TPD,14,2025-09-19T19:00:03,2025-09-19T20:24:08,Scheduled test,Low voltage,Battery alm,45.8,-54.8,76.6,22.0,VRLA12v_LeadAcid
7927,10.63.34.83,BUL.Bulgan_TEDS_TPD,15,2025-09-16T19:00:02,2025-09-16T20:19:33,Scheduled test,Low voltage,Battery alm,45.9,-54.9,72.5,18.0,VRLA12v_LeadAcid
7928,10.63.34.83,BUL.Bulgan_TEDS_TPD,16,2025-09-13T19:00:02,2025-09-13T20:23:22,Scheduled test,Low voltage,Battery alm,45.9,-55.8,77.2,18.0,VRLA12v_LeadAcid
