id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
655812,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,45,2026-03-30T19:00:01,2026-03-30T20:12:29,Scheduled test,Low voltage,Battery alm,45.6,-78.6,94.8,20.0,VRLA12v_LeadAcid
589123,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,44,2026-03-27T19:00:02,2026-03-27T20:14:40,Scheduled test,Low voltage,Battery alm,45.8,-77.7,96.6,20.0,VRLA12v_LeadAcid
523922,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,43,2026-03-24T19:00:03,2026-03-24T20:12:57,Scheduled test,Low voltage,Battery alm,46.0,-78.9,95.7,20.0,VRLA12v_LeadAcid
460654,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,42,2026-03-21T19:00:03,2026-03-21T20:19:58,Scheduled test,Low voltage,Battery alm,45.7,-75.0,99.9,19.0,VRLA12v_LeadAcid
378616,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,41,2026-03-18T19:00:03,2026-03-18T20:10:24,Scheduled test,Low voltage,Battery alm,45.8,-78.1,91.5,13.0,VRLA12v_LeadAcid
318306,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,40,2026-03-15T19:00:02,2026-03-15T20:12:01,Scheduled test,Low voltage,Battery alm,46.0,-80.4,96.3,15.0,VRLA12v_LeadAcid
259300,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,39,2026-03-12T19:00:02,2026-03-12T20:16:56,Scheduled test,Low voltage,Battery alm,45.7,-77.8,99.7,16.0,VRLA12v_LeadAcid
201588,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,38,2026-03-09T19:00:03,2026-03-09T20:12:48,Scheduled test,Low voltage,Battery alm,45.8,-79.9,96.9,14.0,VRLA12v_LeadAcid
108472,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,37,2026-03-04T19:00:02,2026-03-04T20:10:37,Scheduled test,Low voltage,Battery alm,45.8,-78.7,92.5,9.0,VRLA12v_LeadAcid
17993,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,1,2026-03-01T19:00:02,2026-03-01T20:14:53,Scheduled test,Low voltage,Battery alm,45.9,-75.8,94.5,11.0,VRLA12v_LeadAcid
17994,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,2,2026-02-26T19:00:02,2026-02-26T20:15:46,Scheduled test,Low voltage,Battery alm,45.5,-76.1,96.0,9.0,VRLA12v_LeadAcid
17995,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,3,2026-02-23T19:00:03,2026-02-23T20:12:44,Scheduled test,Low voltage,Battery alm,45.6,-76.0,91.9,7.0,VRLA12v_LeadAcid
17996,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,4,2026-02-20T19:00:02,2026-02-20T20:23:00,Scheduled test,Low voltage,Battery alm,45.7,-74.1,102.4,16.0,VRLA12v_LeadAcid
17997,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,5,2026-02-17T19:00:02,2026-02-17T20:21:50,Scheduled test,Low voltage,Battery alm,45.6,-73.2,99.7,13.0,VRLA12v_LeadAcid
17998,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,6,2026-02-14T19:00:02,2026-02-14T20:16:09,Scheduled test,Low voltage,Battery alm,46.0,-74.5,94.5,7.0,VRLA12v_LeadAcid
17999,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,7,2026-02-11T19:00:02,2026-02-11T20:13:45,Scheduled test,Low voltage,Battery alm,45.9,-79.2,97.3,13.0,VRLA12v_LeadAcid
18000,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,8,2026-02-07T19:00:02,2026-02-07T20:11:39,Scheduled test,Low voltage,Battery alm,45.6,-77.8,92.8,8.0,VRLA12v_LeadAcid
18001,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,9,2026-02-04T19:00:03,2026-02-04T20:16:26,Scheduled test,Low voltage,Battery alm,45.8,-75.2,95.7,8.0,VRLA12v_LeadAcid
18002,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,10,2026-02-01T19:00:01,2026-02-01T20:14:56,Scheduled test,Low voltage,Battery alm,46.2,-76.8,95.8,11.0,VRLA12v_LeadAcid
18003,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,11,2026-01-29T19:00:02,2026-01-29T20:14:37,Scheduled test,Low voltage,Battery alm,45.9,-75.7,94.0,8.0,VRLA12v_LeadAcid
18004,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,12,2026-01-26T19:00:03,2026-01-26T19:42:54,Scheduled test,Fault alarm,Abnormal end,48.6,-76.5,54.6,6.0,VRLA12v_LeadAcid
18005,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,13,2026-01-23T19:00:01,2026-01-23T19:06:44,Scheduled test,Low temperature,Abnormal end,49.1,-90.0,10.1,5.0,VRLA12v_LeadAcid
18006,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,14,2026-01-12T19:00:02,2026-01-12T20:14:33,Scheduled test,Low voltage,Battery alm,46.1,-77.3,95.9,7.0,VRLA12v_LeadAcid
18007,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,15,2026-01-09T19:00:03,2026-01-09T20:18:01,Scheduled test,Low voltage,Battery alm,45.7,-75.6,98.1,7.0,VRLA12v_LeadAcid
18008,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,16,2026-01-06T19:00:03,2026-01-06T20:20:51,Scheduled test,Low voltage,Battery alm,45.9,-74.0,99.6,9.0,VRLA12v_LeadAcid
18009,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,17,2026-01-03T19:00:03,2026-01-03T20:18:04,Scheduled test,Low voltage,Battery alm,45.8,-76.7,99.7,11.0,VRLA12v_LeadAcid
18010,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,18,2025-12-31T19:00:03,2025-12-31T20:23:20,Scheduled test,Low voltage,Battery alm,45.9,-72.2,100.2,9.0,VRLA12v_LeadAcid
18011,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,19,2025-12-28T19:00:03,2025-12-28T20:23:38,Scheduled test,Low voltage,Battery alm,45.9,-73.8,102.7,9.0,VRLA12v_LeadAcid
18012,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,20,2025-12-25T19:00:02,2025-12-25T20:18:14,Scheduled test,Low voltage,Battery alm,45.8,-78.0,101.6,8.0,VRLA12v_LeadAcid
18013,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,21,2025-12-22T19:00:02,2025-12-22T20:20:52,Scheduled test,Low voltage,Battery alm,45.9,-76.5,103.0,8.0,VRLA12v_LeadAcid
18014,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,22,2025-12-19T19:00:02,2025-12-19T19:14:59,Scheduled test,Low temperature,Abnormal end,49.4,-74.9,18.6,5.0,VRLA12v_LeadAcid
18015,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,23,2025-12-16T19:00:03,2025-12-16T20:25:49,Scheduled test,Low voltage,Battery alm,45.9,-75.2,107.4,12.0,VRLA12v_LeadAcid
18016,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,24,2025-12-13T19:00:03,2025-12-13T20:23:06,Scheduled test,Low voltage,Battery alm,46.0,-74.9,103.7,9.0,VRLA12v_LeadAcid
18017,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,25,2025-12-10T19:00:03,2025-12-10T20:21:03,Scheduled test,Low voltage,Battery alm,45.7,-78.3,105.6,8.0,VRLA12v_LeadAcid
18018,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,26,2025-12-07T19:00:02,2025-12-07T20:27:29,Scheduled test,Low voltage,Battery alm,45.7,-73.5,107.1,8.0,VRLA12v_LeadAcid
18019,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,27,2025-12-04T19:00:03,2025-12-04T20:26:22,Scheduled test,Low voltage,Battery alm,45.7,-74.7,107.5,8.0,VRLA12v_LeadAcid
18020,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,28,2025-11-29T19:00:03,2025-11-29T20:33:27,Scheduled test,Low voltage,Battery alm,45.6,-71.0,110.4,10.0,VRLA12v_LeadAcid
18021,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,29,2025-11-26T19:00:02,2025-11-26T20:30:35,Scheduled test,Low voltage,Battery alm,45.7,-72.8,109.8,8.0,VRLA12v_LeadAcid
18022,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,30,2025-11-23T19:00:02,2025-11-23T20:28:23,Scheduled test,Low voltage,Battery alm,45.9,-76.9,113.2,13.0,VRLA12v_LeadAcid
18023,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,31,2025-11-20T19:00:02,2025-11-20T20:30:50,Scheduled test,Low voltage,Battery alm,45.9,-76.1,115.1,13.0,VRLA12v_LeadAcid
18024,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,32,2025-11-17T19:00:03,2025-11-17T20:27:29,Scheduled test,Low voltage,Battery alm,45.7,-76.5,111.4,10.0,VRLA12v_LeadAcid
18025,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,33,2025-11-14T19:00:02,2025-11-14T20:29:35,Scheduled test,Low voltage,Battery alm,45.9,-78.4,116.9,14.0,VRLA12v_LeadAcid
18026,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,34,2025-11-11T19:00:02,2025-11-11T20:31:03,Scheduled test,Low voltage,Battery alm,45.9,-77.5,117.6,14.0,VRLA12v_LeadAcid
18027,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,35,2025-11-08T19:00:03,2025-11-08T20:25:53,Scheduled test,Low voltage,Battery alm,46.0,-81.4,116.3,12.0,VRLA12v_LeadAcid
18028,10.64.54.25,HEN.BorUndur_2bag_45bair_ISS100,36,2025-11-05T19:00:02,2025-11-05T20:30:07,Scheduled test,Low voltage,Battery alm,45.8,-80.0,120.0,16.0,VRLA12v_LeadAcid
