id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
589953,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,45,2026-03-28T19:00:03,2026-03-28T19:22:02,Scheduled test,Low voltage,Battery alm,44.3,-49.4,18.1,11.0,VRLA12v_LeadAcid
524737,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,44,2026-03-25T19:00:02,2026-03-25T19:22:15,Scheduled test,Low voltage,Battery alm,44.4,-49.1,18.2,12.0,VRLA12v_LeadAcid
461450,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,43,2026-03-22T19:00:02,2026-03-22T19:21:59,Scheduled test,Low voltage,Battery alm,44.7,-49.2,18.0,11.0,VRLA12v_LeadAcid
379396,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,42,2026-03-19T19:00:03,2026-03-19T19:22:32,Scheduled test,Low voltage,Battery alm,44.6,-48.0,18.0,10.0,VRLA12v_LeadAcid
319069,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,41,2026-03-16T19:00:02,2026-03-16T19:22:49,Scheduled test,Low voltage,Battery alm,44.6,-47.0,17.8,9.0,VRLA12v_LeadAcid
260045,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,40,2026-03-13T19:00:02,2026-03-13T19:22:15,Scheduled test,Low voltage,Battery alm,44.7,-48.1,17.8,9.0,VRLA12v_LeadAcid
202314,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,39,2026-03-10T19:00:02,2026-03-10T19:22:51,Scheduled test,Low voltage,Battery alm,44.6,-46.8,17.8,10.0,VRLA12v_LeadAcid
145959,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,38,2026-03-07T19:00:03,2026-03-07T19:21:33,Scheduled test,Low voltage,Battery alm,44.5,-49.5,17.8,9.0,VRLA12v_LeadAcid
90981,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,37,2026-03-04T19:00:03,2026-03-04T19:22:01,Scheduled test,Low voltage,Battery alm,44.4,-48.2,17.6,6.0,VRLA12v_LeadAcid
613,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,1,2026-03-01T19:00:03,2026-03-01T19:21:58,Scheduled test,Low voltage,Battery alm,44.3,-48.6,17.7,7.0,VRLA12v_LeadAcid
614,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,2,2026-02-26T19:00:03,2026-02-26T19:22:16,Scheduled test,Low voltage,Battery alm,44.4,-47.7,17.7,6.0,VRLA12v_LeadAcid
615,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,3,2026-02-22T19:00:02,2026-02-22T19:20:39,Scheduled test,Low voltage,Battery alm,44.2,-50.7,17.4,5.0,VRLA12v_LeadAcid
616,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,4,2026-02-19T19:00:03,2026-02-19T19:21:44,Scheduled test,Low voltage,Battery alm,44.5,-48.9,17.7,10.0,VRLA12v_LeadAcid
617,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,5,2026-02-16T19:00:03,2026-02-16T19:21:46,Scheduled test,Low voltage,Battery alm,44.3,-49.0,17.7,7.0,VRLA12v_LeadAcid
618,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,6,2026-02-13T19:00:23,2026-02-13T19:00:25,Scheduled test,Low temperature,Abnormal end,54.8,0.0,0.0,5.0,VRLA12v_LeadAcid
619,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,7,2026-02-10T19:00:02,2026-02-10T19:27:13,Scheduled test,Low voltage,Battery alm,44.5,-39.7,18.0,7.0,VRLA12v_LeadAcid
620,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,8,2026-02-02T19:00:03,2026-02-02T19:27:32,Scheduled test,Low voltage,Battery alm,44.6,-39.6,18.1,7.0,VRLA12v_LeadAcid
621,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,9,2026-01-30T19:00:03,2026-01-30T19:00:21,Scheduled test,Low temperature,Abnormal end,52.7,-33.0,0.2,5.0,VRLA12v_LeadAcid
622,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,10,2026-01-27T19:00:17,2026-01-27T19:00:47,Scheduled test,Low temperature,Abnormal end,52.0,-34.3,0.3,5.0,VRLA12v_LeadAcid
623,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,11,2026-01-11T19:00:02,2026-01-11T19:26:27,Scheduled test,Low voltage,Battery alm,44.5,-40.9,18.0,5.0,VRLA12v_LeadAcid
624,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,12,2026-01-08T19:00:02,2026-01-08T19:27:25,Scheduled test,Low voltage,Battery alm,44.6,-39.5,18.0,7.0,VRLA12v_LeadAcid
625,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,13,2026-01-05T19:00:03,2026-01-05T19:26:08,Scheduled test,Low voltage,Battery alm,44.5,-41.3,17.9,6.0,VRLA12v_LeadAcid
626,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,14,2025-12-29T19:00:02,2025-12-29T19:25:58,Scheduled test,Low voltage,Battery alm,44.6,-41.6,18.0,7.0,VRLA12v_LeadAcid
627,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,15,2025-12-26T19:00:03,2025-12-26T19:26:16,Scheduled test,Low voltage,Battery alm,44.5,-40.7,17.8,6.0,VRLA12v_LeadAcid
628,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,16,2025-12-23T19:00:02,2025-12-23T19:26:31,Scheduled test,Low voltage,Battery alm,44.5,-40.3,17.8,6.0,VRLA12v_LeadAcid
629,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,17,2025-12-19T19:00:03,2025-12-19T19:25:56,Scheduled test,Low voltage,Battery alm,44.5,-41.1,17.7,7.0,VRLA12v_LeadAcid
630,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,18,2025-12-16T19:00:03,2025-12-16T19:26:45,Scheduled test,Low voltage,Battery alm,44.6,-39.8,17.7,8.0,VRLA12v_LeadAcid
631,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,19,2025-12-13T19:00:03,2025-12-13T19:25:30,Scheduled test,Low capacity,Test normal,44.5,-41.2,17.5,6.0,VRLA12v_LeadAcid
632,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,20,2025-12-10T19:00:03,2025-12-10T19:26:38,Scheduled test,Low capacity,Test normal,44.6,-39.9,17.7,8.0,VRLA12v_LeadAcid
633,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,21,2025-12-07T19:00:03,2025-12-07T19:25:43,Scheduled test,Low voltage,Battery alm,44.5,-41.4,17.7,8.0,VRLA12v_LeadAcid
634,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,22,2025-12-04T19:00:02,2025-12-04T19:26:05,Scheduled test,Low capacity,Test normal,44.4,-40.5,17.6,7.0,VRLA12v_LeadAcid
635,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,23,2025-11-30T19:00:03,2025-11-30T19:26:18,Scheduled test,Low voltage,Battery alm,44.4,-40.7,17.8,8.0,VRLA12v_LeadAcid
636,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,24,2025-11-27T19:00:02,2025-11-27T19:27:41,Scheduled test,Low voltage,Battery alm,44.6,-39.4,18.1,9.0,VRLA12v_LeadAcid
637,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,25,2025-11-24T19:00:03,2025-11-24T19:25:50,Scheduled test,Low voltage,Battery alm,45.4,-40.0,17.2,7.0,VRLA12v_LeadAcid
638,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,26,2025-11-21T19:00:02,2025-11-21T19:26:11,Scheduled test,Low voltage,Battery alm,45.5,-39.7,17.3,10.0,VRLA12v_LeadAcid
639,10.60.28.29,TUV.Bornuur_Uguumur1BagMobi,27,2025-11-18T19:00:02,2025-11-18T19:26:25,Scheduled test,Low voltage,Battery alm,45.4,-38.9,17.1,9.0,VRLA12v_LeadAcid
