id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
645444,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,45,2026-03-30T19:00:03,2026-03-30T20:41:01,Scheduled test,Low voltage,Battery alm,46.9,-75.0,126.2,16.0,VRLA12v_LeadAcid
578973,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,44,2026-03-27T19:00:03,2026-03-27T20:29:25,Scheduled test,Low voltage,Battery alm,46.8,-79.4,118.1,15.0,VRLA12v_LeadAcid
471799,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,43,2026-03-22T19:00:02,2026-03-22T19:22:42,Scheduled test,Fault alarm,Abnormal end,48.8,-77.3,29.2,15.0,VRLA12v_LeadAcid
389514,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,42,2026-03-19T19:00:03,2026-03-19T20:43:18,Scheduled test,Low voltage,Battery alm,47.0,-73.3,126.1,15.0,VRLA12v_LeadAcid
328966,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,41,2026-03-16T19:00:03,2026-03-16T20:40:27,Scheduled test,Low voltage,Battery alm,46.9,-75.9,126.8,16.0,VRLA12v_LeadAcid
269723,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,40,2026-03-13T19:00:02,2026-03-13T20:37:54,Scheduled test,Low voltage,Battery alm,47.0,-74.2,121.0,15.0,VRLA12v_LeadAcid
211774,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,39,2026-03-10T19:00:03,2026-03-10T20:30:19,Scheduled test,Low voltage,Battery alm,46.8,-78.4,117.9,15.0,VRLA12v_LeadAcid
155196,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,38,2026-03-07T19:00:01,2026-03-07T20:32:10,Scheduled test,Low voltage,Battery alm,46.9,-76.9,118.0,16.0,VRLA12v_LeadAcid
100003,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,37,2026-03-04T19:00:02,2026-03-04T20:29:14,Scheduled test,Low voltage,Battery alm,47.0,-76.7,113.9,15.0,VRLA12v_LeadAcid
9567,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,1,2026-03-01T19:00:03,2026-03-01T20:42:32,Scheduled test,Low voltage,Battery alm,46.9,-70.5,120.4,13.0,VRLA12v_LeadAcid
9568,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,2,2026-02-25T19:00:03,2026-02-25T20:54:22,Scheduled test,Low voltage,Battery alm,46.9,-66.2,126.1,14.0,VRLA12v_LeadAcid
9569,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,3,2026-02-22T19:00:03,2026-02-22T20:44:50,Scheduled test,Low voltage,Battery alm,46.9,-68.5,119.5,16.0,VRLA12v_LeadAcid
9570,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,4,2026-02-19T19:00:02,2026-02-19T20:30:58,Scheduled test,Low voltage,Battery alm,46.8,-74.9,113.5,16.0,VRLA12v_LeadAcid
9571,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,5,2026-02-16T19:00:03,2026-02-16T20:22:24,Scheduled test,Low voltage,Battery alm,47.1,-78.1,107.2,11.0,VRLA12v_LeadAcid
9572,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,6,2026-02-13T19:00:03,2026-02-13T20:32:27,Scheduled test,Low voltage,Battery alm,46.9,-74.9,115.3,13.0,VRLA12v_LeadAcid
9573,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,7,2026-02-10T19:00:03,2026-02-10T20:26:01,Scheduled test,Low voltage,Battery alm,46.9,-73.8,105.6,10.0,VRLA12v_LeadAcid
9574,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,8,2026-02-06T19:00:03,2026-02-06T19:05:27,Scheduled test,Fault alarm,Abnormal end,49.1,-69.2,6.2,12.0,VRLA12v_LeadAcid
9575,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,9,2026-02-03T19:00:01,2026-02-03T20:27:50,Scheduled test,Low voltage,Battery alm,47.0,-76.3,111.6,13.0,VRLA12v_LeadAcid
9576,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,10,2026-01-31T19:00:02,2026-01-31T20:43:04,Scheduled test,Low voltage,Battery alm,47.0,-70.0,120.2,14.0,VRLA12v_LeadAcid
9577,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,11,2026-01-28T19:00:02,2026-01-28T20:28:13,Scheduled test,Low voltage,Battery alm,47.0,-74.7,109.8,13.0,VRLA12v_LeadAcid
9578,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,12,2026-01-25T19:00:02,2026-01-25T20:14:07,Scheduled test,Fault alarm,Abnormal end,48.1,-72.9,89.9,13.0,VRLA12v_LeadAcid
9579,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,13,2026-01-22T19:00:03,2026-01-22T20:24:12,Scheduled test,Low voltage,Battery alm,46.9,-77.8,109.0,11.0,VRLA12v_LeadAcid
9580,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,14,2026-01-19T19:00:02,2026-01-19T20:31:27,Scheduled test,Low voltage,Battery alm,46.8,-72.0,109.6,7.0,VRLA12v_LeadAcid
9581,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,15,2026-01-16T19:00:02,2026-01-16T20:40:08,Scheduled test,Low voltage,Battery alm,46.9,-68.3,113.9,10.0,VRLA12v_LeadAcid
9582,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,16,2026-01-13T19:00:02,2026-01-13T20:47:20,Scheduled test,Low voltage,Battery alm,46.9,-71.5,127.8,16.0,VRLA12v_LeadAcid
9583,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,17,2026-01-10T19:00:03,2026-01-10T20:24:54,Scheduled test,Low voltage,Battery alm,46.9,-77.3,109.2,13.0,VRLA12v_LeadAcid
9584,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,18,2026-01-07T19:00:03,2026-01-07T19:18:42,Scheduled test,Fault alarm,Abnormal end,49.2,-58.9,18.3,13.0,VRLA12v_LeadAcid
9585,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,19,2026-01-04T19:00:03,2026-01-04T20:25:40,Scheduled test,Low voltage,Battery alm,46.8,-75.7,107.9,12.0,VRLA12v_LeadAcid
9586,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,20,2026-01-01T19:00:02,2026-01-01T20:21:03,Scheduled test,Low voltage,Battery alm,46.9,-82.5,111.3,12.0,VRLA12v_LeadAcid
9587,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,21,2025-12-29T19:00:03,2025-12-29T20:47:37,Scheduled test,Low voltage,Battery alm,46.9,-70.2,125.8,12.0,VRLA12v_LeadAcid
9588,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,22,2025-12-26T19:00:02,2025-12-26T20:46:40,Scheduled test,Low voltage,Battery alm,46.8,-70.8,125.8,13.0,VRLA12v_LeadAcid
9589,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,23,2025-12-23T19:00:02,2025-12-23T20:52:55,Scheduled test,Low voltage,Battery alm,46.9,-67.8,127.5,15.0,VRLA12v_LeadAcid
9590,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,24,2025-12-20T19:00:02,2025-12-20T20:53:13,Scheduled test,Low voltage,Battery alm,47.0,-69.2,130.4,15.0,VRLA12v_LeadAcid
9591,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,25,2025-12-17T19:00:02,2025-12-17T21:35:55,Scheduled test,Low voltage,Battery alm,46.8,-57.3,148.6,17.0,VRLA12v_LeadAcid
9592,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,26,2025-12-14T19:00:03,2025-12-14T21:33:27,Scheduled test,Low voltage,Battery alm,46.7,-56.5,144.5,14.0,VRLA12v_LeadAcid
9593,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,27,2025-12-11T19:00:03,2025-12-11T21:42:14,Scheduled test,Low voltage,Battery alm,47.1,-55.5,149.8,15.0,VRLA12v_LeadAcid
9594,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,28,2025-12-08T19:00:03,2025-12-08T21:53:43,Scheduled test,Low voltage,Battery alm,46.8,-53.8,155.5,16.0,VRLA12v_LeadAcid
9595,10.63.42.227,BAU.Sagsai_5bag_TsetserlegtHureelen_NMD110,29,2025-12-05T19:00:03,2025-12-05T21:45:30,Scheduled test,Low voltage,Battery alm,47.0,-53.8,148.2,16.0,VRLA12v_LeadAcid
