id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
651778,10.63.77.14,BZD._28hor_Hujirbulan_27_1244_ULN,46,2026-03-30T19:00:00,2026-03-30T22:00:24,Scheduled test,Exceeded time limit,Test normal,48.5,-42.0,126.1,29.0,VRLA12v_LeadAcid
585174,10.63.77.14,BZD._28hor_Hujirbulan_27_1244_ULN,45,2026-03-27T19:00:01,2026-03-27T22:00:25,Scheduled test,Exceeded time limit,Test normal,48.7,-39.7,119.1,29.0,VRLA12v_LeadAcid
520061,10.63.77.14,BZD._28hor_Hujirbulan_27_1244_ULN,44,2026-03-24T19:00:01,2026-03-24T22:00:25,Scheduled test,Exceeded time limit,Test normal,48.6,-41.6,124.8,28.0,VRLA12v_LeadAcid
456876,10.63.77.14,BZD._28hor_Hujirbulan_27_1244_ULN,43,2026-03-21T19:00:01,2026-03-21T22:00:24,Scheduled test,Exceeded time limit,Test normal,49.0,-39.7,119.0,28.0,VRLA12v_LeadAcid
374921,10.63.77.14,BZD._28hor_Hujirbulan_27_1244_ULN,42,2026-03-18T19:00:00,2026-03-18T22:00:24,Scheduled test,Exceeded time limit,Test normal,48.6,-42.1,126.4,27.0,VRLA12v_LeadAcid
314688,10.63.77.14,BZD._28hor_Hujirbulan_27_1244_ULN,41,2026-03-15T19:00:01,2026-03-15T22:00:24,Scheduled test,Exceeded time limit,Test normal,48.6,-40.7,122.2,28.0,VRLA12v_LeadAcid
255763,10.63.77.14,BZD._28hor_Hujirbulan_27_1244_ULN,40,2026-03-12T19:00:00,2026-03-12T22:00:20,Scheduled test,Exceeded time limit,Test normal,48.9,-40.1,120.3,25.0,VRLA12v_LeadAcid
198132,10.63.77.14,BZD._28hor_Hujirbulan_27_1244_ULN,39,2026-03-09T19:00:00,2026-03-09T22:00:24,Scheduled test,Exceeded time limit,Test normal,48.8,-40.2,120.6,27.0,VRLA12v_LeadAcid
141875,10.63.77.14,BZD._28hor_Hujirbulan_27_1244_ULN,38,2026-03-06T19:00:01,2026-03-06T22:00:25,Scheduled test,Exceeded time limit,Test normal,49.0,-38.5,115.4,24.0,VRLA12v_LeadAcid
14726,10.63.77.14,BZD._28hor_Hujirbulan_27_1244_ULN,37,2026-03-03T19:00:00,2026-03-03T22:00:23,Scheduled test,Exceeded time limit,Test normal,48.7,-39.3,117.9,14.0,VRLA12v_LeadAcid
14690,10.63.77.14,BZD._28hor_Hujirbulan_27_1244_ULN,1,2026-02-28T19:00:00,2026-02-28T19:23:24,Scheduled test,Fault alarm,Abnormal end,50.7,-35.5,13.8,24.0,VRLA12v_LeadAcid
14691,10.63.77.14,BZD._28hor_Hujirbulan_27_1244_ULN,2,2026-02-25T19:00:01,2026-02-25T22:00:24,Scheduled test,Exceeded time limit,Test normal,49.0,-36.4,109.3,13.0,VRLA12v_LeadAcid
14692,10.63.77.14,BZD._28hor_Hujirbulan_27_1244_ULN,3,2026-02-22T19:00:01,2026-02-22T22:00:26,Scheduled test,Exceeded time limit,Test normal,48.8,-37.3,111.8,11.0,VRLA12v_LeadAcid
14693,10.63.77.14,BZD._28hor_Hujirbulan_27_1244_ULN,4,2026-02-19T19:00:00,2026-02-19T22:00:23,Scheduled test,Exceeded time limit,Test normal,49.2,-35.8,107.4,26.0,VRLA12v_LeadAcid
14694,10.63.77.14,BZD._28hor_Hujirbulan_27_1244_ULN,5,2026-02-16T19:00:01,2026-02-16T22:00:25,Scheduled test,Exceeded time limit,Test normal,48.8,-40.4,121.1,22.0,VRLA12v_LeadAcid
14695,10.63.77.14,BZD._28hor_Hujirbulan_27_1244_ULN,6,2026-02-13T19:00:00,2026-02-13T22:00:24,Scheduled test,Exceeded time limit,Test normal,49.3,-36.6,110.0,21.0,VRLA12v_LeadAcid
