id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
674927,10.63.80.67,CHD._6hor_BayanburdToirog_ULN,46,2026-03-31T19:00:03,2026-03-31T22:00:11,Scheduled test,Exceeded time limit,Test normal,48.6,-93.0,279.0,,VRLA12v_LeadAcid
607804,10.63.80.67,CHD._6hor_BayanburdToirog_ULN,45,2026-03-28T19:00:02,2026-03-28T22:00:11,Scheduled test,Exceeded time limit,Test normal,48.9,-90.4,271.2,,VRLA12v_LeadAcid
542197,10.63.80.67,CHD._6hor_BayanburdToirog_ULN,44,2026-03-25T19:00:03,2026-03-25T22:00:12,Scheduled test,Exceeded time limit,Test normal,48.6,-97.1,291.5,,VRLA12v_LeadAcid
478273,10.63.80.67,CHD._6hor_BayanburdToirog_ULN,43,2026-03-22T19:00:02,2026-03-22T22:00:12,Scheduled test,Exceeded time limit,Test normal,48.5,-89.4,268.2,,VRLA12v_LeadAcid
395846,10.63.80.67,CHD._6hor_BayanburdToirog_ULN,42,2026-03-19T19:00:02,2026-03-19T22:00:11,Scheduled test,Exceeded time limit,Test normal,48.4,-92.2,276.6,,VRLA12v_LeadAcid
335170,10.63.80.67,CHD._6hor_BayanburdToirog_ULN,41,2026-03-16T19:00:02,2026-03-16T22:00:12,Scheduled test,Exceeded time limit,Test normal,48.1,-95.1,285.5,,VRLA12v_LeadAcid
275789,10.63.80.67,CHD._6hor_BayanburdToirog_ULN,40,2026-03-13T19:00:02,2026-03-13T21:46:49,Scheduled test,Low capacity,Test normal,47.9,-101.1,280.8,,VRLA12v_LeadAcid
217703,10.63.80.67,CHD._6hor_BayanburdToirog_ULN,39,2026-03-10T19:00:03,2026-03-10T21:37:13,Scheduled test,Low capacity,Test normal,48.1,-99.8,261.3,,VRLA12v_LeadAcid
160982,10.63.80.67,CHD._6hor_BayanburdToirog_ULN,38,2026-03-07T19:00:02,2026-03-07T21:36:09,Scheduled test,Low capacity,Test normal,47.8,-97.5,253.6,,VRLA12v_LeadAcid
105629,10.63.80.67,CHD._6hor_BayanburdToirog_ULN,37,2026-03-04T19:00:03,2026-03-04T21:37:32,Scheduled test,Low capacity,Test normal,47.8,-95.4,250.3,,VRLA12v_LeadAcid
15163,10.63.80.67,CHD._6hor_BayanburdToirog_ULN,1,2026-03-01T19:00:03,2026-03-01T21:52:24,Scheduled test,Low capacity,Test normal,47.9,-89.8,257.7,,VRLA12v_LeadAcid
15164,10.63.80.67,CHD._6hor_BayanburdToirog_ULN,2,2026-02-26T19:00:03,2026-02-26T21:48:09,Scheduled test,Low capacity,Test normal,48.2,-90.9,254.6,,VRLA12v_LeadAcid
15165,10.63.80.67,CHD._6hor_BayanburdToirog_ULN,3,2026-02-23T19:00:02,2026-02-23T22:00:11,Scheduled test,Exceeded time limit,Test normal,48.6,-85.7,257.3,,VRLA12v_LeadAcid
15166,10.63.80.67,CHD._6hor_BayanburdToirog_ULN,4,2026-02-20T19:00:02,2026-02-20T22:00:11,Scheduled test,Exceeded time limit,Test normal,47.8,-96.1,288.4,,VRLA12v_LeadAcid
15167,10.63.80.67,CHD._6hor_BayanburdToirog_ULN,5,2026-02-17T19:00:03,2026-02-17T22:00:12,Scheduled test,Exceeded time limit,Test normal,48.2,-89.0,267.0,,VRLA12v_LeadAcid
15168,10.63.80.67,CHD._6hor_BayanburdToirog_ULN,6,2026-02-14T19:00:02,2026-02-14T21:45:03,Scheduled test,Low capacity,Test normal,47.7,-98.5,270.8,,VRLA12v_LeadAcid
15169,10.63.80.67,CHD._6hor_BayanburdToirog_ULN,7,2026-02-11T19:00:03,2026-02-11T21:15:10,Scheduled test,Low capacity,Test normal,47.7,-110.0,247.5,,VRLA12v_LeadAcid
15170,10.63.80.67,CHD._6hor_BayanburdToirog_ULN,8,2026-02-08T19:00:03,2026-02-08T21:06:52,Scheduled test,Low capacity,Test normal,48.1,-106.5,224.9,,VRLA12v_LeadAcid
15171,10.63.80.67,CHD._6hor_BayanburdToirog_ULN,9,2026-02-05T19:00:02,2026-02-05T21:11:23,Scheduled test,Low capacity,Test normal,47.9,-114.5,250.5,,VRLA12v_LeadAcid
15172,10.63.80.67,CHD._6hor_BayanburdToirog_ULN,10,2026-02-02T19:00:02,2026-02-02T21:14:41,Scheduled test,Low capacity,Test normal,47.7,-116.0,260.1,,VRLA12v_LeadAcid
15173,10.63.80.67,CHD._6hor_BayanburdToirog_ULN,11,2026-01-30T19:00:03,2026-01-30T21:17:25,Scheduled test,Low capacity,Test normal,47.7,-107.7,246.4,,VRLA12v_LeadAcid
15174,10.63.80.67,CHD._6hor_BayanburdToirog_ULN,12,2026-01-27T19:00:03,2026-01-27T20:19:44,Scheduled test,Fault alarm,Abnormal end,48.8,-121.9,161.8,,VRLA12v_LeadAcid
15175,10.63.80.67,CHD._6hor_BayanburdToirog_ULN,13,2026-01-24T19:00:02,2026-01-24T21:07:02,Scheduled test,Low capacity,Test normal,47.7,-108.8,230.1,,VRLA12v_LeadAcid
