id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
693313,10.63.52.154,DOG.Altanshiree_AltganiiGol_ID150,39,2026-04-01T19:00:01,2026-04-02T00:00:06,Scheduled test,Exceeded time limit,Test normal,49.9,-14.5,72.3,,UNKNOWN
625812,10.63.52.154,DOG.Altanshiree_AltganiiGol_ID150,38,2026-03-29T19:00:00,2026-03-30T00:00:05,Scheduled test,Exceeded time limit,Test normal,49.8,-14.7,73.6,,UNKNOWN
559793,10.63.52.154,DOG.Altanshiree_AltganiiGol_ID150,37,2026-03-26T19:00:00,2026-03-27T00:00:04,Scheduled test,Exceeded time limit,Test normal,49.9,-14.4,72.1,,UNKNOWN
516545,10.63.52.154,DOG.Altanshiree_AltganiiGol_ID150,1,2026-03-23T19:00:00,2026-03-24T00:00:04,Scheduled test,Exceeded time limit,Test normal,50.0,-14.5,72.3,,UNKNOWN
516546,10.63.52.154,DOG.Altanshiree_AltganiiGol_ID150,2,2026-03-21T06:52:04,2026-03-21T06:57:06,Short test,Exceeded time limit,No result,52.0,-13.2,1.1,,UNKNOWN
516547,10.63.52.154,DOG.Altanshiree_AltganiiGol_ID150,3,2026-03-20T19:00:01,2026-03-21T00:00:05,Scheduled test,Exceeded time limit,Test normal,49.8,-14.4,72.0,,UNKNOWN
516548,10.63.52.154,DOG.Altanshiree_AltganiiGol_ID150,4,2026-03-17T19:00:00,2026-03-18T00:00:05,Scheduled test,Exceeded time limit,Test normal,49.4,-14.5,72.7,,UNKNOWN
516549,10.63.52.154,DOG.Altanshiree_AltganiiGol_ID150,5,2026-03-14T19:00:01,2026-03-15T00:00:05,Scheduled test,Exceeded time limit,Test normal,49.6,-14.5,72.4,,UNKNOWN
516550,10.63.52.154,DOG.Altanshiree_AltganiiGol_ID150,6,2026-03-11T19:00:00,2026-03-12T00:00:04,Scheduled test,Exceeded time limit,Test normal,49.9,-14.4,72.2,,UNKNOWN
516551,10.63.52.154,DOG.Altanshiree_AltganiiGol_ID150,7,2026-03-08T19:00:00,2026-03-09T00:00:05,Scheduled test,Exceeded time limit,Test normal,49.6,-14.3,71.3,,UNKNOWN
