id,ip,location,test_no,start_time,end_time,test_type,stop_reason,test_result,end_voltage,avg_current,capacity,temperature,batt_type
13814,10.63.7.242,SBD._6hor_ErdemTower_ULN,1,2026-02-13T19:00:03,2026-02-13T21:30:47,Scheduled test,Low voltage,Battery alm,45.0,-151.5,380.5,23.0,VRLA12v_LeadAcid
13815,10.63.7.242,SBD._6hor_ErdemTower_ULN,2,2026-02-10T19:00:02,2026-02-10T21:22:11,Scheduled test,Low voltage,Battery alm,45.0,-162.6,385.1,23.0,VRLA12v_LeadAcid
13816,10.63.7.242,SBD._6hor_ErdemTower_ULN,3,2026-02-07T19:00:03,2026-02-07T21:48:47,Scheduled test,Low voltage,Battery alm,44.8,-140.5,395.0,25.0,VRLA12v_LeadAcid
13817,10.63.7.242,SBD._6hor_ErdemTower_ULN,4,2026-02-04T19:00:02,2026-02-04T21:23:08,Scheduled test,Low voltage,Battery alm,45.0,-162.2,386.7,23.0,VRLA12v_LeadAcid
13818,10.63.7.242,SBD._6hor_ErdemTower_ULN,5,2026-02-01T19:00:03,2026-02-01T21:58:55,Scheduled test,Low voltage,Battery alm,44.7,-137.7,410.3,25.0,VRLA12v_LeadAcid
13819,10.63.7.242,SBD._6hor_ErdemTower_ULN,6,2026-01-29T19:00:03,2026-01-29T21:38:52,Scheduled test,Low voltage,Battery alm,44.7,-151.0,399.6,24.0,VRLA12v_LeadAcid
13820,10.63.7.242,SBD._6hor_ErdemTower_ULN,7,2026-01-26T19:00:02,2026-01-26T21:29:02,Scheduled test,Low voltage,Battery alm,45.0,-159.2,395.1,25.0,VRLA12v_LeadAcid
13821,10.63.7.242,SBD._6hor_ErdemTower_ULN,8,2026-01-23T19:00:03,2026-01-23T21:39:30,Scheduled test,Low voltage,Battery alm,44.9,-150.1,398.7,25.0,VRLA12v_LeadAcid
13822,10.63.7.242,SBD._6hor_ErdemTower_ULN,9,2026-01-19T19:00:03,2026-01-19T21:41:30,Scheduled test,Low voltage,Battery alm,45.0,-151.8,408.4,25.0,VRLA12v_LeadAcid
13823,10.63.7.242,SBD._6hor_ErdemTower_ULN,10,2026-01-16T19:00:02,2026-01-16T21:46:32,Scheduled test,Low voltage,Battery alm,44.9,-147.3,408.4,24.0,VRLA12v_LeadAcid
13824,10.63.7.242,SBD._6hor_ErdemTower_ULN,11,2026-01-13T19:00:02,2026-01-13T21:44:22,Scheduled test,Low voltage,Battery alm,44.8,-150.3,411.4,23.0,VRLA12v_LeadAcid
13825,10.63.7.242,SBD._6hor_ErdemTower_ULN,12,2026-01-10T19:00:02,2026-01-10T22:00:11,Scheduled test,Exceeded time limit,Test normal,45.0,-137.7,413.1,23.0,VRLA12v_LeadAcid
13826,10.63.7.242,SBD._6hor_ErdemTower_ULN,13,2026-01-07T19:00:03,2026-01-07T21:48:49,Scheduled test,Low voltage,Battery alm,44.8,-145.9,410.2,23.0,VRLA12v_LeadAcid
13827,10.63.7.242,SBD._6hor_ErdemTower_ULN,14,2026-01-04T19:00:02,2026-01-04T22:00:10,Scheduled test,Exceeded time limit,Test normal,45.5,-131.4,394.3,23.0,VRLA12v_LeadAcid
13828,10.63.7.242,SBD._6hor_ErdemTower_ULN,15,2026-01-01T19:00:03,2026-01-01T22:00:11,Scheduled test,Exceeded time limit,Test normal,46.1,-127.1,381.3,23.0,VRLA12v_LeadAcid
13829,10.63.7.242,SBD._6hor_ErdemTower_ULN,16,2025-12-29T19:00:03,2025-12-29T22:00:10,Scheduled test,Exceeded time limit,Test normal,45.2,-136.7,410.3,23.0,VRLA12v_LeadAcid
13830,10.63.7.242,SBD._6hor_ErdemTower_ULN,17,2025-12-26T19:00:03,2025-12-26T21:44:48,Scheduled test,Low voltage,Battery alm,44.6,-151.8,416.6,22.0,VRLA12v_LeadAcid
13831,10.63.7.242,SBD._6hor_ErdemTower_ULN,18,2025-12-23T19:00:03,2025-12-23T21:40:19,Scheduled test,Low voltage,Battery alm,44.8,-157.6,420.6,23.0,VRLA12v_LeadAcid
13832,10.63.7.242,SBD._6hor_ErdemTower_ULN,19,2025-12-20T19:00:03,2025-12-20T21:58:49,Scheduled test,Low voltage,Battery alm,44.8,-142.4,423.9,23.0,VRLA12v_LeadAcid
13833,10.63.7.242,SBD._6hor_ErdemTower_ULN,20,2025-12-17T19:00:02,2025-12-17T21:39:17,Scheduled test,Low voltage,Battery alm,44.6,-158.2,419.6,23.0,VRLA12v_LeadAcid
13834,10.63.7.242,SBD._6hor_ErdemTower_ULN,21,2025-12-14T19:00:03,2025-12-14T22:00:11,Scheduled test,Exceeded time limit,Test normal,45.0,-139.8,419.5,25.0,VRLA12v_LeadAcid
13835,10.63.7.242,SBD._6hor_ErdemTower_ULN,22,2025-12-11T19:00:03,2025-12-11T21:16:26,Scheduled test,Low voltage,Battery alm,44.8,-177.5,403.4,23.0,VRLA12v_LeadAcid
13836,10.63.7.242,SBD._6hor_ErdemTower_ULN,23,2025-12-08T19:00:03,2025-12-08T21:35:26,Scheduled test,Low voltage,Battery alm,44.8,-163.0,421.8,23.0,VRLA12v_LeadAcid
13837,10.63.7.242,SBD._6hor_ErdemTower_ULN,24,2025-12-05T19:00:03,2025-12-05T21:32:28,Scheduled test,Low voltage,Battery alm,44.7,-162.7,413.1,23.0,VRLA12v_LeadAcid
13838,10.63.7.242,SBD._6hor_ErdemTower_ULN,25,2025-12-02T19:00:02,2025-12-02T21:22:29,Scheduled test,Low voltage,Battery alm,44.8,-175.0,415.1,23.0,VRLA12v_LeadAcid
13839,10.63.7.242,SBD._6hor_ErdemTower_ULN,26,2025-11-29T19:00:03,2025-11-29T22:00:13,Scheduled test,Exceeded time limit,Test normal,45.2,-141.3,424.1,24.0,VRLA12v_LeadAcid
13840,10.63.7.242,SBD._6hor_ErdemTower_ULN,27,2025-11-26T19:00:02,2025-11-26T22:00:10,Scheduled test,Exceeded time limit,Test normal,45.1,-138.9,416.7,24.0,VRLA12v_LeadAcid
13841,10.63.7.242,SBD._6hor_ErdemTower_ULN,28,2025-11-23T19:00:03,2025-11-23T21:02:37,Scheduled test,Low capacity,Test normal,47.6,-134.5,274.6,23.0,VRLA12v_LeadAcid
13842,10.63.7.242,SBD._6hor_ErdemTower_ULN,29,2025-11-20T19:00:03,2025-11-20T20:38:00,Scheduled test,Low capacity,Test normal,47.2,-164.5,268.4,22.0,VRLA12v_LeadAcid
13843,10.63.7.242,SBD._6hor_ErdemTower_ULN,30,2025-11-17T19:00:02,2025-11-17T20:33:42,Scheduled test,Low capacity,Test normal,47.2,-171.8,268.2,21.0,VRLA12v_LeadAcid
13844,10.63.7.242,SBD._6hor_ErdemTower_ULN,31,2025-11-14T19:00:02,2025-11-14T20:39:13,Scheduled test,Low capacity,Test normal,47.1,-169.2,279.5,22.0,VRLA12v_LeadAcid
13845,10.63.7.242,SBD._6hor_ErdemTower_ULN,32,2025-11-11T19:00:02,2025-11-11T19:31:29,Scheduled test,Fault alarm,Abnormal end,49.5,-175.8,92.1,21.0,VRLA12v_LeadAcid
13846,10.63.7.242,SBD._6hor_ErdemTower_ULN,33,2025-11-08T19:00:03,2025-11-08T21:04:15,Scheduled test,Low capacity,Test normal,47.4,-140.6,290.8,22.0,VRLA12v_LeadAcid
13847,10.63.7.242,SBD._6hor_ErdemTower_ULN,34,2025-11-05T19:00:04,2025-11-05T21:03:43,Scheduled test,Low voltage,Battery alm,45.8,-174.7,359.9,22.0,VRLA12v_LeadAcid
13848,10.63.7.242,SBD._6hor_ErdemTower_ULN,35,2025-11-02T19:00:03,2025-11-02T21:47:52,Scheduled test,Low voltage,Battery alm,46.0,-135.6,379.0,23.0,VRLA12v_LeadAcid
13849,10.63.7.242,SBD._6hor_ErdemTower_ULN,36,2025-10-30T19:00:02,2025-10-30T21:05:42,Scheduled test,Low voltage,Battery alm,45.8,-172.6,361.4,23.0,VRLA12v_LeadAcid
