id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp
5625,10.63.43.123,HOV.Jargalant_GerHoroolol_Skytel_NMD,442,2026-02-24 20:00:01,2026-02-24 22:00:02,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,53.7,53.5,0.0,0.0,51.6,51.5,0.0,0.0,,,,,,,,,LEAD_ACID,
5626,10.63.43.123,HOV.Jargalant_GerHoroolol_Skytel_NMD,441,2026-02-22 20:00:01,2026-02-22 22:00:03,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,100.0,98.0,0.0,0.0,53.5,53.4,0.0,0.0,51.4,51.4,0.0,0.0,,,,,,,,,LEAD_ACID,
5627,10.63.43.123,HOV.Jargalant_GerHoroolol_Skytel_NMD,440,2026-02-20 20:00:01,2026-02-20 22:00:01,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,53.7,53.6,0.0,0.0,52.1,52.1,0.0,0.0,,,,,,,,,LEAD_ACID,
5628,10.63.43.123,HOV.Jargalant_GerHoroolol_Skytel_NMD,439,2026-02-18 20:00:00,2026-02-18 22:00:02,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,53.7,53.6,0.0,0.0,53.6,53.5,0.0,0.0,,,,,,,,,LEAD_ACID,
5629,10.63.43.123,HOV.Jargalant_GerHoroolol_Skytel_NMD,438,2026-02-16 20:00:00,2026-02-16 22:00:02,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,100.0,97.0,0.0,0.0,53.6,53.5,0.0,0.0,51.9,51.9,0.0,0.0,,,,,,,,,LEAD_ACID,
5630,10.63.43.123,HOV.Jargalant_GerHoroolol_Skytel_NMD,437,2026-02-14 20:00:01,2026-02-14 22:00:02,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,53.7,53.6,0.0,0.0,51.9,51.8,0.0,0.0,,,,,,,,,LEAD_ACID,
5631,10.63.43.123,HOV.Jargalant_GerHoroolol_Skytel_NMD,436,2026-02-12 20:00:01,2026-02-12 22:00:02,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,100.0,98.0,0.0,0.0,53.6,53.5,0.0,0.0,51.2,51.1,0.0,0.0,,,,,,,,,LEAD_ACID,
5632,10.63.43.123,HOV.Jargalant_GerHoroolol_Skytel_NMD,435,2026-02-10 20:00:01,2026-02-10 22:00:03,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,100.0,97.0,0.0,0.0,53.7,53.5,0.0,0.0,51.6,51.6,0.0,0.0,,,,,,,,,LEAD_ACID,
5633,10.63.43.123,HOV.Jargalant_GerHoroolol_Skytel_NMD,434,2026-02-08 20:00:01,2026-02-08 22:00:01,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,100.0,95.0,0.0,0.0,53.6,53.5,0.0,0.0,51.5,51.5,0.0,0.0,,,,,,,,,LEAD_ACID,
5634,10.63.43.123,HOV.Jargalant_GerHoroolol_Skytel_NMD,433,2026-02-06 20:00:01,2026-02-06 22:00:02,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,53.7,53.5,0.0,0.0,53.3,53.2,0.0,0.0,,,,,,,,,LEAD_ACID,
