id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp
19373,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,449,2026-03-12T20:00:00,2026-03-12T20:27:19,27,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,91.0,89.0,0.0,0.0,53.12,53.12,0.0,0.0,46.33,46.41,0.0,0.0,,,,,,,,,LEAD_ACID,
19297,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,448,2026-03-10T20:00:01,2026-03-10T20:30:09,30,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,90.0,88.0,0.0,0.0,52.75,52.84,0.0,0.0,46.31,46.41,0.0,0.0,,,,,,,,,LEAD_ACID,
19221,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,447,2026-03-08T20:00:01,2026-03-08T20:27:03,27,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,90.0,90.0,0.0,0.0,52.45,52.51,0.0,0.0,46.49,46.57,0.0,0.0,,,,,,,,,LEAD_ACID,
19098,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,446,2026-03-06T20:00:01,2026-03-06T20:26:03,26,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,90.0,90.0,0.0,0.0,52.61,52.62,0.0,0.0,46.17,46.39,0.0,0.0,,,,,,,,,LEAD_ACID,
19094,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,442,2026-03-04T20:00:01,2026-03-04T20:24:31,24,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,90.0,90.0,0.0,0.0,52.83,52.87,0.0,0.0,46.31,46.44,0.0,0.0,,,,,,,,,LEAD_ACID,
19095,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,443,2026-03-02T20:00:01,2026-03-02T20:24:14,24,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,90.0,90.0,0.0,0.0,53.35,53.42,0.0,0.0,46.22,46.24,0.0,0.0,,,,,,,,,LEAD_ACID,
19096,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,444,2026-02-28T20:00:01,2026-02-28T20:24:12,24,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,91.0,90.0,0.0,0.0,54.03,54.13,0.0,0.0,46.38,46.53,0.0,0.0,,,,,,,,,LEAD_ACID,
19097,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,445,2026-02-26T20:00:01,2026-02-26T20:24:09,24,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,91.0,91.0,0.0,0.0,53.62,53.7,0.0,0.0,46.46,46.59,0.0,0.0,,,,,,,,,LEAD_ACID,
12230,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,441,2026-02-24T20:00:01,2026-02-24T20:23:55,24,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,91.0,90.0,0.0,0.0,53.89,53.97,0.0,0.0,46.28,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
12229,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,440,2026-02-22T20:00:01,2026-02-22T20:24:17,24,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,91.0,90.0,0.0,0.0,53.83,53.91,0.0,0.0,46.1,46.16,0.0,0.0,,,,,,,,,LEAD_ACID,
12228,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,439,2026-02-20T20:00:00,2026-02-20T20:21:48,22,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,92.0,91.0,0.0,0.0,52.97,53.08,0.0,0.0,46.52,46.65,0.0,0.0,,,,,,,,,LEAD_ACID,
12227,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,438,2026-02-18T20:00:01,2026-02-18T20:23:36,24,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,92.0,90.0,0.0,0.0,52.9,52.96,0.0,0.0,46.11,46.25,0.0,0.0,,,,,,,,,LEAD_ACID,
12226,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,437,2026-02-16T20:00:01,2026-02-16T20:23:02,23,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,91.0,91.0,0.0,0.0,53.11,53.23,0.0,0.0,46.2,46.34,0.0,0.0,,,,,,,,,LEAD_ACID,
12225,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,436,2026-02-14T20:00:01,2026-02-14T20:23:06,23,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,91.0,90.0,0.0,0.0,52.7,52.79,0.0,0.0,46.41,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
