id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp
6953,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,168,2026-02-24 20:00:01,2026-02-24 20:05:09,5,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,53.0,52.9,0.0,0.0,48.5,48.6,0.0,0.0,,,,,,,,,LEAD_ACID,
6954,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,167,2026-02-22 20:00:01,2026-02-22 20:08:07,8,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,98.0,0.0,0.0,52.4,52.3,0.0,0.0,48.4,48.6,0.0,0.0,,,,,,,,,LEAD_ACID,
6955,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,166,2026-02-20 20:00:01,2026-02-20 20:09:21,9,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,98.0,0.0,0.0,53.0,52.9,0.0,0.0,48.6,48.7,0.0,0.0,,,,,,,,,LEAD_ACID,
6956,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,165,2026-02-18 20:00:01,2026-02-18 20:21:20,21,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,96.0,0.0,0.0,52.7,52.6,0.0,0.0,48.6,48.6,0.0,0.0,,,,,,,,,LEAD_ACID,
6957,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,164,2026-02-16 20:00:01,2026-02-16 20:33:40,33,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,94.0,0.0,0.0,52.4,52.4,0.0,0.0,48.6,48.6,0.0,0.0,,,,,,,,,LEAD_ACID,
6958,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,163,2026-02-14 20:00:01,2026-02-14 20:33:25,33,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,94.0,0.0,0.0,52.4,52.4,0.0,0.0,48.7,48.7,0.0,0.0,,,,,,,,,LEAD_ACID,
6959,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,162,2026-02-12 20:00:00,2026-02-12 20:12:49,12,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,97.0,0.0,0.0,52.3,52.3,0.0,0.0,48.4,48.5,0.0,0.0,,,,,,,,,LEAD_ACID,
6960,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,161,2026-02-10 20:00:01,2026-02-10 20:20:11,20,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,96.0,0.0,0.0,53.1,53.0,0.0,0.0,48.5,48.6,0.0,0.0,,,,,,,,,LEAD_ACID,
6961,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,160,2026-02-08 20:00:01,2026-02-08 20:29:53,29,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,94.0,0.0,0.0,53.2,53.2,0.0,0.0,48.5,48.7,0.0,0.0,,,,,,,,,LEAD_ACID,
6962,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,159,2026-02-06 20:00:01,2026-02-06 20:43:02,43,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,91.0,0.0,0.0,52.4,52.4,0.0,0.0,48.6,48.7,0.0,0.0,,,,,,,,,LEAD_ACID,
6963,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,158,2026-02-04 20:00:01,2026-02-04 20:54:32,54,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,89.0,0.0,0.0,52.8,52.8,0.0,0.0,48.5,48.5,0.0,0.0,,,,,,,,,LEAD_ACID,
6964,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,157,2026-02-02 20:00:01,2026-02-02 20:35:52,35,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,93.0,0.0,0.0,53.0,52.9,0.0,0.0,48.4,48.5,0.0,0.0,,,,,,,,,LEAD_ACID,
6965,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,156,2026-01-31 20:00:01,2026-01-31 21:17:34,77,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,85.0,0.0,0.0,52.8,52.7,0.0,0.0,48.6,48.6,0.0,0.0,,,,,,,,,LEAD_ACID,
6966,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,155,2026-01-29 05:34:46,2026-01-29 07:26:01,111,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,83.0,0.0,0.0,52.8,53.1,0.0,0.0,48.4,48.6,0.0,0.0,,,,,,,,,LEAD_ACID,
6967,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,154,2026-01-26 20:00:01,2026-01-26 21:37:32,97,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,81.0,0.0,0.0,52.4,52.5,0.0,0.0,48.4,48.5,0.0,0.0,,,,,,,,,LEAD_ACID,
6968,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,153,2026-01-24 20:00:01,2026-01-24 21:41:22,101,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,81.0,0.0,0.0,52.8,52.8,0.0,0.0,48.7,48.6,0.0,0.0,,,,,,,,,LEAD_ACID,
6969,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,152,2026-01-22 08:55:58,2026-01-22 09:59:38,63,SCHEDULED,BATTERY_VOLTAGE,100.0,91.0,0.0,0.0,100.0,80.0,0.0,0.0,53.3,53.2,0.0,0.0,48.5,48.6,0.0,0.0,,,,,,,,,LEAD_ACID,
6970,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,151,2026-01-19 20:00:01,2026-01-19 20:03:50,3,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,52.5,52.4,0.0,0.0,48.5,48.6,0.0,0.0,,,,,,,,,LEAD_ACID,
6971,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,150,2026-01-17 20:00:01,2026-01-17 20:03:26,3,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,53.1,53.0,0.0,0.0,48.6,48.5,0.0,0.0,,,,,,,,,LEAD_ACID,
6972,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,149,2026-01-15 20:00:01,2026-01-15 20:03:38,3,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,52.4,52.4,0.0,0.0,48.4,48.4,0.0,0.0,,,,,,,,,LEAD_ACID,
6973,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,148,2026-01-13 20:00:01,2026-01-13 20:03:46,3,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,52.8,52.7,0.0,0.0,48.5,48.6,0.0,0.0,,,,,,,,,LEAD_ACID,
6974,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,147,2026-01-11 20:00:01,2026-01-11 20:03:51,3,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,52.6,52.5,0.0,0.0,48.4,48.5,0.0,0.0,,,,,,,,,LEAD_ACID,
6975,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,146,2026-01-09 20:00:01,2026-01-09 20:03:30,3,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,52.7,52.6,0.0,0.0,48.5,48.5,0.0,0.0,,,,,,,,,LEAD_ACID,
6976,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,145,2026-01-07 20:00:01,2026-01-07 20:04:15,4,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,52.8,52.8,0.0,0.0,48.5,48.5,0.0,0.0,,,,,,,,,LEAD_ACID,
6977,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,144,2026-01-05 20:00:01,2026-01-05 20:03:54,3,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,53.2,53.1,0.0,0.0,48.5,48.5,0.0,0.0,,,,,,,,,LEAD_ACID,
6978,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,143,2026-01-03 20:00:01,2026-01-03 20:04:33,4,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,53.2,53.1,0.0,0.0,48.5,48.6,0.0,0.0,,,,,,,,,LEAD_ACID,
6979,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,142,2026-01-01 20:00:01,2026-01-01 20:04:46,4,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,53.2,53.1,0.0,0.0,48.5,48.6,0.0,0.0,,,,,,,,,LEAD_ACID,
6980,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,141,2025-12-30 20:00:01,2025-12-30 20:05:37,5,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,52.5,52.5,0.0,0.0,48.4,48.5,0.0,0.0,,,,,,,,,LEAD_ACID,
6981,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,140,2025-12-28 20:00:01,2025-12-28 20:05:01,5,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,52.7,52.6,0.0,0.0,48.5,48.5,0.0,0.0,,,,,,,,,LEAD_ACID,
6982,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,139,2025-12-26 20:00:01,2025-12-26 20:04:41,4,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,53.1,53.0,0.0,0.0,48.5,48.5,0.0,0.0,,,,,,,,,LEAD_ACID,
6983,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,138,2025-12-24 20:00:01,2025-12-24 20:04:42,4,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,53.2,53.0,0.0,0.0,48.4,48.6,0.0,0.0,,,,,,,,,LEAD_ACID,
6984,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,137,2025-12-22 20:00:01,2025-12-22 20:04:48,4,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,53.4,53.3,0.0,0.0,48.5,48.6,0.0,0.0,,,,,,,,,LEAD_ACID,
6985,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,136,2025-12-20 20:00:01,2025-12-20 20:06:53,6,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,53.3,53.3,0.0,0.0,48.6,48.5,0.0,0.0,,,,,,,,,LEAD_ACID,
6986,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,135,2025-12-18 20:00:01,2025-12-18 20:05:09,5,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,52.6,52.5,0.0,0.0,48.5,48.6,0.0,0.0,,,,,,,,,LEAD_ACID,
6987,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,134,2025-12-16 20:00:01,2025-12-16 20:03:51,3,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,52.2,52.4,0.0,0.0,48.6,48.6,0.0,0.0,,,,,,,,,LEAD_ACID,
6988,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,133,2025-12-14 20:00:01,2025-12-14 20:03:39,3,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,52.7,52.6,0.0,0.0,48.6,48.5,0.0,0.0,,,,,,,,,LEAD_ACID,
6989,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,132,2025-12-12 20:00:01,2025-12-12 20:06:31,6,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,53.6,53.5,0.0,0.0,48.6,48.7,0.0,0.0,,,,,,,,,LEAD_ACID,
6990,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,131,2025-12-10 20:00:01,2025-12-10 20:07:22,7,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,52.7,52.7,0.0,0.0,48.6,48.7,0.0,0.0,,,,,,,,,LEAD_ACID,
6991,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,130,2025-12-08 20:00:01,2025-12-08 20:16:34,16,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,97.0,0.0,0.0,52.7,52.6,0.0,0.0,48.5,48.5,0.0,0.0,,,,,,,,,LEAD_ACID,
6992,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,129,2025-12-06 20:00:01,2025-12-06 20:23:57,23,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,96.0,0.0,0.0,53.2,53.1,0.0,0.0,48.4,48.4,0.0,0.0,,,,,,,,,LEAD_ACID,
6993,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,128,2025-12-04 20:00:01,2025-12-04 20:26:28,26,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,95.0,0.0,0.0,53.1,53.0,0.0,0.0,48.5,48.6,0.0,0.0,,,,,,,,,LEAD_ACID,
6994,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,127,2025-12-02 20:00:01,2025-12-02 20:14:35,14,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,97.0,0.0,0.0,52.9,52.9,0.0,0.0,48.4,48.5,0.0,0.0,,,,,,,,,LEAD_ACID,
6995,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,126,2025-11-30 20:00:01,2025-11-30 20:07:35,7,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,53.4,53.3,0.0,0.0,48.5,48.5,0.0,0.0,,,,,,,,,LEAD_ACID,
6996,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,125,2025-11-28 20:00:01,2025-11-28 20:05:34,5,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,53.5,53.5,0.0,0.0,48.5,48.6,0.0,0.0,,,,,,,,,LEAD_ACID,
6997,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,124,2025-11-26 20:00:01,2025-11-26 20:06:13,6,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,53.5,53.5,0.0,0.0,48.5,48.5,0.0,0.0,,,,,,,,,LEAD_ACID,
6998,10.63.6.139,BZD._Sansar2Bair_Zuun4Zam_NMD110_ULN,123,2025-11-24 20:00:01,2025-11-24 20:07:34,7,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,53.4,53.3,0.0,0.0,48.5,48.5,0.0,0.0,,,,,,,,,LEAD_ACID,
