id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp
11790,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,1,2023-09-26 18:14:11,2023-09-26 20:04:03,110,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,52.79,52.89,0.0,0.0,48.17,48.24,0.0,0.0,,,,,,,,,LEAD_ACID,
11791,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,2,2023-09-28 20:00:01,2023-09-28 21:49:51,110,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,52.68,52.74,0.0,0.0,48.18,48.26,0.0,0.0,,,,,,,,,LEAD_ACID,
11792,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,3,2023-09-30 20:00:00,2023-09-30 21:55:09,115,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,69.0,0.0,0.0,52.34,52.4,0.0,0.0,48.16,48.17,0.0,0.0,,,,,,,,,LEAD_ACID,
11793,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,4,2023-10-02 20:00:01,2023-10-02 21:52:41,113,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,69.0,0.0,0.0,52.39,52.49,0.0,0.0,48.14,48.2,0.0,0.0,,,,,,,,,LEAD_ACID,
11794,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,5,2023-10-04 20:00:01,2023-10-04 21:53:08,113,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,68.0,0.0,0.0,52.35,52.44,0.0,0.0,48.14,48.24,0.0,0.0,,,,,,,,,LEAD_ACID,
11795,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,6,2023-10-06 20:00:00,2023-10-06 21:53:50,114,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,68.0,0.0,0.0,52.24,52.29,0.0,0.0,48.16,48.19,0.0,0.0,,,,,,,,,LEAD_ACID,
11796,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,7,2023-10-08 20:00:01,2023-10-08 21:57:09,117,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,68.0,0.0,0.0,52.17,52.25,0.0,0.0,48.07,48.17,0.0,0.0,,,,,,,,,LEAD_ACID,
11797,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,8,2023-10-10 20:00:01,2023-10-10 21:55:47,116,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,67.0,0.0,0.0,52.22,52.27,0.0,0.0,48.09,48.18,0.0,0.0,,,,,,,,,LEAD_ACID,
11798,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,9,2023-10-12 20:00:01,2023-10-12 21:58:56,119,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,67.0,0.0,0.0,52.2,52.26,0.0,0.0,48.12,48.22,0.0,0.0,,,,,,,,,LEAD_ACID,
11799,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,10,2023-10-14 20:00:00,2023-10-14 21:58:10,118,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,67.0,0.0,0.0,52.26,52.38,0.0,0.0,48.21,48.27,0.0,0.0,,,,,,,,,LEAD_ACID,
11800,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,11,2023-10-16 20:00:01,2023-10-16 21:57:35,118,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,67.0,0.0,0.0,52.37,52.41,0.0,0.0,48.05,48.16,0.0,0.0,,,,,,,,,LEAD_ACID,
11801,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,12,2023-10-18 20:00:01,2023-10-18 21:58:04,118,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,67.0,0.0,0.0,51.9,52.01,0.0,0.0,48.06,48.12,0.0,0.0,,,,,,,,,LEAD_ACID,
11802,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,13,2023-10-20 20:00:01,2023-10-20 21:57:54,118,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,67.0,0.0,0.0,52.24,52.28,0.0,0.0,48.07,48.16,0.0,0.0,,,,,,,,,LEAD_ACID,
11803,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,14,2023-10-22 20:00:01,2023-10-22 21:56:43,117,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,68.0,0.0,0.0,52.56,52.65,0.0,0.0,48.03,48.05,0.0,0.0,,,,,,,,,LEAD_ACID,
11804,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,15,2023-10-24 20:00:01,2023-10-24 21:51:19,111,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,68.0,0.0,0.0,52.44,52.5,0.0,0.0,48.01,48.08,0.0,0.0,,,,,,,,,LEAD_ACID,
11805,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,16,2023-10-26 20:00:00,2023-10-26 21:52:47,113,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,68.0,0.0,0.0,52.59,52.66,0.0,0.0,47.95,48.03,0.0,0.0,,,,,,,,,LEAD_ACID,
11806,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,17,2023-10-28 20:00:01,2023-10-28 21:53:47,114,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,68.0,0.0,0.0,52.65,52.68,0.0,0.0,47.94,48.05,0.0,0.0,,,,,,,,,LEAD_ACID,
11807,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,18,2023-10-30 20:00:01,2023-10-30 21:47:11,107,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,69.0,0.0,0.0,53.1,53.21,0.0,0.0,47.93,48.0,0.0,0.0,,,,,,,,,LEAD_ACID,
11808,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,19,2023-11-01 20:00:01,2023-11-01 21:46:28,106,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,69.0,0.0,0.0,52.93,52.98,0.0,0.0,47.82,47.93,0.0,0.0,,,,,,,,,LEAD_ACID,
11809,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,20,2023-11-03 20:00:01,2023-11-03 21:43:03,103,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,69.0,0.0,0.0,52.91,52.97,0.0,0.0,47.79,47.81,0.0,0.0,,,,,,,,,LEAD_ACID,
11810,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,21,2023-11-05 20:00:01,2023-11-05 21:38:20,98,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,53.08,53.19,0.0,0.0,47.58,47.63,0.0,0.0,,,,,,,,,LEAD_ACID,
11811,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,22,2023-11-07 20:00:01,2023-11-07 21:39:46,100,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,53.55,53.61,0.0,0.0,47.61,47.69,0.0,0.0,,,,,,,,,LEAD_ACID,
11812,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,23,2023-11-09 20:00:01,2023-11-09 21:37:23,97,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,53.9,53.96,0.0,0.0,47.59,47.68,0.0,0.0,,,,,,,,,LEAD_ACID,
11813,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,24,2023-11-11 20:00:01,2023-11-11 21:37:28,97,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,53.58,53.69,0.0,0.0,47.41,47.47,0.0,0.0,,,,,,,,,LEAD_ACID,
11814,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,25,2023-11-13 20:00:01,2023-11-13 21:38:15,98,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,53.02,53.12,0.0,0.0,47.4,47.47,0.0,0.0,,,,,,,,,LEAD_ACID,
11815,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,26,2023-11-15 20:00:01,2023-11-15 21:42:06,102,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,52.99,53.05,0.0,0.0,47.48,47.59,0.0,0.0,,,,,,,,,LEAD_ACID,
11816,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,27,2023-11-17 20:00:01,2023-11-17 21:38:08,98,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,71.0,0.0,0.0,53.21,53.32,0.0,0.0,47.49,47.56,0.0,0.0,,,,,,,,,LEAD_ACID,
11817,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,28,2023-11-19 20:00:00,2023-11-19 21:43:31,104,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,71.0,0.0,0.0,53.16,53.23,0.0,0.0,47.58,47.64,0.0,0.0,,,,,,,,,LEAD_ACID,
11818,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,29,2023-11-21 20:00:00,2023-11-21 21:42:13,102,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,71.0,0.0,0.0,53.43,53.53,0.0,0.0,47.48,47.55,0.0,0.0,,,,,,,,,LEAD_ACID,
11819,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,30,2023-11-23 20:00:00,2023-11-23 21:34:20,94,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,71.0,0.0,0.0,54.03,54.13,0.0,0.0,47.35,47.46,0.0,0.0,,,,,,,,,LEAD_ACID,
11820,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,31,2023-11-25 20:00:01,2023-11-25 21:33:53,94,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,71.0,0.0,0.0,53.87,53.97,0.0,0.0,47.12,47.23,0.0,0.0,,,,,,,,,LEAD_ACID,
11821,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,32,2023-11-27 20:00:01,2023-11-27 21:36:28,96,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,53.92,53.98,0.0,0.0,47.24,47.33,0.0,0.0,,,,,,,,,LEAD_ACID,
11822,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,33,2023-11-29 20:00:01,2023-11-29 21:36:16,96,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,53.56,53.63,0.0,0.0,47.13,47.24,0.0,0.0,,,,,,,,,LEAD_ACID,
11823,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,34,2023-12-01 20:00:01,2023-12-01 21:37:45,98,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,53.35,53.43,0.0,0.0,46.99,47.06,0.0,0.0,,,,,,,,,LEAD_ACID,
11824,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,35,2023-12-03 20:00:02,2023-12-03 21:39:22,99,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,71.0,0.0,0.0,52.95,53.09,0.0,0.0,47.15,47.22,0.0,0.0,,,,,,,,,LEAD_ACID,
11825,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,36,2023-12-05 20:00:00,2023-12-05 21:36:26,96,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,71.0,0.0,0.0,53.87,53.96,0.0,0.0,47.16,47.19,0.0,0.0,,,,,,,,,LEAD_ACID,
11826,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,37,2023-12-07 20:00:01,2023-12-07 21:38:51,99,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,71.0,0.0,0.0,53.44,53.5,0.0,0.0,47.16,47.25,0.0,0.0,,,,,,,,,LEAD_ACID,
11827,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,38,2023-12-09 20:00:01,2023-12-09 21:29:50,90,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,71.0,0.0,0.0,54.35,54.43,0.0,0.0,47.06,47.14,0.0,0.0,,,,,,,,,LEAD_ACID,
11828,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,39,2023-12-11 20:00:00,2023-12-11 21:27:40,88,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,71.0,0.0,0.0,54.5,54.55,0.0,0.0,46.98,47.06,0.0,0.0,,,,,,,,,LEAD_ACID,
11829,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,40,2023-12-13 20:00:01,2023-12-13 21:28:36,89,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,71.0,0.0,0.0,54.7,54.83,0.0,0.0,46.75,46.84,0.0,0.0,,,,,,,,,LEAD_ACID,
11830,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,41,2023-12-15 20:00:01,2023-12-15 21:26:55,87,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,54.4,54.5,0.0,0.0,46.7,46.75,0.0,0.0,,,,,,,,,LEAD_ACID,
11831,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,42,2023-12-17 20:00:01,2023-12-17 21:30:34,91,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,71.0,0.0,0.0,54.49,54.6,0.0,0.0,46.63,46.66,0.0,0.0,,,,,,,,,LEAD_ACID,
11832,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,43,2023-12-19 20:00:01,2023-12-19 21:28:47,89,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,54.66,54.78,0.0,0.0,46.74,46.84,0.0,0.0,,,,,,,,,LEAD_ACID,
11833,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,44,2023-12-21 20:00:01,2023-12-21 21:28:37,89,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,54.6,54.72,0.0,0.0,46.44,46.54,0.0,0.0,,,,,,,,,LEAD_ACID,
11834,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,45,2023-12-23 20:00:01,2023-12-23 21:27:10,87,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,71.0,0.0,0.0,54.31,54.38,0.0,0.0,46.41,46.48,0.0,0.0,,,,,,,,,LEAD_ACID,
11835,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,46,2023-12-25 20:00:00,2023-12-25 21:29:43,90,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,71.0,0.0,0.0,53.85,53.92,0.0,0.0,46.49,46.55,0.0,0.0,,,,,,,,,LEAD_ACID,
11836,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,47,2023-12-27 20:00:01,2023-12-27 21:32:53,93,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,72.0,0.0,0.0,53.56,53.61,0.0,0.0,46.81,46.86,0.0,0.0,,,,,,,,,LEAD_ACID,
11837,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,48,2023-12-29 20:00:01,2023-12-29 21:33:58,94,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,73.0,0.0,0.0,53.93,54.0,0.0,0.0,46.76,46.87,0.0,0.0,,,,,,,,,LEAD_ACID,
11838,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,49,2023-12-31 20:00:01,2023-12-31 21:32:21,92,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.34,53.42,0.0,0.0,46.72,46.79,0.0,0.0,,,,,,,,,LEAD_ACID,
11839,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,50,2024-01-02 20:00:03,2024-01-02 21:28:50,89,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.13,53.24,0.0,0.0,46.74,46.74,0.0,0.0,,,,,,,,,LEAD_ACID,
11840,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,51,2024-01-04 20:00:01,2024-01-04 21:30:20,90,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.82,53.94,0.0,0.0,46.6,46.66,0.0,0.0,,,,,,,,,LEAD_ACID,
11841,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,52,2024-01-06 20:00:01,2024-01-06 21:25:20,85,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,54.29,54.36,0.0,0.0,46.68,46.74,0.0,0.0,,,,,,,,,LEAD_ACID,
11842,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,53,2024-01-08 20:00:00,2024-01-08 21:30:29,90,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.96,54.08,0.0,0.0,46.69,46.73,0.0,0.0,,,,,,,,,LEAD_ACID,
11843,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,54,2024-01-10 20:00:01,2024-01-10 21:28:06,88,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.69,53.76,0.0,0.0,46.55,46.58,0.0,0.0,,,,,,,,,LEAD_ACID,
11844,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,55,2024-01-12 20:00:01,2024-01-12 21:28:16,88,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,75.0,0.0,0.0,53.78,53.88,0.0,0.0,46.54,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
11845,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,56,2024-01-14 20:00:01,2024-01-14 21:29:13,89,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.5,54.14,0.0,0.0,46.54,46.61,0.0,0.0,,,,,,,,,LEAD_ACID,
11846,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,57,2024-01-16 20:00:02,2024-01-16 21:29:55,90,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,75.0,0.0,0.0,53.41,53.49,0.0,0.0,46.56,46.58,0.0,0.0,,,,,,,,,LEAD_ACID,
11847,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,58,2024-01-18 20:00:01,2024-01-18 21:28:17,88,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.79,53.88,0.0,0.0,46.66,46.74,0.0,0.0,,,,,,,,,LEAD_ACID,
11848,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,59,2024-01-20 20:00:01,2024-01-20 21:25:08,85,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,53.79,53.91,0.0,0.0,46.44,46.44,0.0,0.0,,,,,,,,,LEAD_ACID,
11849,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,60,2024-01-22 20:00:01,2024-01-22 21:25:40,86,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,54.32,54.38,0.0,0.0,46.33,46.42,0.0,0.0,,,,,,,,,LEAD_ACID,
11850,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,61,2024-01-24 20:00:01,2024-01-24 21:25:18,85,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,65.0,75.0,0.0,0.0,54.13,54.21,0.0,0.0,46.18,46.28,0.0,0.0,,,,,,,,,LEAD_ACID,
11851,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,62,2024-01-26 20:00:01,2024-01-26 21:26:44,87,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,65.0,75.0,0.0,0.0,53.78,53.84,0.0,0.0,46.23,46.32,0.0,0.0,,,,,,,,,LEAD_ACID,
11852,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,63,2024-01-28 20:00:01,2024-01-28 21:28:15,88,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,75.0,0.0,0.0,54.14,54.25,0.0,0.0,46.38,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
11853,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,64,2024-01-30 20:00:01,2024-01-30 21:21:52,82,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,74.0,0.0,0.0,54.49,54.6,0.0,0.0,46.26,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,
11854,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,65,2024-02-01 20:00:01,2024-02-01 21:19:59,80,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,65.0,77.0,0.0,0.0,53.72,53.83,0.0,0.0,46.22,46.29,0.0,0.0,,,,,,,,,LEAD_ACID,
11855,10.60.26.156,ORH.BayanUndur_TsahilgaanShugamSuljee,66,2024-02-03 20:00:01,2024-02-03 21:20:08,80,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,66.0,77.0,0.0,0.0,54.18,54.29,0.0,0.0,46.28,46.31,0.0,0.0,,,,,,,,,LEAD_ACID,
