id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp
18380,10.63.66.98,SHD._41hor_Monlaa1_43Toot_MP24_ULN,64,2025-03-03T19:00:02,2025-03-03T20:30:00,90,SCHEDULED,BATTERY_FAULT,83.0,83.0,,,76.0,76.0,,,54.14,54.15,,,46.02,46.12,,,92.52,92.33,,,93.03,92.84,,,LEAD_ACID,
18381,10.63.66.98,SHD._41hor_Monlaa1_43Toot_MP24_ULN,63,2025-03-01T19:00:02,2025-03-01T20:24:34,85,SCHEDULED,BATTERY_VOLTAGE,83.0,83.0,,,76.0,76.0,,,54.45,54.43,,,45.99,45.99,,,91.88,91.7,,,92.42,92.24,,,LEAD_ACID,
18382,10.63.66.98,SHD._41hor_Monlaa1_43Toot_MP24_ULN,62,2025-02-27T19:00:01,2025-02-27T20:31:27,91,SCHEDULED,BATTERY_VOLTAGE,83.0,83.0,,,75.0,75.0,,,54.1,54.11,,,46.04,46.04,,,91.2,91.01,,,91.77,91.58,,,LEAD_ACID,
18383,10.63.66.98,SHD._41hor_Monlaa1_43Toot_MP24_ULN,61,2025-02-25T19:00:01,2025-02-25T20:32:19,92,SCHEDULED,BATTERY_VOLTAGE,83.0,83.0,,,76.0,76.0,,,54.55,54.53,,,46.1,46.05,,,90.56,90.37,,,91.09,90.9,,,LEAD_ACID,
18384,10.63.66.98,SHD._41hor_Monlaa1_43Toot_MP24_ULN,60,2025-02-23T19:00:01,2025-02-23T20:23:25,83,SCHEDULED,BATTERY_VOLTAGE,83.0,83.0,,,76.0,76.0,,,54.48,54.48,,,46.07,46.05,,,89.88,89.69,,,90.41,90.23,,,LEAD_ACID,
18385,10.63.66.98,SHD._41hor_Monlaa1_43Toot_MP24_ULN,59,2025-02-21T19:00:02,2025-02-21T20:24:04,84,SCHEDULED,BATTERY_VOLTAGE,84.0,84.0,,,77.0,77.0,,,54.83,54.81,,,46.05,46.14,,,89.2,89.01,,,89.74,89.55,,,LEAD_ACID,
18386,10.63.66.98,SHD._41hor_Monlaa1_43Toot_MP24_ULN,58,2025-02-19T19:00:02,2025-02-19T20:34:48,95,SCHEDULED,BATTERY_VOLTAGE,84.0,84.0,,,77.0,77.0,,,54.68,54.7,,,46.08,45.9,,,88.51,88.32,,,89.07,88.88,,,LEAD_ACID,
18387,10.63.66.98,SHD._41hor_Monlaa1_43Toot_MP24_ULN,57,2025-02-17T19:00:01,2025-02-17T20:31:40,92,SCHEDULED,BATTERY_VOLTAGE,84.0,84.0,,,77.0,77.0,,,54.58,54.56,,,45.95,46.02,,,87.83,87.64,,,88.38,88.2,,,LEAD_ACID,
18388,10.63.66.98,SHD._41hor_Monlaa1_43Toot_MP24_ULN,56,2025-02-15T19:00:01,2025-02-15T20:26:40,87,SCHEDULED,BATTERY_VOLTAGE,85.0,85.0,,,77.0,77.0,,,54.61,54.61,,,45.98,45.96,,,87.04,86.85,,,87.58,87.4,,,LEAD_ACID,
18389,10.63.66.98,SHD._41hor_Monlaa1_43Toot_MP24_ULN,55,2025-02-13T19:00:01,2025-02-13T20:20:55,81,SCHEDULED,BATTERY_VOLTAGE,85.0,85.0,,,78.0,78.0,,,54.45,54.45,,,46.07,46.05,,,86.37,86.19,,,86.89,86.7,,,LEAD_ACID,
18390,10.63.66.98,SHD._41hor_Monlaa1_43Toot_MP24_ULN,54,2025-02-11T19:00:01,2025-02-11T20:23:09,83,SCHEDULED,BATTERY_VOLTAGE,85.0,85.0,,,78.0,78.0,,,54.84,54.86,,,45.95,45.93,,,85.7,85.52,,,86.23,86.05,,,LEAD_ACID,
18391,10.63.66.98,SHD._41hor_Monlaa1_43Toot_MP24_ULN,53,2025-02-09T19:00:01,2025-02-09T20:31:53,92,SCHEDULED,BATTERY_VOLTAGE,86.0,86.0,,,79.0,78.0,,,54.75,54.73,,,45.93,45.95,,,85.04,84.85,,,85.57,85.38,,,LEAD_ACID,
18392,10.63.66.98,SHD._41hor_Monlaa1_43Toot_MP24_ULN,52,2025-02-07T19:00:02,2025-02-07T20:31:21,91,SCHEDULED,BATTERY_VOLTAGE,86.0,86.0,,,79.0,79.0,,,54.65,54.61,,,46.01,46.01,,,84.33,84.14,,,84.88,84.69,,,LEAD_ACID,
18393,10.63.66.98,SHD._41hor_Monlaa1_43Toot_MP24_ULN,51,2025-02-05T19:00:01,2025-02-05T20:23:47,84,SCHEDULED,BATTERY_VOLTAGE,86.0,86.0,,,79.0,79.0,,,54.52,54.53,,,45.96,45.95,,,83.65,83.46,,,84.18,83.99,,,LEAD_ACID,
18394,10.63.66.98,SHD._41hor_Monlaa1_43Toot_MP24_ULN,50,2025-02-03T19:00:01,2025-02-03T20:27:04,87,SCHEDULED,BATTERY_VOLTAGE,87.0,87.0,,,79.0,79.0,,,54.87,54.87,,,46.15,45.98,,,82.94,82.75,,,83.49,83.31,,,LEAD_ACID,
18395,10.63.66.98,SHD._41hor_Monlaa1_43Toot_MP24_ULN,49,2025-02-01T19:00:01,2025-02-01T20:26:48,87,SCHEDULED,BATTERY_VOLTAGE,87.0,87.0,,,80.0,80.0,,,54.96,54.96,,,45.95,46.02,,,82.23,82.04,,,82.78,82.59,,,LEAD_ACID,
18396,10.63.66.98,SHD._41hor_Monlaa1_43Toot_MP24_ULN,48,2025-01-30T19:00:01,2025-01-30T20:24:19,84,SCHEDULED,BATTERY_VOLTAGE,87.0,87.0,,,80.0,80.0,,,54.83,54.83,,,45.93,45.93,,,81.53,81.35,,,82.07,81.89,,,LEAD_ACID,
18397,10.63.66.98,SHD._41hor_Monlaa1_43Toot_MP24_ULN,47,2025-01-28T19:00:02,2025-01-28T20:27:58,88,SCHEDULED,BATTERY_VOLTAGE,88.0,88.0,,,80.0,80.0,,,54.92,54.96,,,45.92,45.89,,,80.84,80.66,,,81.39,81.21,,,LEAD_ACID,
18398,10.63.66.98,SHD._41hor_Monlaa1_43Toot_MP24_ULN,46,2025-01-26T19:00:01,2025-01-26T20:24:10,84,SCHEDULED,BATTERY_VOLTAGE,88.0,88.0,,,81.0,81.0,,,54.74,54.75,,,45.88,45.9,,,80.14,79.95,,,80.69,80.5,,,LEAD_ACID,
18399,10.63.66.98,SHD._41hor_Monlaa1_43Toot_MP24_ULN,45,2025-01-24T19:00:01,2025-01-24T20:22:46,83,SCHEDULED,BATTERY_VOLTAGE,88.0,88.0,,,81.0,81.0,,,54.65,54.65,,,46.15,46.15,,,79.44,79.25,,,79.99,79.8,,,LEAD_ACID,
18400,10.63.66.98,SHD._41hor_Monlaa1_43Toot_MP24_ULN,44,2025-01-22T19:00:02,2025-01-22T20:31:43,92,SCHEDULED,BATTERY_VOLTAGE,89.0,89.0,,,81.0,81.0,,,54.65,54.65,,,46.01,45.96,,,78.73,78.55,,,79.3,79.11,,,LEAD_ACID,
18401,10.63.66.98,SHD._41hor_Monlaa1_43Toot_MP24_ULN,43,2025-01-20T19:00:01,2025-01-20T20:27:37,88,SCHEDULED,BATTERY_VOLTAGE,89.0,89.0,,,81.0,81.0,,,54.67,54.68,,,46.04,46.17,,,78.05,77.86,,,78.6,78.42,,,LEAD_ACID,
18402,10.63.66.98,SHD._41hor_Monlaa1_43Toot_MP24_ULN,42,2025-01-18T19:00:02,2025-01-18T20:32:16,92,SCHEDULED,BATTERY_VOLTAGE,89.0,89.0,,,81.0,81.0,,,54.7,54.68,,,45.99,45.95,,,77.33,77.15,,,77.91,77.72,,,LEAD_ACID,
18403,10.63.66.98,SHD._41hor_Monlaa1_43Toot_MP24_ULN,41,2025-01-16T19:00:01,2025-01-16T20:15:55,76,SCHEDULED,BATTERY_FAULT,91.0,91.0,,,85.0,85.0,,,54.62,54.64,,,48.13,48.1,,,76.73,76.54,,,77.2,77.01,,,LEAD_ACID,
18404,10.63.66.98,SHD._41hor_Monlaa1_43Toot_MP24_ULN,40,2025-01-14T19:00:01,2025-01-14T20:30:50,91,SCHEDULED,BATTERY_VOLTAGE,92.0,92.0,,,84.0,84.0,,,54.92,54.9,,,46.1,46.1,,,75.49,75.3,,,76.06,75.87,,,LEAD_ACID,
