id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp
2828,10.61.93.60,UMG.SEVREI_UNITEL_RENT_NMD,442,2026-02-24 19:00:01,2026-02-24 20:06:43,66,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,99.0,75.0,0.0,0.0,52.9,53.0,0.0,0.0,46.6,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,27.0
2829,10.61.93.60,UMG.SEVREI_UNITEL_RENT_NMD,441,2026-02-22 19:00:01,2026-02-22 20:22:28,82,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,99.0,73.0,0.0,0.0,53.2,53.2,0.0,0.0,46.6,46.8,0.0,0.0,,,,,,,,,LEAD_ACID,
2830,10.61.93.60,UMG.SEVREI_UNITEL_RENT_NMD,440,2026-02-20 19:00:01,2026-02-20 20:15:49,75,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,99.0,74.0,0.0,0.0,53.0,53.0,0.0,0.0,46.7,46.8,0.0,0.0,,,,,,,,,LEAD_ACID,
2831,10.61.93.60,UMG.SEVREI_UNITEL_RENT_NMD,439,2026-02-18 19:00:01,2026-02-18 20:13:13,73,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,99.0,74.0,0.0,0.0,52.9,53.1,0.0,0.0,46.6,46.8,0.0,0.0,,,,,,,,,LEAD_ACID,
2832,10.61.93.60,UMG.SEVREI_UNITEL_RENT_NMD,438,2026-02-16 19:00:01,2026-02-16 20:11:07,71,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,99.0,74.0,0.0,0.0,53.2,53.2,0.0,0.0,46.5,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
2833,10.61.93.60,UMG.SEVREI_UNITEL_RENT_NMD,437,2026-02-14 19:00:01,2026-02-14 20:14:59,74,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,99.0,73.0,0.0,0.0,53.6,53.6,0.0,0.0,46.6,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
2834,10.61.93.60,UMG.SEVREI_UNITEL_RENT_NMD,436,2026-02-12 19:00:01,2026-02-12 20:18:43,78,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,99.0,72.0,0.0,0.0,53.4,53.4,0.0,0.0,46.6,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
2835,10.61.93.60,UMG.SEVREI_UNITEL_RENT_NMD,435,2026-02-10 19:00:01,2026-02-10 20:15:25,75,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,99.0,73.0,0.0,0.0,53.0,53.0,0.0,0.0,46.6,46.8,0.0,0.0,,,,,,,,,LEAD_ACID,
2836,10.61.93.60,UMG.SEVREI_UNITEL_RENT_NMD,434,2026-02-08 19:00:01,2026-02-08 20:23:10,83,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,99.0,72.0,0.0,0.0,53.3,53.3,0.0,0.0,46.7,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
2837,10.61.93.60,UMG.SEVREI_UNITEL_RENT_NMD,433,2026-02-06 19:00:01,2026-02-06 20:18:18,78,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,99.0,73.0,0.0,0.0,53.0,53.1,0.0,0.0,46.6,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
2838,10.61.93.60,UMG.SEVREI_UNITEL_RENT_NMD,432,2026-02-04 19:00:01,2026-02-04 20:20:13,80,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,99.0,72.0,0.0,0.0,53.6,53.7,0.0,0.0,46.6,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
2839,10.61.93.60,UMG.SEVREI_UNITEL_RENT_NMD,431,2026-02-02 19:00:01,2026-02-02 20:18:11,78,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,99.0,73.0,0.0,0.0,53.0,53.1,0.0,0.0,46.5,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
