id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp
19358,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,449,2026-03-12T19:00:01,2026-03-12T20:02:56,62,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,61.0,73.0,0.0,0.0,53.5,53.6,0.0,0.0,47.5,47.6,0.0,0.0,,,,,,,,,LEAD_ACID,
19284,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,448,2026-03-10T19:00:01,2026-03-10T20:04:32,64,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,61.0,72.0,0.0,0.0,53.5,53.6,0.0,0.0,47.5,47.5,0.0,0.0,,,,,,,,,LEAD_ACID,
19207,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,447,2026-03-08T19:00:01,2026-03-08T19:58:40,58,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,61.0,74.0,0.0,0.0,53.3,53.4,0.0,0.0,47.2,47.3,0.0,0.0,,,,,,,,,LEAD_ACID,
19068,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,446,2026-03-06T19:00:01,2026-03-06T19:52:34,52,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,61.0,80.0,0.0,0.0,52.9,53.0,0.0,0.0,46.9,46.9,0.0,0.0,,,,,,,,,LEAD_ACID,
19007,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,445,2026-03-04T19:00:01,2026-03-04T19:52:28,52,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,61.0,82.0,0.0,0.0,53.1,53.1,0.0,0.0,46.3,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
18946,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,444,2026-03-02T19:00:01,2026-03-02T19:52:57,52,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,61.0,80.0,0.0,0.0,53.3,53.4,0.0,0.0,46.4,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
18885,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,443,2026-02-28T19:00:01,2026-02-28T19:57:29,57,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,61.0,79.0,0.0,0.0,53.0,53.1,0.0,0.0,46.6,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
18833,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,442,2026-02-26T19:00:01,2026-02-26T20:03:28,63,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,61.0,71.0,0.0,0.0,52.8,52.8,0.0,0.0,46.6,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
4751,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,441,2026-02-24T20:00:01,2026-02-24T20:14:49,14,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,92.0,93.0,0.0,0.0,53.6,53.7,0.0,0.0,46.7,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
4752,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,440,2026-02-22T20:00:01,2026-02-22T20:17:21,17,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,90.0,91.0,0.0,0.0,53.3,53.4,0.0,0.0,46.5,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
4753,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,439,2026-02-20T20:00:01,2026-02-20T20:22:21,22,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,89.0,88.0,0.0,0.0,52.6,52.7,0.0,0.0,46.4,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
4754,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,438,2026-02-18T20:00:01,2026-02-18T20:23:22,23,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,88.0,88.0,0.0,0.0,52.6,52.6,0.0,0.0,46.5,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
4755,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,437,2026-02-16T20:00:01,2026-02-16T20:20:08,20,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,89.0,90.0,0.0,0.0,52.8,52.9,0.0,0.0,46.5,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
4756,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,436,2026-02-14T20:00:01,2026-02-14T20:19:51,19,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,89.0,90.0,0.0,0.0,53.1,53.2,0.0,0.0,46.6,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
4757,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,435,2026-02-12T20:00:01,2026-02-12T20:22:18,22,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,88.0,88.0,0.0,0.0,52.7,52.8,0.0,0.0,46.5,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
4758,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,434,2026-02-10T20:00:01,2026-02-10T20:16:13,16,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,90.0,91.0,0.0,0.0,53.1,53.1,0.0,0.0,46.6,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
4759,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,433,2026-02-08T20:00:01,2026-02-08T20:12:14,12,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,92.0,94.0,0.0,0.0,52.6,52.7,0.0,0.0,46.5,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
4760,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,432,2026-02-06T20:00:01,2026-02-06T20:11:54,11,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,92.0,94.0,0.0,0.0,53.5,53.7,0.0,0.0,46.4,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
4761,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,431,2026-02-04T20:00:01,2026-02-04T20:18:28,18,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,90.0,91.0,0.0,0.0,52.8,52.8,0.0,0.0,46.5,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
4762,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,430,2026-02-02T20:00:01,2026-02-02T20:22:33,22,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,88.0,88.0,0.0,0.0,53.2,53.3,0.0,0.0,46.6,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
4763,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,429,2026-01-31T20:00:01,2026-01-31T20:14:04,14,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,92.0,94.0,0.0,0.0,53.1,53.2,0.0,0.0,46.4,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
4764,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,428,2026-01-29T20:00:01,2026-01-29T20:12:50,12,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,92.0,94.0,0.0,0.0,53.0,53.0,0.0,0.0,46.6,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
4765,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,427,2026-01-27T20:00:01,2026-01-27T20:14:47,14,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,91.0,93.0,0.0,0.0,53.5,53.6,0.0,0.0,46.7,46.8,0.0,0.0,,,,,,,,,LEAD_ACID,
4766,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,426,2026-01-25T20:00:01,2026-01-25T20:16:32,16,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,90.0,92.0,0.0,0.0,53.2,53.3,0.0,0.0,46.4,46.8,0.0,0.0,,,,,,,,,LEAD_ACID,
4767,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,425,2026-01-23T20:00:01,2026-01-23T20:13:27,13,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,91.0,94.0,0.0,0.0,52.5,52.5,0.0,0.0,46.3,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,
4768,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,424,2026-01-21T00:34:53,2026-01-21T00:50:59,16,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,91.0,95.0,0.0,0.0,54.5,54.6,0.0,0.0,46.6,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
4769,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,423,2026-01-18T20:00:01,2026-01-18T20:03:55,3,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,97.0,98.0,0.0,0.0,52.2,52.2,0.0,0.0,46.7,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
4770,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,422,2026-01-16T20:00:01,2026-01-16T20:08:55,8,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,94.0,96.0,0.0,0.0,52.9,53.0,0.0,0.0,46.6,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
4771,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,421,2026-01-14T20:00:01,2026-01-14T20:13:12,13,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,92.0,94.0,0.0,0.0,53.2,53.2,0.0,0.0,46.5,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
4772,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,420,2026-01-12T20:00:01,2026-01-12T20:14:37,14,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,91.0,93.0,0.0,0.0,53.5,53.6,0.0,0.0,46.6,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
4773,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,419,2026-01-10T20:00:01,2026-01-10T20:13:47,13,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,92.0,94.0,0.0,0.0,53.1,53.1,0.0,0.0,46.5,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
4774,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,418,2026-01-08T20:00:01,2026-01-08T20:14:29,14,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,91.0,93.0,0.0,0.0,53.5,53.6,0.0,0.0,46.6,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
4775,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,417,2026-01-06T20:00:01,2026-01-06T20:12:37,12,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,92.0,94.0,0.0,0.0,52.9,53.0,0.0,0.0,46.4,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
4776,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,416,2026-01-04T20:00:01,2026-01-04T20:12:37,12,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,92.0,94.0,0.0,0.0,53.4,53.6,0.0,0.0,46.5,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
4777,10.63.37.50,DAR.Darhan_7bag_Gerhoroolol,415,2026-01-02T20:00:01,2026-01-02T20:10:57,10,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,93.0,95.0,0.0,0.0,52.8,52.8,0.0,0.0,46.6,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
