id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp
14441,10.63.117.212,TUV.Sergelen_MW2k_node,1,2020-05-26 12:15:03,2020-05-26 12:29:48,15,MANUAL,POWER_OFF,100.0,100.0,0.0,0.0,96.0,96.0,0.0,0.0,53.49,53.6,0.0,0.0,49.74,49.8,0.0,0.0,,,,,,,,,LEAD_ACID,
14442,10.63.117.212,TUV.Sergelen_MW2k_node,2,2023-09-26 17:53:09,2023-09-26 19:53:12,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,65.0,69.0,0.0,0.0,53.17,53.2,0.0,0.0,47.62,47.66,0.0,0.0,,,,,,,,,LEAD_ACID,
14443,10.63.117.212,TUV.Sergelen_MW2k_node,3,2023-09-28 20:00:01,2023-09-28 21:53:16,113,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,71.0,0.0,0.0,53.17,53.5,0.0,0.0,47.29,47.26,0.0,0.0,,,,,,,,,LEAD_ACID,
14444,10.63.117.212,TUV.Sergelen_MW2k_node,4,2023-09-30 20:00:01,2023-09-30 21:48:26,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,72.0,0.0,0.0,53.15,53.17,0.0,0.0,46.84,46.89,0.0,0.0,,,,,,,,,LEAD_ACID,
14445,10.63.117.212,TUV.Sergelen_MW2k_node,5,2023-10-02 20:00:01,2023-10-02 21:50:28,110,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,73.0,0.0,0.0,53.5,53.62,0.0,0.0,46.48,46.58,0.0,0.0,,,,,,,,,LEAD_ACID,
14446,10.63.117.212,TUV.Sergelen_MW2k_node,6,2023-10-04 20:00:02,2023-10-04 21:44:12,104,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,67.0,74.0,0.0,0.0,53.16,53.22,0.0,0.0,46.16,46.26,0.0,0.0,,,,,,,,,LEAD_ACID,
14447,10.63.117.212,TUV.Sergelen_MW2k_node,7,2023-10-06 20:00:01,2023-10-06 21:39:15,99,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,68.0,75.0,0.0,0.0,53.41,53.45,0.0,0.0,46.21,46.15,0.0,0.0,,,,,,,,,LEAD_ACID,
14448,10.63.117.212,TUV.Sergelen_MW2k_node,8,2023-10-08 20:00:01,2023-10-08 21:29:56,90,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,78.0,0.0,0.0,53.47,53.5,0.0,0.0,46.23,46.24,0.0,0.0,,,,,,,,,LEAD_ACID,
14449,10.63.117.212,TUV.Sergelen_MW2k_node,9,2023-10-10 20:00:01,2023-10-10 21:29:51,90,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,71.0,80.0,0.0,0.0,53.45,53.56,0.0,0.0,46.19,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,
14450,10.63.117.212,TUV.Sergelen_MW2k_node,10,2023-10-12 20:00:01,2023-10-12 21:18:27,78,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,74.0,82.0,0.0,0.0,53.26,53.32,0.0,0.0,46.24,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,
14451,10.63.117.212,TUV.Sergelen_MW2k_node,11,2023-10-14 20:00:01,2023-10-14 21:07:44,68,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,76.0,83.0,0.0,0.0,53.35,53.4,0.0,0.0,46.17,46.17,0.0,0.0,,,,,,,,,LEAD_ACID,
