id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp
3710,10.63.151.234,SUH.Suhbaatar_MHSuljee_ID150,169,2026-02-25 19:00:01,2026-02-25 22:00:44,180,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,68.0,65.0,0.0,0.0,53.8,53.8,0.0,0.0,49.0,49.1,0.0,0.0,,,,,,,,,LEAD_ACID,
3711,10.63.151.234,SUH.Suhbaatar_MHSuljee_ID150,168,2026-02-23 19:00:01,2026-02-23 22:02:07,182,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,54.4,54.5,0.0,0.0,49.1,49.1,0.0,0.0,,,,,,,,,LEAD_ACID,
3712,10.63.151.234,SUH.Suhbaatar_MHSuljee_ID150,167,2026-02-21 19:00:01,2026-02-21 21:53:24,173,SCHEDULED,POWER_OFF,100.0,100.0,0.0,0.0,71.0,68.0,0.0,0.0,53.7,53.7,0.0,0.0,49.3,49.4,0.0,0.0,,,,,,,,,LEAD_ACID,
3713,10.63.151.234,SUH.Suhbaatar_MHSuljee_ID150,166,2026-02-19 19:00:01,2026-02-19 21:58:46,178,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,69.0,65.0,0.0,0.0,53.3,53.4,0.0,0.0,49.0,49.1,0.0,0.0,,,,,,,,,LEAD_ACID,
3714,10.63.151.234,SUH.Suhbaatar_MHSuljee_ID150,165,2026-02-17 19:00:01,2026-02-17 22:06:52,186,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,68.0,65.0,0.0,0.0,53.8,53.8,0.0,0.0,49.1,49.1,0.0,0.0,,,,,,,,,LEAD_ACID,
3715,10.63.151.234,SUH.Suhbaatar_MHSuljee_ID150,164,2026-02-15 19:00:01,2026-02-15 22:14:24,194,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.7,53.7,0.0,0.0,49.2,49.3,0.0,0.0,,,,,,,,,LEAD_ACID,
3716,10.63.151.234,SUH.Suhbaatar_MHSuljee_ID150,163,2026-02-13 19:00:01,2026-02-13 22:17:28,197,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.3,53.4,0.0,0.0,49.3,49.3,0.0,0.0,,,,,,,,,LEAD_ACID,
3717,10.63.151.234,SUH.Suhbaatar_MHSuljee_ID150,162,2026-02-11 19:00:01,2026-02-11 22:16:11,196,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,65.0,0.0,0.0,53.6,53.7,0.0,0.0,49.2,49.2,0.0,0.0,,,,,,,,,LEAD_ACID,
3718,10.63.151.234,SUH.Suhbaatar_MHSuljee_ID150,161,2026-02-09 19:00:01,2026-02-09 22:17:24,197,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,68.0,65.0,0.0,0.0,53.9,53.9,0.0,0.0,49.2,49.2,0.0,0.0,,,,,,,,,LEAD_ACID,
3719,10.63.151.234,SUH.Suhbaatar_MHSuljee_ID150,160,2026-02-07 19:00:01,2026-02-07 22:12:21,192,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,66.0,65.0,0.0,0.0,53.8,53.8,0.0,0.0,49.1,49.2,0.0,0.0,,,,,,,,,LEAD_ACID,
