id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp
19385,10.63.63.10,UMG.HanBogd_HairhanBag_TaivanZogsool_MP23,108,2026-03-12T19:00:02,2026-03-12T22:00:04,180,SCHEDULED,MAX_TIME,92.0,99.0,,,78.0,86.0,,,53.44,53.44,,,49.49,49.51,,,515.63,507.35,,,516.68,508.3,,,LEAD_ACID,26.0
19310,10.63.63.10,UMG.HanBogd_HairhanBag_TaivanZogsool_MP23,107,2026-03-10T19:00:01,2026-03-10T22:00:03,180,SCHEDULED,MAX_TIME,91.0,98.0,,,77.0,85.0,,,53.05,53.05,,,49.19,49.19,,,514.49,506.31,,,515.59,507.31,,,LEAD_ACID,31.0
19234,10.63.63.10,UMG.HanBogd_HairhanBag_TaivanZogsool_MP23,106,2026-03-08T19:00:01,2026-03-08T22:00:03,180,SCHEDULED,MAX_TIME,91.0,98.0,,,78.0,86.0,,,53.36,53.35,,,49.38,49.39,,,513.49,505.4,,,514.44,506.27,,,LEAD_ACID,26.0
19159,10.63.63.10,UMG.HanBogd_HairhanBag_TaivanZogsool_MP23,105,2026-03-06T19:00:01,2026-03-06T22:00:03,180,SCHEDULED,MAX_TIME,91.0,97.0,,,78.0,86.0,,,53.48,53.48,,,49.66,49.67,,,512.54,504.51,,,513.45,505.37,,,LEAD_ACID,27.0
19024,10.63.63.10,UMG.HanBogd_HairhanBag_TaivanZogsool_MP23,104,2026-03-04T19:00:01,2026-03-04T22:00:02,180,SCHEDULED,MAX_TIME,91.0,97.0,,,77.0,85.0,,,53.74,53.73,,,49.29,49.26,,,511.5,503.55,,,512.49,504.47,,,LEAD_ACID,21.0
18963,10.63.63.10,UMG.HanBogd_HairhanBag_TaivanZogsool_MP23,103,2026-03-02T19:00:01,2026-03-02T22:00:03,180,SCHEDULED,MAX_TIME,90.0,97.0,,,76.0,84.0,,,53.77,53.77,,,49.08,49.08,,,510.4,502.54,,,511.45,503.5,,,LEAD_ACID,21.0
18902,10.63.63.10,UMG.HanBogd_HairhanBag_TaivanZogsool_MP23,102,2026-02-28T19:00:01,2026-02-28T22:00:03,180,SCHEDULED,MAX_TIME,90.0,97.0,,,77.0,85.0,,,53.88,53.88,,,49.13,49.14,,,509.4,501.6,,,510.37,502.5,,,LEAD_ACID,19.0
18850,10.63.63.10,UMG.HanBogd_HairhanBag_TaivanZogsool_MP23,101,2026-02-26T19:00:01,2026-02-26T22:00:02,180,SCHEDULED,MAX_TIME,90.0,97.0,,,78.0,85.0,,,53.85,53.85,,,49.42,49.54,,,508.42,500.68,,,509.36,501.56,,,LEAD_ACID,20.0
18180,10.63.63.10,UMG.HanBogd_HairhanBag_TaivanZogsool_MP23,100,2026-02-24T19:00:01,2026-02-24T22:00:03,180,SCHEDULED,MAX_TIME,90.0,96.0,,,76.0,84.0,,,53.23,53.23,,,49.38,49.44,,,507.36,499.7,,,508.38,500.65,,,LEAD_ACID,28.0
18181,10.63.63.10,UMG.HanBogd_HairhanBag_TaivanZogsool_MP23,99,2026-02-22T19:00:01,2026-02-22T22:00:03,180,SCHEDULED,MAX_TIME,90.0,96.0,,,78.0,85.0,,,54.17,54.17,,,49.26,49.3,,,506.44,498.84,,,507.34,499.68,,,LEAD_ACID,15.0
