id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp,avg_current
20086,10.63.124.130,SHD._2hor_ShineTolgoitHothon_106Bair__MP25_ULN,17,2026-03-31T19:00:03,2026-03-31T22:00:10,180,SCHEDULED,MAX_TIME,100.0,100.0,,,83.0,81.0,,,53.66,53.68,,,49.53,49.55,,,97.93,101.63,,,99.62,103.51,,,LEAD_ACID,25,25.3
20015,10.63.124.130,SHD._2hor_ShineTolgoitHothon_106Bair__MP25_ULN,16,2026-03-29T19:00:06,2026-03-29T22:00:17,180,SCHEDULED,MAX_TIME,100.0,100.0,,,82.0,80.0,,,53.81,53.78,,,49.46,49.45,,,96.1,99.61,,,97.9,101.6,,,LEAD_ACID,24,
19942,10.63.124.130,SHD._2hor_ShineTolgoitHothon_106Bair__MP25_ULN,15,2026-03-27T19:00:04,2026-03-27T22:00:10,180,SCHEDULED,MAX_TIME,100.0,100.0,,,82.0,80.0,,,53.68,53.67,,,49.51,49.53,,,94.26,97.6,,,96.07,99.58,,,LEAD_ACID,27,25.1
19865,10.63.124.130,SHD._2hor_ShineTolgoitHothon_106Bair__MP25_ULN,14,2026-03-25T19:00:05,2026-03-25T22:00:14,180,SCHEDULED,MAX_TIME,100.0,100.0,,,82.0,81.0,,,53.75,53.73,,,49.45,49.44,,,92.45,95.66,,,94.24,97.57,,,LEAD_ACID,22,26.1
19791,10.63.124.130,SHD._2hor_ShineTolgoitHothon_106Bair__MP25_ULN,13,2026-03-23T19:00:05,2026-03-23T22:00:11,180,SCHEDULED,MAX_TIME,100.0,100.0,,,82.0,81.0,,,53.6,53.69,,,49.52,49.5,,,90.63,93.71,,,92.42,95.63,,,LEAD_ACID,27,23.1
19716,10.63.124.130,SHD._2hor_ShineTolgoitHothon_106Bair__MP25_ULN,12,2026-03-21T19:00:08,2026-03-21T22:00:15,180,SCHEDULED,MAX_TIME,100.0,100.0,,,81.0,80.0,,,53.74,53.65,,,49.44,49.43,,,88.77,91.68,,,90.6,93.68,,,LEAD_ACID,23,
19639,10.63.124.130,SHD._2hor_ShineTolgoitHothon_106Bair__MP25_ULN,11,2026-03-19T19:00:03,2026-03-19T22:00:10,180,SCHEDULED,MAX_TIME,100.0,100.0,,,82.0,80.0,,,53.65,53.51,,,49.43,49.45,,,86.98,89.7,,,88.73,91.65,,,LEAD_ACID,23,
19564,10.63.124.130,SHD._2hor_ShineTolgoitHothon_106Bair__MP25_ULN,10,2026-03-17T19:00:06,2026-03-17T22:00:11,180,SCHEDULED,MAX_TIME,100.0,100.0,,,83.0,81.0,,,53.64,53.7,,,49.24,49.26,,,85.07,87.58,,,86.75,89.46,,,LEAD_ACID,13,
19489,10.63.124.130,SHD._2hor_ShineTolgoitHothon_106Bair__MP25_ULN,9,2026-03-15T19:00:04,2026-03-15T22:00:10,180,SCHEDULED,MAX_TIME,100.0,100.0,,,83.0,81.0,,,53.69,53.7,,,49.44,49.44,,,81.69,83.93,,,83.39,85.82,,,LEAD_ACID,19,
19413,10.63.124.130,SHD._2hor_ShineTolgoitHothon_106Bair__MP25_ULN,8,2026-03-13T19:00:05,2026-03-13T22:00:15,180,SCHEDULED,MAX_TIME,100.0,100.0,,,82.0,80.0,,,53.6,53.72,,,49.26,49.3,,,79.89,81.94,,,81.66,83.9,,,LEAD_ACID,16,
19338,10.63.124.130,SHD._2hor_ShineTolgoitHothon_106Bair__MP25_ULN,7,2026-03-11T19:00:05,2026-03-11T22:00:15,180,SCHEDULED,MAX_TIME,100.0,100.0,,,82.0,80.0,,,53.96,53.83,,,49.45,49.45,,,78.07,79.96,,,79.86,81.91,,,LEAD_ACID,25,
