id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp,avg_current
20111,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,457,2026-04-01T19:00:00,2026-04-01T20:54:04,114,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,69.0,61.0,0.0,0.0,52.1,52.1,0.0,0.0,47.5,47.6,0.0,0.0,,,,,,,,,LEAD_ACID,,57.1
20043,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,456,2026-03-30T19:00:01,2026-03-30T20:55:09,115,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,69.0,61.0,0.0,0.0,52.0,51.9,0.0,0.0,47.5,47.5,0.0,0.0,,,,,,,,,LEAD_ACID,,55.7
19969,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,455,2026-03-28T19:00:01,2026-03-28T20:55:49,115,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,69.0,61.0,0.0,0.0,52.4,52.4,0.0,0.0,47.5,47.5,0.0,0.0,,,,,,,,,LEAD_ACID,,
19896,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,454,2026-03-26T19:00:01,2026-03-26T20:50:11,110,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,69.0,61.0,0.0,0.0,52.5,52.5,0.0,0.0,47.5,47.6,0.0,0.0,,,,,,,,,LEAD_ACID,,58.0
19820,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,453,2026-03-24T19:00:01,2026-03-24T20:49:33,109,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,69.0,61.0,0.0,0.0,51.9,51.9,0.0,0.0,47.5,47.5,0.0,0.0,,,,,,,,,LEAD_ACID,,61.3
19744,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,452,2026-03-22T19:00:01,2026-03-22T20:55:46,115,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,69.0,61.0,0.0,0.0,52.5,52.5,0.0,0.0,47.5,47.6,0.0,0.0,,,,,,,,,LEAD_ACID,,
19669,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,451,2026-03-20T19:00:01,2026-03-20T20:52:12,112,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,69.0,61.0,0.0,0.0,52.0,52.0,0.0,0.0,47.7,47.7,0.0,0.0,,,,,,,,,LEAD_ACID,,
19593,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,450,2026-03-18T19:00:01,2026-03-18T20:51:47,111,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,69.0,61.0,0.0,0.0,51.9,52.0,0.0,0.0,47.4,47.4,0.0,0.0,,,,,,,,,LEAD_ACID,,
19517,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,449,2026-03-16T19:00:01,2026-03-16T20:55:27,115,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,69.0,61.0,0.0,0.0,51.9,52.0,0.0,0.0,47.6,47.6,0.0,0.0,,,,,,,,,LEAD_ACID,,
19443,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,448,2026-03-14T19:00:00,2026-03-14T20:55:58,115,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,69.0,61.0,0.0,0.0,51.8,51.8,0.0,0.0,47.7,47.8,0.0,0.0,,,,,,,,,LEAD_ACID,,
19368,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,447,2026-03-12T19:00:01,2026-03-12T20:49:44,109,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,69.0,61.0,0.0,0.0,52.4,52.4,0.0,0.0,47.8,47.8,0.0,0.0,,,,,,,,,LEAD_ACID,,
19294,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,446,2026-03-10T19:00:01,2026-03-10T20:50:13,110,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,68.0,61.0,0.0,0.0,51.8,51.8,0.0,0.0,47.7,47.7,0.0,0.0,,,,,,,,,LEAD_ACID,,
19217,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,445,2026-03-08T19:00:01,2026-03-08T20:57:38,117,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,61.0,0.0,0.0,51.9,51.9,0.0,0.0,47.7,47.7,0.0,0.0,,,,,,,,,LEAD_ACID,,
19078,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,444,2026-03-06T19:00:01,2026-03-06T20:54:26,114,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,61.0,0.0,0.0,52.6,52.6,0.0,0.0,47.5,47.6,0.0,0.0,,,,,,,,,LEAD_ACID,,
19017,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,443,2026-03-04T19:00:01,2026-03-04T20:58:06,118,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,67.0,61.0,0.0,0.0,52.0,52.0,0.0,0.0,47.8,47.8,0.0,0.0,,,,,,,,,LEAD_ACID,,
18956,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,442,2026-03-02T19:00:01,2026-03-02T20:49:55,109,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,68.0,61.0,0.0,0.0,52.1,52.1,0.0,0.0,47.7,47.8,0.0,0.0,,,,,,,,,LEAD_ACID,,
18895,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,441,2026-02-28T19:00:01,2026-02-28T21:01:32,121,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,69.0,61.0,0.0,0.0,52.0,52.0,0.0,0.0,48.0,48.0,0.0,0.0,,,,,,,,,LEAD_ACID,,
18843,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,440,2026-02-26T19:00:01,2026-02-26T21:00:39,120,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,69.0,61.0,0.0,0.0,52.4,52.4,0.0,0.0,47.9,48.0,0.0,0.0,,,,,,,,,LEAD_ACID,,
9285,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,439,2026-02-24T20:00:01,2026-02-24T21:47:13,107,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,72.0,65.0,0.0,0.0,52.2,52.2,0.0,0.0,48.0,48.0,0.0,0.0,,,,,,,,,LEAD_ACID,,
9286,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,438,2026-02-22T20:00:01,2026-02-22T21:52:41,112,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,72.0,65.0,0.0,0.0,51.9,52.0,0.0,0.0,48.2,48.3,0.0,0.0,,,,,,,,,LEAD_ACID,,
9287,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,437,2026-02-20T20:00:01,2026-02-20T21:54:35,114,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,72.0,65.0,0.0,0.0,52.2,52.2,0.0,0.0,48.2,48.2,0.0,0.0,,,,,,,,,LEAD_ACID,,
9288,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,436,2026-02-18T20:00:00,2026-02-18T22:00:02,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,73.0,66.0,0.0,0.0,52.2,52.2,0.0,0.0,48.4,48.4,0.0,0.0,,,,,,,,,LEAD_ACID,,
9289,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,435,2026-02-16T20:00:01,2026-02-16T21:57:14,117,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,72.0,65.0,0.0,0.0,52.3,52.3,0.0,0.0,48.3,48.4,0.0,0.0,,,,,,,,,LEAD_ACID,,
9290,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,434,2026-02-14T20:00:01,2026-02-14T21:52:23,112,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,72.0,65.0,0.0,0.0,52.0,52.0,0.0,0.0,48.2,48.3,0.0,0.0,,,,,,,,,LEAD_ACID,,
9291,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,433,2026-02-12T20:00:01,2026-02-12T21:47:34,107,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,72.0,65.0,0.0,0.0,52.4,52.4,0.0,0.0,48.2,48.2,0.0,0.0,,,,,,,,,LEAD_ACID,,
9292,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,432,2026-02-10T20:00:01,2026-02-10T21:47:05,107,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,72.0,65.0,0.0,0.0,52.1,52.1,0.0,0.0,48.2,48.1,0.0,0.0,,,,,,,,,LEAD_ACID,,
9293,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,431,2026-02-08T20:00:01,2026-02-08T21:48:19,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,72.0,65.0,0.0,0.0,51.9,52.0,0.0,0.0,48.0,48.0,0.0,0.0,,,,,,,,,LEAD_ACID,,
9294,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,430,2026-02-06T20:00:00,2026-02-06T21:44:27,104,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,72.0,65.0,0.0,0.0,52.1,52.1,0.0,0.0,48.3,48.3,0.0,0.0,,,,,,,,,LEAD_ACID,,
9295,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,429,2026-02-04T20:00:01,2026-02-04T21:45:25,105,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,72.0,65.0,0.0,0.0,52.0,52.0,0.0,0.0,48.3,48.1,0.0,0.0,,,,,,,,,LEAD_ACID,,
9296,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,428,2026-02-02T20:00:01,2026-02-02T21:47:17,107,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,72.0,65.0,0.0,0.0,52.4,52.5,0.0,0.0,48.3,48.3,0.0,0.0,,,,,,,,,LEAD_ACID,,
9297,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,427,2026-01-31T20:00:01,2026-01-31T21:46:34,106,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,72.0,65.0,0.0,0.0,52.4,52.4,0.0,0.0,48.2,48.2,0.0,0.0,,,,,,,,,LEAD_ACID,,
9298,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,426,2026-01-29T20:00:01,2026-01-29T21:49:52,109,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,72.0,65.0,0.0,0.0,51.9,51.8,0.0,0.0,48.3,48.3,0.0,0.0,,,,,,,,,LEAD_ACID,,
9299,10.63.73.131,BZD._13horoolol_5rbair_NMD40_ULN,425,2026-01-27T20:00:01,2026-01-27T21:46:59,106,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,72.0,65.0,0.0,0.0,52.4,52.4,0.0,0.0,48.1,48.3,0.0,0.0,,,,,,,,,LEAD_ACID,,
