id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp,avg_current
20063,10.61.49.45,SEL.Zuunburen_Yandan_NMD,458,2026-03-31T19:00:01,2026-03-31T20:05:37,65,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,81.0,85.0,0.0,0.0,53.8,53.8,0.0,0.0,45.5,45.4,0.0,0.0,,,,,,,,,LEAD_ACID,,36.8
19992,10.61.49.45,SEL.Zuunburen_Yandan_NMD,457,2026-03-29T19:00:01,2026-03-29T20:10:39,70,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,83.0,0.0,0.0,52.4,52.3,0.0,0.0,45.4,45.4,0.0,0.0,,,,,,,,,LEAD_ACID,,
19918,10.61.49.45,SEL.Zuunburen_Yandan_NMD,456,2026-03-27T19:00:01,2026-03-27T20:08:11,68,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,83.0,0.0,0.0,52.7,52.6,0.0,0.0,45.5,45.5,0.0,0.0,,,,,,,,,LEAD_ACID,,38.6
19842,10.61.49.45,SEL.Zuunburen_Yandan_NMD,455,2026-03-25T19:00:01,2026-03-25T20:05:30,65,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,84.0,0.0,0.0,53.3,53.2,0.0,0.0,45.5,45.5,0.0,0.0,,,,,,,,,LEAD_ACID,,38.7
19769,10.61.49.45,SEL.Zuunburen_Yandan_NMD,454,2026-03-23T19:00:00,2026-03-23T20:09:20,69,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,83.0,0.0,0.0,53.0,53.0,0.0,0.0,45.6,45.5,0.0,0.0,,,,,,,,,LEAD_ACID,,38.1
19693,10.61.49.45,SEL.Zuunburen_Yandan_NMD,453,2026-03-21T19:00:01,2026-03-21T20:07:53,67,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,84.0,0.0,0.0,53.1,53.0,0.0,0.0,45.6,45.5,0.0,0.0,,,,,,,,,LEAD_ACID,,
19616,10.61.49.45,SEL.Zuunburen_Yandan_NMD,452,2026-03-19T19:00:01,2026-03-19T20:05:52,65,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,84.0,0.0,0.0,52.7,52.7,0.0,0.0,45.5,45.5,0.0,0.0,,,,,,,,,LEAD_ACID,,
19540,10.61.49.45,SEL.Zuunburen_Yandan_NMD,451,2026-03-17T19:00:01,2026-03-17T20:05:07,65,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,84.0,0.0,0.0,53.8,53.8,0.0,0.0,45.5,45.5,0.0,0.0,,,,,,,,,LEAD_ACID,,
19467,10.61.49.45,SEL.Zuunburen_Yandan_NMD,450,2026-03-15T19:00:01,2026-03-15T20:06:56,66,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,84.0,0.0,0.0,53.4,53.4,0.0,0.0,45.5,45.4,0.0,0.0,,,,,,,,,LEAD_ACID,,
19394,10.61.49.45,SEL.Zuunburen_Yandan_NMD,449,2026-03-13T19:00:01,2026-03-13T20:04:51,64,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,85.0,0.0,0.0,53.4,53.3,0.0,0.0,45.5,45.4,0.0,0.0,,,,,,,,,LEAD_ACID,,
19318,10.61.49.45,SEL.Zuunburen_Yandan_NMD,448,2026-03-11T19:00:01,2026-03-11T20:05:48,65,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,83.0,0.0,0.0,53.2,53.1,0.0,0.0,45.4,45.4,0.0,0.0,,,,,,,,,LEAD_ACID,,
19242,10.61.49.45,SEL.Zuunburen_Yandan_NMD,447,2026-03-09T19:00:01,2026-03-09T19:55:19,55,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,84.0,85.0,0.0,0.0,53.0,52.9,0.0,0.0,45.5,45.6,0.0,0.0,,,,,,,,,LEAD_ACID,,
19243,10.61.49.45,SEL.Zuunburen_Yandan_NMD,446,2026-03-07T19:00:01,2026-03-07T19:52:38,52,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,84.0,86.0,0.0,0.0,53.2,53.1,0.0,0.0,45.6,45.5,0.0,0.0,,,,,,,,,LEAD_ACID,,
19032,10.61.49.45,SEL.Zuunburen_Yandan_NMD,445,2026-03-05T19:00:01,2026-03-05T19:50:05,50,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,85.0,86.0,0.0,0.0,53.7,53.6,0.0,0.0,45.4,45.4,0.0,0.0,,,,,,,,,LEAD_ACID,,
18971,10.61.49.45,SEL.Zuunburen_Yandan_NMD,444,2026-03-03T19:00:01,2026-03-03T19:52:26,52,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,84.0,86.0,0.0,0.0,53.6,53.5,0.0,0.0,45.4,45.4,0.0,0.0,,,,,,,,,LEAD_ACID,,
18910,10.61.49.45,SEL.Zuunburen_Yandan_NMD,443,2026-03-01T19:00:01,2026-03-01T19:50:35,50,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,85.0,87.0,0.0,0.0,54.3,54.2,0.0,0.0,45.6,45.5,0.0,0.0,,,,,,,,,LEAD_ACID,,
18858,10.61.49.45,SEL.Zuunburen_Yandan_NMD,442,2026-02-27T19:00:00,2026-02-27T19:50:20,50,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,85.0,87.0,0.0,0.0,54.1,54.1,0.0,0.0,45.4,45.4,0.0,0.0,,,,,,,,,LEAD_ACID,,
2387,10.61.49.45,SEL.Zuunburen_Yandan_NMD,441,2026-02-25T20:00:01,2026-02-25T20:46:34,46,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,86.0,88.0,0.0,0.0,53.5,53.4,0.0,0.0,46.3,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,,
