id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp,avg_current
19900,10.60.27.116,HEN.Berh_SoyoliinTuv,456,2026-03-26T20:00:01,2026-03-26T22:00:02,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,71.0,69.0,0.0,0.0,53.37,53.2,0.0,0.0,49.68,49.45,0.0,0.0,,,,,,,,,LEAD_ACID,,30.4
19825,10.60.27.116,HEN.Berh_SoyoliinTuv,455,2026-03-24T20:00:01,2026-03-24T22:00:01,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,69.0,66.0,0.0,0.0,53.44,53.27,0.0,0.0,49.27,49.09,0.0,0.0,,,,,,,,,LEAD_ACID,,32.2
19749,10.60.27.116,HEN.Berh_SoyoliinTuv,454,2026-03-22T20:00:02,2026-03-22T22:00:03,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,70.0,68.0,0.0,0.0,53.29,53.06,0.0,0.0,49.61,49.43,0.0,0.0,,,,,,,,,LEAD_ACID,,
19674,10.60.27.116,HEN.Berh_SoyoliinTuv,453,2026-03-20T20:00:00,2026-03-20T22:00:03,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,69.0,67.0,0.0,0.0,53.56,53.38,0.0,0.0,49.45,49.28,0.0,0.0,,,,,,,,,LEAD_ACID,,
19598,10.60.27.116,HEN.Berh_SoyoliinTuv,452,2026-03-18T20:00:01,2026-03-18T22:00:04,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,70.0,68.0,0.0,0.0,53.79,53.61,0.0,0.0,49.68,49.51,0.0,0.0,,,,,,,,,LEAD_ACID,,
19521,10.60.27.116,HEN.Berh_SoyoliinTuv,451,2026-03-16T20:00:00,2026-03-16T22:00:02,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,69.0,67.0,0.0,0.0,53.59,53.38,0.0,0.0,49.46,49.29,0.0,0.0,,,,,,,,,LEAD_ACID,,
19448,10.60.27.116,HEN.Berh_SoyoliinTuv,450,2026-03-14T20:00:01,2026-03-14T22:00:02,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,71.0,69.0,0.0,0.0,53.32,53.12,0.0,0.0,49.8,49.61,0.0,0.0,,,,,,,,,LEAD_ACID,,
19374,10.60.27.116,HEN.Berh_SoyoliinTuv,449,2026-03-12T20:00:00,2026-03-12T22:00:02,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,70.0,68.0,0.0,0.0,53.43,53.26,0.0,0.0,49.47,49.31,0.0,0.0,,,,,,,,,LEAD_ACID,,
19298,10.60.27.116,HEN.Berh_SoyoliinTuv,448,2026-03-10T20:00:01,2026-03-10T22:00:04,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,68.0,66.0,0.0,0.0,53.38,53.16,0.0,0.0,49.18,48.98,0.0,0.0,,,,,,,,,LEAD_ACID,,
19222,10.60.27.116,HEN.Berh_SoyoliinTuv,447,2026-03-08T20:00:00,2026-03-08T22:00:03,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,70.0,68.0,0.0,0.0,53.67,53.44,0.0,0.0,49.59,49.43,0.0,0.0,,,,,,,,,LEAD_ACID,,
19103,10.60.27.116,HEN.Berh_SoyoliinTuv,446,2026-03-06T20:00:01,2026-03-06T22:00:03,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,69.0,67.0,0.0,0.0,53.7,53.52,0.0,0.0,49.6,49.43,0.0,0.0,,,,,,,,,LEAD_ACID,,
19099,10.60.27.116,HEN.Berh_SoyoliinTuv,442,2026-03-04T20:00:00,2026-03-04T22:00:02,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,68.0,66.0,0.0,0.0,53.96,53.78,0.0,0.0,49.31,49.16,0.0,0.0,,,,,,,,,LEAD_ACID,,
19100,10.60.27.116,HEN.Berh_SoyoliinTuv,443,2026-03-02T20:00:01,2026-03-02T22:00:03,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,68.0,66.0,0.0,0.0,53.79,53.59,0.0,0.0,49.3,49.13,0.0,0.0,,,,,,,,,LEAD_ACID,,
19101,10.60.27.116,HEN.Berh_SoyoliinTuv,444,2026-02-28T20:00:01,2026-02-28T22:00:03,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,69.0,66.0,0.0,0.0,53.68,53.45,0.0,0.0,49.3,49.16,0.0,0.0,,,,,,,,,LEAD_ACID,,
