id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp,avg_current
20103,10.63.19.98,TUV.Sergelen_HairhanZurlug_ID150,18,2026-04-01T19:00:01,2026-04-01T21:38:26,158,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,79.0,81.0,0.0,0.0,53.2,53.2,0.0,0.0,45.5,45.4,0.0,0.0,,,,,,,,,LEAD_ACID,,18.2
20033,10.63.19.98,TUV.Sergelen_HairhanZurlug_ID150,17,2026-03-30T19:00:00,2026-03-30T21:45:24,165,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,78.0,81.0,0.0,0.0,53.4,53.3,0.0,0.0,45.4,45.3,0.0,0.0,,,,,,,,,LEAD_ACID,,17.1
19960,10.63.19.98,TUV.Sergelen_HairhanZurlug_ID150,16,2026-03-28T19:00:01,2026-03-28T21:47:30,167,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,78.0,81.0,0.0,0.0,53.0,52.9,0.0,0.0,45.5,45.6,0.0,0.0,,,,,,,,,LEAD_ACID,,
19885,10.63.19.98,TUV.Sergelen_HairhanZurlug_ID150,15,2026-03-26T19:00:01,2026-03-26T21:57:06,177,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,78.0,81.0,0.0,0.0,53.4,53.4,0.0,0.0,45.5,45.7,0.0,0.0,,,,,,,,,LEAD_ACID,,16.6
19809,10.63.19.98,TUV.Sergelen_HairhanZurlug_ID150,14,2026-03-24T19:00:01,2026-03-24T21:55:52,175,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,77.0,81.0,0.0,0.0,53.5,53.4,0.0,0.0,45.5,45.5,0.0,0.0,,,,,,,,,LEAD_ACID,,17.3
19733,10.63.19.98,TUV.Sergelen_HairhanZurlug_ID150,13,2026-03-22T19:00:01,2026-03-22T22:00:02,180,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,77.0,80.0,0.0,0.0,53.0,52.9,0.0,0.0,45.7,45.8,0.0,0.0,,,,,,,,,LEAD_ACID,,
19658,10.63.19.98,TUV.Sergelen_HairhanZurlug_ID150,12,2026-03-20T19:00:01,2026-03-20T21:59:21,179,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,77.0,81.0,0.0,0.0,53.4,53.4,0.0,0.0,45.8,45.8,0.0,0.0,,,,,,,,,LEAD_ACID,,
19582,10.63.19.98,TUV.Sergelen_HairhanZurlug_ID150,11,2026-03-18T19:00:01,2026-03-18T21:59:00,178,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,77.0,81.0,0.0,0.0,53.3,53.2,0.0,0.0,45.4,45.4,0.0,0.0,,,,,,,,,LEAD_ACID,,
19507,10.63.19.98,TUV.Sergelen_HairhanZurlug_ID150,10,2026-03-16T19:00:01,2026-03-16T22:00:02,180,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,77.0,81.0,0.0,0.0,53.1,53.1,0.0,0.0,45.9,46.0,0.0,0.0,,,,,,,,,LEAD_ACID,,
19432,10.63.19.98,TUV.Sergelen_HairhanZurlug_ID150,9,2026-03-14T19:00:01,2026-03-14T21:54:31,174,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,76.0,81.0,0.0,0.0,53.0,52.9,0.0,0.0,45.4,45.3,0.0,0.0,,,,,,,,,LEAD_ACID,,
