id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp,avg_current
20126,10.63.93.98,UMG.Gurvantes_Mak_NoitonUildver_MP23,117,2026-04-01T19:00:01,2026-04-01T19:17:56,18,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,93.0,95.0,,,53.42,53.47,,,44.98,45.0,,,834.03,775.37,,,834.53,775.75,,,LEAD_ACID,25.0,58.5
20058,10.63.93.98,UMG.Gurvantes_Mak_NoitonUildver_MP23,116,2026-03-30T19:00:01,2026-03-30T19:19:40,20,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,93.0,94.0,,,53.27,53.32,,,45.04,44.97,,,833.35,774.83,,,833.88,775.24,,,LEAD_ACID,28.0,53.9
19986,10.63.93.98,UMG.Gurvantes_Mak_NoitonUildver_MP23,115,2026-03-28T19:00:01,2026-03-28T19:20:30,20,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,92.0,94.0,,,53.17,53.16,,,45.05,45.1,,,832.63,774.28,,,833.2,774.71,,,LEAD_ACID,30.0,
19876,10.63.93.98,UMG.Gurvantes_Mak_NoitonUildver_MP23,114,2026-03-26T00:00:59,2026-03-26T00:27:05,26,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,91.0,93.0,,,56.12,56.15,,,45.04,45.1,,,831.79,773.62,,,832.45,774.12,,,LEAD_ACID,30.0,53.4
19762,10.63.93.98,UMG.Gurvantes_Mak_NoitonUildver_MP23,113,2026-03-22T19:00:02,2026-03-22T19:10:08,10,SCHEDULED,POWER_OFF,100.0,100.0,,,97.0,97.0,,,53.16,53.19,,,49.23,49.23,,,829.35,771.79,,,829.56,771.98,,,LEAD_ACID,30.0,
19687,10.63.93.98,UMG.Gurvantes_Mak_NoitonUildver_MP23,112,2026-03-20T19:00:01,2026-03-20T19:21:06,21,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,93.0,95.0,,,53.17,53.19,,,45.0,44.98,,,828.48,771.08,,,829.0,771.46,,,LEAD_ACID,30.0,
19611,10.63.93.98,UMG.Gurvantes_Mak_NoitonUildver_MP23,111,2026-03-18T19:00:01,2026-03-18T19:22:51,23,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,93.0,95.0,,,53.39,53.41,,,45.01,44.95,,,827.79,770.55,,,828.33,770.94,,,LEAD_ACID,27.0,
19534,10.63.93.98,UMG.Gurvantes_Mak_NoitonUildver_MP23,110,2026-03-16T19:00:02,2026-03-16T19:24:00,24,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,92.0,94.0,,,53.33,53.39,,,45.1,45.05,,,827.08,770.01,,,827.64,770.42,,,LEAD_ACID,28.0,
19461,10.63.93.98,UMG.Gurvantes_Mak_NoitonUildver_MP23,109,2026-03-14T19:00:01,2026-03-14T19:26:36,27,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,92.0,94.0,,,53.55,53.57,,,44.92,44.94,,,826.31,769.43,,,826.91,769.86,,,LEAD_ACID,24.0,
19387,10.63.93.98,UMG.Gurvantes_Mak_NoitonUildver_MP23,108,2026-03-12T19:00:01,2026-03-12T19:28:47,29,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,91.0,94.0,,,53.83,53.83,,,45.04,45.01,,,825.51,768.83,,,826.16,769.3,,,LEAD_ACID,20.0,
19312,10.63.93.98,UMG.Gurvantes_Mak_NoitonUildver_MP23,107,2026-03-10T19:00:02,2026-03-10T19:33:26,33,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,90.0,93.0,,,53.07,53.04,,,45.17,45.13,,,824.61,768.18,,,825.35,768.69,,,LEAD_ACID,31.0,
