id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp,avg_current
20104,10.63.36.218,SEL.Suhbaatar_SportKompleks_ID150,18,2026-04-01T19:00:01,2026-04-01T20:39:03,99,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,61.0,88.0,0.0,0.0,52.6,52.5,0.0,0.0,46.5,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,82.4
20035,10.63.36.218,SEL.Suhbaatar_SportKompleks_ID150,17,2026-03-30T19:00:01,2026-03-30T20:44:30,104,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,61.0,88.0,0.0,0.0,52.8,52.8,0.0,0.0,46.9,46.8,0.0,0.0,,,,,,,,,LEAD_ACID,,78.2
19961,10.63.36.218,SEL.Suhbaatar_SportKompleks_ID150,16,2026-03-28T19:00:01,2026-03-28T20:40:27,100,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,61.0,89.0,0.0,0.0,53.4,53.4,0.0,0.0,46.6,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,,
19887,10.63.36.218,SEL.Suhbaatar_SportKompleks_ID150,15,2026-03-26T19:00:01,2026-03-26T20:42:03,102,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,61.0,89.0,0.0,0.0,52.9,52.8,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,76.3
19810,10.63.36.218,SEL.Suhbaatar_SportKompleks_ID150,14,2026-03-24T19:00:01,2026-03-24T20:38:45,98,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,61.0,89.0,0.0,0.0,52.7,52.6,0.0,0.0,46.6,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,81.6
19735,10.63.36.218,SEL.Suhbaatar_SportKompleks_ID150,13,2026-03-22T19:00:01,2026-03-22T20:38:48,98,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,61.0,89.0,0.0,0.0,53.5,53.4,0.0,0.0,46.5,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,
19660,10.63.36.218,SEL.Suhbaatar_SportKompleks_ID150,12,2026-03-20T19:00:01,2026-03-20T20:34:59,94,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,61.0,88.0,0.0,0.0,53.5,53.4,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,
19584,10.63.36.218,SEL.Suhbaatar_SportKompleks_ID150,11,2026-03-18T19:00:01,2026-03-18T20:40:36,100,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,61.0,88.0,0.0,0.0,53.3,53.2,0.0,0.0,46.7,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,,
19508,10.63.36.218,SEL.Suhbaatar_SportKompleks_ID150,10,2026-03-16T19:00:01,2026-03-16T20:35:25,95,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,61.0,88.0,0.0,0.0,53.6,53.5,0.0,0.0,46.5,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,,
19433,10.63.36.218,SEL.Suhbaatar_SportKompleks_ID150,9,2026-03-14T19:00:01,2026-03-14T20:29:09,89,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,61.0,88.0,0.0,0.0,53.0,52.9,0.0,0.0,46.4,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,,
19357,10.63.36.218,SEL.Suhbaatar_SportKompleks_ID150,8,2026-03-12T19:00:01,2026-03-12T20:33:26,93,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,61.0,88.0,0.0,0.0,53.6,53.5,0.0,0.0,46.9,46.8,0.0,0.0,,,,,,,,,LEAD_ACID,,
19283,10.63.36.218,SEL.Suhbaatar_SportKompleks_ID150,7,2026-03-10T19:00:01,2026-03-10T20:34:25,94,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,61.0,87.0,0.0,0.0,53.1,53.0,0.0,0.0,46.7,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,,
19206,10.63.36.218,SEL.Suhbaatar_SportKompleks_ID150,6,2026-03-08T19:00:00,2026-03-08T20:36:10,96,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,61.0,87.0,0.0,0.0,53.5,53.4,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,
19067,10.63.36.218,SEL.Suhbaatar_SportKompleks_ID150,5,2026-03-06T19:00:01,2026-03-06T20:35:00,94,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,61.0,87.0,0.0,0.0,53.1,53.1,0.0,0.0,46.7,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,,
19006,10.63.36.218,SEL.Suhbaatar_SportKompleks_ID150,4,2026-03-04T19:00:01,2026-03-04T20:35:15,95,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,61.0,86.0,0.0,0.0,53.5,53.3,0.0,0.0,46.8,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,,
18945,10.63.36.218,SEL.Suhbaatar_SportKompleks_ID150,3,2026-03-02T19:00:01,2026-03-02T20:38:57,98,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,61.0,83.0,0.0,0.0,53.3,53.2,0.0,0.0,46.7,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,,
18884,10.63.36.218,SEL.Suhbaatar_SportKompleks_ID150,2,2026-02-28T19:00:01,2026-02-28T20:47:07,107,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,61.0,78.0,0.0,0.0,53.8,53.7,0.0,0.0,47.0,46.9,0.0,0.0,,,,,,,,,LEAD_ACID,,
18832,10.63.36.218,SEL.Suhbaatar_SportKompleks_ID150,1,2026-02-26T17:05:26,2026-02-26T19:02:02,116,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,61.0,76.0,0.0,0.0,52.9,52.8,0.0,0.0,47.3,47.3,0.0,0.0,,,,,,,,,LEAD_ACID,,
