id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp,avg_current
20100,10.61.93.60,UMG.SEVREI_UNITEL_RENT_NMD,460,2026-04-01T19:00:01,2026-04-01T20:32:16,92,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,99.0,70.0,0.0,0.0,53.4,53.5,0.0,0.0,45.6,45.8,0.0,0.0,,,,,,,,,LEAD_ACID,26.0,27.7
20030,10.61.93.60,UMG.SEVREI_UNITEL_RENT_NMD,459,2026-03-30T19:00:01,2026-03-30T20:30:18,90,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,99.0,70.0,0.0,0.0,52.9,53.0,0.0,0.0,45.6,45.8,0.0,0.0,,,,,,,,,LEAD_ACID,26.0,28.2
19957,10.61.93.60,UMG.SEVREI_UNITEL_RENT_NMD,458,2026-03-28T19:00:01,2026-03-28T20:25:12,85,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,98.0,71.0,0.0,0.0,53.5,53.5,0.0,0.0,45.6,45.6,0.0,0.0,,,,,,,,,LEAD_ACID,26.0,
19882,10.61.93.60,UMG.SEVREI_UNITEL_RENT_NMD,457,2026-03-26T19:00:01,2026-03-26T20:25:37,85,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,99.0,71.0,0.0,0.0,53.5,53.5,0.0,0.0,45.7,45.7,0.0,0.0,,,,,,,,,LEAD_ACID,27.0,28.6
19806,10.61.93.60,UMG.SEVREI_UNITEL_RENT_NMD,456,2026-03-24T19:00:01,2026-03-24T20:24:45,84,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,99.0,71.0,0.0,0.0,53.5,53.5,0.0,0.0,45.6,45.7,0.0,0.0,,,,,,,,,LEAD_ACID,26.0,29.8
19730,10.61.93.60,UMG.SEVREI_UNITEL_RENT_NMD,455,2026-03-22T19:00:00,2026-03-22T20:21:41,81,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,99.0,71.0,0.0,0.0,53.7,53.8,0.0,0.0,45.5,45.6,0.0,0.0,,,,,,,,,LEAD_ACID,26.0,
19655,10.61.93.60,UMG.SEVREI_UNITEL_RENT_NMD,454,2026-03-20T19:00:01,2026-03-20T20:30:13,90,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,99.0,70.0,0.0,0.0,53.3,53.3,0.0,0.0,45.7,45.7,0.0,0.0,,,,,,,,,LEAD_ACID,26.0,
19579,10.61.93.60,UMG.SEVREI_UNITEL_RENT_NMD,453,2026-03-18T19:00:01,2026-03-18T20:25:55,85,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,99.0,71.0,0.0,0.0,53.6,53.7,0.0,0.0,45.6,45.7,0.0,0.0,,,,,,,,,LEAD_ACID,26.0,
19504,10.61.93.60,UMG.SEVREI_UNITEL_RENT_NMD,452,2026-03-16T19:00:01,2026-03-16T20:27:05,87,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,99.0,71.0,0.0,0.0,53.4,53.4,0.0,0.0,45.7,45.8,0.0,0.0,,,,,,,,,LEAD_ACID,27.0,
19428,10.61.93.60,UMG.SEVREI_UNITEL_RENT_NMD,451,2026-03-14T19:00:01,2026-03-14T20:24:24,84,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,99.0,71.0,0.0,0.0,53.5,53.6,0.0,0.0,45.7,45.8,0.0,0.0,,,,,,,,,LEAD_ACID,27.0,
